,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
4018,2020-05-17,【西部食饮|行业周报】高端酒批价稳中有升，食品饮料加速恢复,青力出品
4019,2020-05-16,北上资金加仓家电双雄，大消费核心资产受青睐,Wind
4020,2020-05-15,白酒一季报综述：延续分化趋势 继续看好五粮液、山西汾酒和贵州茅台,新浪
4021,2020-05-15,【光大食品饮料】“资金底”反弹至今，A股食品饮料龙头的全球对标 ——光大食品饮料行业周报20200517,EBSCN食品饮料
4022,2020-05-14,食品饮料行业周报：消费复苏明显 消费升级持续,渤海证券
4023,2020-05-14,洋河股份2019年营收下降14.89% 销量下滑后减少产量去库存 盈利能力下降,GPLP犀牛财经
4024,2020-05-13,食品饮料行业-苏酒动销持续恢复 看好龙头环比改善,新浪
4025,2020-05-13,泸州老窖的没落与回归,Wind
4026,2020-05-13,万言书 | 中台、云店、直播......“后浪”凶猛，此文助你读懂疫情后的营销大变革！,糖酒快讯
4027,2020-05-13,东北证券：消费复苏逐步显现 白酒配备价值凸显,金融界
4028,2020-05-12,政策助力餐饮等消费恢复 机构：白酒啤酒板块布局正当时,中国财富网
4029,2020-05-12,【光大零售|行业动态】零售行业每日动态20200512,鸭毛信
4030,2020-05-11,苏宁与洋河达成全渠道、全产业合作共识,和讯
4031,2020-05-11,“脚下有根、心中有梦”，洋河股份王耀8字道出“品牌强国梦”,中金在线
4032,2020-05-11,【多地进一步下调疫情等级，餐饮复苏带动白酒动销恢复—方正食品饮料200510】 投资评级恶化,虎哥的研究
4033,2020-05-11,洋河股份遭遇“滑铁卢”能否上演“王者归来”？,中国白酒网
4034,2020-05-10,【民生食饮】周观点0511：白酒板块情绪正在快速转好，恒顺Q2表现有望超市场预期,MS食品饮料
4035,2020-05-10,【国盛食品|专题】从农夫山泉看瓶装水行业的生意经,蓉品食饮
4036,2020-05-09,洋河股份疫情之下财务结构稳健 产品立体多维助推品牌升级,红周刊
4037,2020-05-08,茅台股价破1300元茅台股票今天多少钱一股?2020年高端白酒行业市场现状分析,证券日报
4038,2020-05-08,二锅头出京城，“野蛮人”来敲门,36氪
4039,2020-05-08,【光大食品饮料】需求恢复加速、多品类表现亮眼 ——食品饮料行业淘数据4月数据点评,EBSCN食品饮料
4040,2020-05-08,线上旺销，线下冷清，五一酒水消费强对比,中国白酒网
4041,2020-05-07,A股“嗨了”！央行放出超级大招！,中国基金报
4042,2020-05-07,洋河股份(002304.SZ)截至4月底累计回购5.53亿元股份,格隆汇
4043,2020-05-07,资源驱动助力乡村振兴，胶州最落后片区4个村集体收入过百万元,大众日报
4044,2020-05-07,秦皇岛：洋河水库除险加固,中国科技网
4045,2020-05-06,超八成酒企去年增长放缓，今年行业分化或更明显,国际金融报
4046,2020-05-06,泸州老窖营收158亿、落后洋河73亿 今年首季营收大降15％ 盈利能力下降,佳酿网
4047,2020-05-06,疫情下的白酒一季报：茅五“开门红”，洋河再“掉队”,搜狐
4048,2020-05-06,【19年报和20一季报总结：最差时刻已过，关注板块后疫情影响的表现—方正食品饮料200505】,虎哥的研究
4049,2020-05-05,【华创食饮】板块财报总结：白酒冲击显现业绩分化，居家必选业绩如期兑现,华创食饮
4050,2020-05-05,【开源食饮周报0504】一季报业绩分化明显，把握二季度复苏机会,宇光看食饮
4051,2020-05-05,【国盛食品|专题】一季报总结：逆势强者恒强，彰显品牌力量,蓉品食饮
4052,2020-05-04,A股公司发“红包”谁最壕？,Wind
4053,2020-05-02,【光大食品饮料】压力逐步释放，静待需求改善 ——白酒行业2019年年报及2020年一季报业绩综述,EBSCN食品饮料
4054,2020-05-01,上调评级至买入策略选股（5月1日）,Wind
4055,2020-05-01,江苏逾七成上市公司一季度盈利,和讯
4056,2020-04-30,超八成酒企去年增长放缓，今年行业分化或更明显,国际金融报
4057,2020-04-30,洋河股份2019业绩报告发布：2020年是调整关键年,证券之星
4058,2020-04-30,上市酒企日赚2亿背后：茅台占5成净利，五粮液、泸州老窖、洋河一年少卖5万吨,搜狐
4059,2020-04-30,一季报里的“秘密”：白酒即将进入“8+N”时代，区域品牌是否还有机会？,中华网
4060,2020-04-30,洋河股份公布2019年“成绩单” 抗风险能力令人称赞,凤凰网
4061,2020-04-30,"洋河的问题,都扯到经销商，我看根子是产品力",中华网
4062,2020-04-30,泸州老窖VS洋河白酒行业爆发“探花”争夺战,中国商报
4063,2020-04-30,"疫情之下，业绩逆市大涨！A股这一板块""王者归来""",中国基金报
4064,2020-04-30,【开源食饮】洋河股份：渠道调整效果初显，实际回款好于收入表现——公司信息更新报告,宇光看食饮
4065,2020-04-30,从一季报看白酒：逆风期的洋河，如何表现出“逆的风骨”？,中金在线
4066,2020-04-30,洋河股份：坚决调整 蓄势待发,佳酿网
4067,2020-04-30,洋河股份控量去库存去年净利73亿 累计派现277亿为股权融资额10倍,长江商报
4068,2020-04-30,开源晨会0430丨行业公司：食品饮料/农林牧渔/新能源与电气设备/可选消费/通信,开源证券研究所
4069,2020-04-30,酒业观察丨13张榜单看透白酒年报：茅台汾酒共7次排名倒数,腾讯网
4070,2020-04-30,泸州老窖营收158亿，落后洋河73亿，今年首季营收大降15％ 盈利能力下降,中国白酒网
4071,2020-04-30,QFII一季度青睐白马股，重仓银行医药电子,Wind
4072,2020-04-30,一季度机构扎堆医药消费科技龙头股,Wind
4073,2020-04-29,【洋河股份年报及一季报点评：调整恢复进度超预期，全年目标收入持平显信心—方正食品饮料200428】,虎哥的研究
4074,2020-04-29,洋河股份营收连续下滑现金流转负 投资收益达8.5亿 盈利能力下降,新浪
4075,2020-04-29,A股，缩量反弹！白酒猪肉回吐行情，沪指涨0.44%收2822,搜狐
4076,2020-04-29,鹰眼预警：洋河股份收入下滑来自省内 人工成本增51.33% 盈利能力下降,新浪
4077,2020-04-29,“白酒老三”洋河股份业绩尴尬：现金流断崖式下滑超六成，压缩酒产量来去库存的方式可取吗？ 盈利能力下降,和讯
4078,2020-04-29,洋河年报双降：省内增速被今世缘“超车”3年 高管降薪董事长独加“鸡腿” 盈利能力下降,中华网
4079,2020-04-29,洋河股份（002304）点评报告：主动调整影响业绩，期待2020年再次起航,微信
4080,2020-04-29,【华创食饮】洋河股份：压力释放较为充分，静待业绩企稳回升,华创食饮
4081,2020-04-29,洋河股份2019年净利润73.8亿元 拟派发红利45亿元,经济网
4082,2020-04-29,酒业观察 | 四巨头业绩比拼：茅台五粮液泸州老窖亮眼，洋河营收净利双降 盈利能力下降,腾讯网
4083,2020-04-29,【招商食品】洋河股份：理性应对，静待拐点,招商食品饮料
4084,2020-04-29,洋河股份(002304.SZ)逼近涨停 一季度业绩超预期,格隆汇
4085,2020-04-29,洋河年报出炉 升级人才战略构建长期发展势能,证券之星
4086,2020-04-29,洋河股份大涨7.39%，领涨饮料制造行业,中新经纬
4087,2020-04-29,洋河股份发布年报，主动放缓打造核心能力“链接”未来,凤凰网
4088,2020-04-29,【国盛食品|点评】洋河股份：省内调整基本结束，梦6+全国化在即,蓉品食饮
4089,2020-04-29,【民生食饮】洋河股份（002304）2019年报及2020年一季报点评：主动去库存动作接近尾声，疫情后有望迎来复苏,MS食品饮料
4090,2020-04-29,洋河股份高开4%,Wind
4091,2020-04-29,三个维度，读懂洋河年报背后的成长逻辑,中金在线
4092,2020-04-29,洋河股份披露2020年一季报，三大优势凸显抗风险能力,中金在线
4093,2020-04-29,【光大食品饮料】经营压力充分释放，长期配置价值突显 ——洋河股份（002304.SZ）2019年年报及2020年一季报点评,EBSCN食品饮料
4094,2020-04-29,上市公司正负面新闻2020年4月29日星期三,Wind
4095,2020-04-28,洋河股份2019年省外营收超省内近11亿,北京商报
4096,2020-04-28,上市公司数据播报：洋河股份拟实施10派30元,金融界
4097,2020-04-28,洋河股份去年实现净利73.83亿元 2020年一季度现实净利40亿元,中国网
4098,2020-04-28,【开源食饮每日资讯0428】双汇发展2020Q1净利润同比增长13.82%,宇光食饮日讯
4099,2020-04-28,洋河股份2019年净利同比降9% 2020年一季度现金流大减367% 盈利能力下降,中新经纬
4100,2020-04-28,快讯简报 | 洋河、威龙、金种子发布2019年年报及2020年一季度报,糖酒快讯
4101,2020-04-28,洋河股份2019年度净利同比降9% 拟10派30元 盈利能力下降,上证报
4102,2020-04-28,晚间重要公告2020年4月28日星期二,Wind
4103,2020-04-28,洋河2020年一季度净利润40亿元，下降0.5％ 盈利能力下降,中国白酒网
4104,2020-04-28,洋河2019年白酒销量18.6万吨，下降13％ 盈利能力下降,中国白酒网
4105,2020-04-28,洋河股份(002304.SZ)2019年度净利润降9.02%至73.83亿元拟10派30元 盈利能力下降,格隆汇
4106,2020-04-28,洋河股份(002304.SZ)一季度净利润降0.46%至40.02亿元 盈利能力下降,格隆汇
4107,2020-04-28,洋河股份：2019年实现净利润73.8亿元 拟10派30元,新浪
4108,2020-04-28,洋河股份：2019年净利润同比下滑9.02% 拟10派30 盈利能力下降,e公司
4109,2020-04-28,洋河股份：2019年净利同比下降9%，一季度净利40亿同比微降 盈利能力下降,Wind
4110,2020-04-28,共筑航天梦，梦之蓝“百万航天合伙人计划”刷屏全网,凤凰网
4111,2020-04-27,【西部食饮|行业周报】消费回暖下行业趋势向好，把握优质龙头布局机会,青力出品
4112,2020-04-27,【季报兑现影响，关注后疫情受益股—方正食品饮料200426】,虎哥的研究
4113,2020-04-26,【国盛食品|专题】Q1基金持仓分析：小食品加仓明显，白酒连续两季度减配,蓉品食饮
4114,2020-04-24,长江大保护绿色示范项目湖北宜都开建,中新网
4115,2020-04-24,洋河股份：董事辞职 董监高成员变化,Wind
4116,2020-04-24,【开源食饮】2020Q1基金持仓比例略回落，关注消费复苏机会——行业点评报告,宇光看食饮
4117,2020-04-22,公布年报后贵州茅台股价创新高，白酒行业复苏获机构看好,经济网
4118,2020-04-22,【西部食饮|系列专题】白酒疫情影响跟踪：需求渐恢复，分化或加速,青力出品
4119,2020-04-22,“厚积厚发”，钱文忠妙解洋河发展的秘密,中金在线
4120,2020-04-22,口子窖的“另类护盘”： 左手股东高管减持，右手公司抛股份回购方案 减持股份,国际金融报
4121,2020-04-21,口子窖的“另类护盘”：左手股东高管减持，右手抛股份回购方案 减持股份,证券时报
4122,2020-04-20,胶州：用好 “亩产效益”评价体系“指挥棒”,科技日报
4123,2020-04-20,91天，11个亿，中国人网购高端白酒不差钱,中华网
4124,2020-04-20,宿迁十大酒企聚首酒都文化旅游展,中国白酒网
4125,2020-04-19,【招商食品|专题】终端加速复苏，关注修复弹性：区域名酒最新调研反馈,招商食品饮料
4126,2020-04-19,【招商食品|专题】加大推荐调味品板块：动销好转，成本下行,招商食品饮料
4127,2020-04-19,【招商食品|专题】风险释放，份额提升：食品饮料行业19年报&20一季报回顾,招商食品饮料
4128,2020-04-18,谷雨论坛王延才“云祝福”：酒都宿迁将迈入更好时代,中新经纬
4129,2020-04-17,茅台市值超可口可乐 2020高端白酒市场消费需求分析,中研网
4130,2020-04-16,拔“穷根”扎“富根”：20个省定贫困村全部摘“帽”,科技日报
4131,2020-04-14,【资本看酒】汾酒VS洋河，五大因素，汾酒未来成长性继续可期,中华网
4132,2020-04-13,【国金食饮】周观点0412：终端需求稳步复苏，重点把握确定性标的,国金食品饮料寇星
4133,2020-04-13,【内需消费食品受追捧，茅五业绩确定带动白酒预期修复—方正食品饮料200412】,虎哥的研究
4134,2020-04-13,【食品饮料-苏铖】山西汾酒：汾酒2019vs.洋河2009，新起点前路光明,安信证券研究
4135,2020-04-12,周谈|Weekly Talk：必选消费领跑一季报，食品超预期行情或将持续,食品饮料光头阳线
4136,2020-04-11,17股主力资金净流入超亿元 主力资金连续流入个股（名单）,证券时报
4137,2020-04-10,【研报掘金】白酒板块或持续迎来估值修复 重点关注龙头投资机会,证券时报网
4138,2020-04-10,上证指数收跌1.04%，科技股全线低迷,Wind
4139,2020-04-10,酿酒板块逆势走强，洋河股份涨近6%，二季度配置良机到来？,证券时报网
4140,2020-04-10,白酒板块全线走高，洋河股份涨超7%,第一财经
4141,2020-04-10,创业板指午盘跌1.8%，RCS概念高开低走,Wind
4142,2020-04-10,快讯：白酒股走强 洋河股份拉升涨逾6%,新浪
4143,2020-04-10,资金持续流入白酒板块，优质标的或迎配置良机丨牛熊眼,第一财经
4144,2020-04-10,白酒板块整体走强,Wind
4145,2020-04-10,白酒股早盘集体走强 洋河股份领涨,中国经济网
4146,2020-04-10,白酒行业深度报告：苏酒龙头发展模式差异研究,佳酿网
4147,2020-04-08,食品饮料：苏酒龙头发展模式差异研究,东北证券
4148,2020-04-07,【茅五批价继续回暖，下沉市场需求率先恢复—方正食品饮料200406】,虎哥的研究
4149,2020-04-03,疫情对高端白酒的影响 2020高端白酒未来价格预测,中研网
4150,2020-04-01,【招商策略】2020年3月陆股通持股分析 ——复盘本轮北上资金变动的四个阶段,招商策略研究
4151,2020-04-01,洋河股份：已累计耗资5亿元回购0.3567%公司股份,Wind
4152,2020-04-01,洋河股份(002304.SZ)截至3月底累计耗资5.01亿元回购0.3567%股份,格隆汇
4153,2020-03-31,中小板一哥易主！这家养猪公司逆袭，酱油、米粮股也连续大涨，消费品公司迎最强风口？,证券时报网
4154,2020-03-31,贵州茅台原副总经理获刑10年 疫情对白酒行业有影响吗？白酒项目可行性研究 董监高成员异常事件,新华网
4155,2020-03-31,外资Playbook生变？加大A股中小票研究，港股砸出“黄金坑”,Wind
4156,2020-03-31,光大证券:两大方向三条主线 再论食品饮料的配置机会,新浪
4157,2020-03-30,【国金食饮】周观点0329：餐饮消费稳步复苏，龙头预期持续修复,--
4158,2020-03-30,【白酒超跌修复启动，海外疫情升级必选受关注—方正食品饮料200329】,虎哥的研究
4159,2020-03-29,餐饮消费逐渐复苏 白酒概念集体回暖,南方财经网
4160,2020-03-27,洋河打出健康、品质王牌深化调整，2020白酒行业因疫情加速洗牌,中金在线
4161,2020-03-27,解盘：科技股走弱，高铁基建、白酒股领涨,Wind
4162,2020-03-27,白酒股集体回暖，餐饮逐步复苏板块迎估值修复丨牛熊眼,第一财经
4163,2020-03-26,北向资金今日净流出13.58亿 净卖出洋河股份3.42亿,第一财经
4164,2020-03-26,深港通十大成交活跃股排名（3月26日）,Wind
4165,2020-03-26,"泸州老窖发债40亿""砸""技改 大举扩张下香水成""网红""",--
4166,2020-03-26,北上资金十大成交榜已更新：洋河股份净卖出3.42亿,每日经济新闻
4167,2020-03-26,北向资金今日净流出13.57亿元，洋河股份遭净卖出3.42亿元,Wind
4168,2020-03-26,91股获券商买入评级 精工钢构目标涨幅达70.16%,Wind
4169,2020-03-26,洋河股份退休员工索27万加班费和补偿，法院判赔289.5元 诉讼纠纷,中国白酒网
4170,2020-03-25,6年合同纠纷惨淡收场 泸州老窖“三甲之路”添变数 诉讼纠纷,北京商报
4171,2020-03-25,单靠新基建远远不够！请收好这份核心资产名单,证券时报网
4172,2020-03-23,兴证·私募与企业部今日推荐汇总-2020.3.23,A股组合投资策略
4173,2020-03-23,【茅台批价波动左右市场信心，餐饮复苏催化白酒消费—方正食品饮料200322】,虎哥的研究
4174,2020-03-23,洋河小曲酒里面出现絮状悬浮物，专家：属不合格产品，不能销售 产品问题,中华网
4175,2020-03-21,江苏：全省首家农村地区个人信用报告代理查询点在宿迁正式启用,中国金融新闻网
4176,2020-03-21,避险需求推升美元，外资流出A股有迹可寻,Wind
4177,2020-03-20,洋河股份退休员工索27万加班费和补偿 法院判赔三百 诉讼纠纷,新浪
4178,2020-03-20,“梦之蓝M6+”加速发力高端：面朝大海，春暖花开,中金在线
4179,2020-03-20,一个月净流出1000亿，白马股摇摇欲坠，外资底何时到来,证券时报网
4180,2020-03-18,北上资金本月600亿净卖出刷新历史，白马股遭砸盘，这类股或存机会,Wind
4181,2020-03-18,白酒又遇“拐点”？“泡沫”吹弹可破？,中国酿酒网
4182,2020-03-18,【民生策略】中观行业观察：全球疫情拐点前，超配传统基建产业链,策略研究猿
4183,2020-03-17,“战略性调整”下的洋河股份：调整效果初步显现,凤凰网
4184,2020-03-16,避险情绪升温，北上资金本月400亿出逃，白马股首当其冲,Wind
4185,2020-03-16,内外兼修，洋河股份够硬核,凤凰网
4186,2020-03-16,【消费步入恢复期，板块需要提振信心—方正食品饮料200315】,虎哥的研究
4187,2020-03-16,【食品饮料】洋河股份：革故鼎新，下个十年，再创辉煌,微信
4188,2020-03-13,“疫后”白酒消费风向标 洋河“绵柔健康”品质正当其时,中金在线
4189,2020-03-12,洋河股份现1笔大宗交易 共成交553.15万元,新浪
4190,2020-03-12,洋河股份今日大宗交易成交5.94万股，成交价93.1元溢价0.0%,Wind
4191,2020-03-11,阿里渠道酒类2月总计销售额5.16亿元 同增24.10%,电商报
4192,2020-03-11,消费板块逆势走强！机构集中推荐这些个股,中投网
4193,2020-03-11,“笋寂时年积于土，一朝遇雨破云霄”多家券商集体发出信号：买入洋河,中金在线
4194,2020-03-11,江苏宿迁：疫情无法阻止油气管道专项整治步伐,国际燃气网
4195,2020-03-11,多因素助食品饮料行业向好 机构集中推荐8只消费概念股,证券日报
4196,2020-03-11,洋河年报五年来首次下滑！跌出一线如何破局？,搜狐
4197,2020-03-11,茅台电商渠道放量 1-2月白酒线上销售均价明显提升,新浪
4198,2020-03-10,洋河今年再挫13%，当下迎来投资机会？,格隆汇
4199,2020-03-10,洋河股份净利大降八成，靠广告轰炸的高端白酒为何不行？ 盈利能力下降,搜狐
4200,2020-03-09,啤酒、葡萄酒混搭威士忌 酒业现下一“风口”？,北京商报
4201,2020-03-09,中国酒企涉足威士忌 短期或难现品类爆发,产业经济新闻网
4202,2020-03-09,【疫情期间必选消费起势，趋势好转白酒迎复苏—方正食品饮料200308】,虎哥的研究
4203,2020-03-07,巨丰原创：年报还没正式来临 一季报和业绩快报抢先看！,巨丰财经
4204,2020-03-07,消费板块可攻可守主要消费和消费红利指数如何选择?,南方财经网
4205,2020-03-06,洋河五年首遇营收净利双降 品牌“被围猎”下的自救困局 盈利能力下降,商学院
4206,2020-03-06,主动出击，洋河股份正积极开辟第二增长曲线,凤凰网
4207,2020-03-06,洋河调整战略难挽业绩颓势 腹背受敌三甲地位岌岌可危,财经网
4208,2020-03-06,蓄力再破局 “梦之蓝M6+”成洋河2020年发展新引擎,中金在线
4209,2020-03-06,毛竹破土指云天，洋河股份积蓄发展新势能,中金在线
4210,2020-03-04,洋河股份现1笔大宗交易 共成交235.63万元,新浪
4211,2020-03-04,77股获券商买入评级 姚记科技目标涨幅达86.23%,Wind
4212,2020-03-03,快讯|洋河股份：已回购71.8万股，耗资约7638万元,财经网
4213,2020-03-03,【建投食饮】洋河股份：四季度低于预期，改革力求务实，期待调整结束,CSC赏味食饮
4214,2020-03-03,洋河股份(002304.SZ)截至2月底累计耗资7638.34万元回购0.0477%股份,格隆汇
4215,2020-03-03,洋河股份：累计回购71.84万股,Wind
4216,2020-03-03,高端白酒市场三足鼎立，洋河股份走出一条创新之路,凤凰网
4217,2020-03-03,中国酒企涉足威士忌 短期或难现品类爆发,新京报
4218,2020-03-03,186股获券商买入评级，天康生物目标涨幅达77.28%,Wind
4219,2020-03-02,揭秘：洋河股份缘何成为行业三强,凤凰网
4220,2020-03-02,“梦之蓝M6+”开启全国化，代理权成为“香饽饽”,中国经济网
4221,2020-03-02,洋河股份营收净利双下滑，网友评价：为泸州老窖、汾酒让路 盈利能力下降,中华网
4222,2020-03-02,中高端白酒排名，洋河股份梦之蓝稳居前三,凤凰网
4223,2020-03-02,【食品饮料】白酒行业专题报告：地产白酒的突围之道,招商证券
4224,2020-03-02,洋河营收利润双双下滑，主动调整解释苍白无力 盈利能力下降,搜狐
4225,2020-03-01,一周酒讯│贵州茅台副总经理换人，去年酒类进口量下滑,新京报
4226,2020-03-01,朱伟：贵州醇着眼于白酒行业整合，有能力实现两千亿市值,新京报
4227,2020-03-01,洋河股份发布业绩快报，战略持续推进瞄准未来,凤凰网
4228,2020-03-01,全国工商联短片：国美洋河伊利代表展现企业迎风而上,中华工商时报
4229,2020-02-29,洋河2019营利双降，网友评价：为泸州老窖、汾酒让路,腾讯网
4230,2020-02-29,最新酒类行业报告 洋河股份位列行业三甲,凤凰网
4231,2020-02-29,洋河股份四季度业绩下滑超8成 疫情冲击去库存将延长 盈利能力下降,新浪
4232,2020-02-29,战略调整，洋河股份2019年营收净利双降 盈利能力下降,中金在线
4233,2020-02-29,上市公司正负面新闻2020年2月29日星期六,Wind
4234,2020-02-28,洋河股份2019年实现净利73.41亿,北京商报网
4235,2020-02-28,洋河股份28日公布业绩预告，主动调整背后有哪些看点？,财经网
4236,2020-02-28,洋河股份披露2019年业绩快报，营收逾231亿背后积聚三大新动能,红周刊
4237,2020-02-28,快讯|洋河股份2019营收、净利双降，称为主动战略性调整 盈利能力下降,财经网
4238,2020-02-28,洋河股份：2019年营收231.1亿元,新京报
4239,2020-02-28,犀牛财经晚报：寒锐钴业19年净利下滑98.51% 证监会核发3家IPO批文,GPLP犀牛财经
4240,2020-02-28,洋河业绩快报：2019年营收231.1亿，净利73.42亿；公司称主动进行战略调整,搜狐
4241,2020-02-28,洋河股份：2019年净利润下降9.53% 盈利能力下降,中证网
4242,2020-02-28,洋河股份业绩快报：2019年净利73.42亿 同比下滑9.53% 盈利能力下降,e公司
4243,2020-02-28,洋河股份(002304.SZ)业绩快报：2019年度净利润降9.53%至73.42亿元 盈利能力下降,格隆汇
4244,2020-02-28,洋河股份业绩快报：2019年净利润73.4亿元，同比下降9.53% 盈利能力下降,Wind
4245,2020-02-26,“梦之蓝M6+”开启全国化，代理权成为“香饽饽”,中金在线
4246,2020-02-25,机构：把握疫情冲击下的白酒业洗牌机会 看好这些标的,中国财富网
4247,2020-02-24,贵州醇按下重启键：维维股份时代七年亏损3.6亿元 易主资本玩家后能否逆袭？ 亏损,中国网
4248,2020-02-24,全国范围内优选经销商，为什么“梦之蓝M6+”的经销权成为稀缺资源？,中金在线
4249,2020-02-24,【大众品业绩和热点催化不断，疫情拐点显现，白酒反弹在望—方正食品饮料200223】,虎哥的研究
4250,2020-02-23,【招商食品|最新】食品饮料19年报前瞻：白酒顺利完成目标，食品受益旺季提前,招商食品饮料
4251,2020-02-21,走访过经销商，终于发现了洋河这两年股价低调的原因,雪球
4252,2020-02-21,苏酒集团（洋河股份）第三批捐赠物资送达抗疫一线,中国经济网
4253,2020-02-20,朱伟：操盘贵州醇，谋划组建中国式的“帝亚吉欧”,搜狐
4254,2020-02-20,洋河股份：改革持续深化 洋河迈入新征程,国金证券
4255,2020-02-19,酒企陆续复工 疫情对酒业扰动几何,经济观察网
4256,2020-02-18,洋河宣布正式复工，主动应对疫情影响,搜狐
4257,2020-02-18,华致酒行深度报告：运筹帷幄，破局正当时【安信商社刘文正】,正视社服
4258,2020-02-16,酒企陆续复工，年度指标不减,第一财经
4259,2020-02-14,观察 | 为国护盘，必有厚报？“黑天鹅”依旧未散，但迎来了最大转机,糖酒快讯
4260,2020-02-12,今年首只券商新股中银证券明日申购，江西铜业、洋河是它股东,澎湃新闻
4261,2020-02-12,又一“洋河系”高管入主 贵州醇能否东山再起,中国商报
4262,2020-02-12,白酒股涨跌互现！贵州茅台跌0.07% 多家酒企表态全年目标不变,腾讯网
4263,2020-02-12,今世缘：品牌渠道双驱动 新五年翻两番可期,中信建投
4264,2020-02-12,五粮液、茅台、洋河逐步复工复产，多家酒企表态全年目标不变,Wind
4265,2020-02-12,五粮液、茅台、洋河逐步复工复产，多家酒企表态全年目标不变,澎湃新闻
4266,2020-02-12,【国金食饮】周观点0216：各板块陆续复工，行业有望逐步回暖,国金食品饮料寇星
4267,2020-02-11,今世缘Q1营收占比升至近40% 今年业绩或明显受影响,新浪
4268,2020-02-11,白酒消费一季度受到冲击 洋河、今世缘受影响或最大,新浪
4269,2020-02-10,朱伟出任董事长兼总经理 贵州醇能否起死回生,北京商报
4270,2020-02-10,洋河原副总朱伟出任贵州醇董事长兼总经理,中国白酒网
4271,2020-02-09,疫情阴云下的大消费：行业冲击有限，价值不变抓买点（附股）,和讯
4272,2020-02-06,白酒经销商调研：详解疫情对茅台，五粮液，洋河，老窖销售的影响,环球老虎财经
4273,2020-02-05,疫情下的顺鑫农业:影响仍存分歧 股价表现仅次茅洋五,新浪
4274,2020-02-05,金种子酒2019年净亏超1.65亿:毛利率下降 市场被挤压 亏损,中金在线
4275,2020-02-04,抗击疫情|茅五洋先弹为敬 区域酒企承压加大,时代周报
4276,2020-02-03,【招商策略】2020年1月陆股通持股分析——配置抓小放大，加仓医药&科技,招商策略研究
4277,2020-02-03,酒企在行动|洋河股份捐2200万元后再捐2万公斤物资,新浪
4278,2020-02-03,3200多只个股跌停，北上资金却180亿抄底，恐慌下买点已现？,Wind
4279,2020-02-02,洋河股份(002304.SZ)截至1月底累计耗资4657.39万元回购0.028%股份,格隆汇
4280,2020-01-27,直播带货、促销 白酒抢占春节档,新京报
4281,2020-01-25,【安信食品】2019Q4基金持仓分析：白酒回落、食品分化,安信食饮
4282,2020-01-22,【西南食品饮料｜动态跟踪】 动销超预期+估值切换，白酒确定性收益明显,微信
4283,2020-01-22,白酒股继续分化：贵州茅台、洋河股份小幅拉升，酒鬼酒、五粮液纷纷走低,腾讯网
4284,2020-01-22,洋河股份时隔6年后再施股份回购 白酒渠道之王后续走向何方？,e公司
4285,2020-01-22,洋河股份拟回购不超过15亿元股份用于员工激励,中国白酒网
4286,2020-01-21,【长城食饮每日资讯0121】洋河股份首次回购3174万元的股份,宇光食饮日讯
4287,2020-01-21,洋河股份：耗资3174万元首次回购股份,e公司
4288,2020-01-21,洋河股份(002304.SZ)1月21日首次回购3174万元的股份,格隆汇
4289,2020-01-21,洋河股份现1笔大宗交易 共成交394.27万元,新浪
4290,2020-01-21,洋河股份今日大宗交易成交3.60万股，成交价109.52元溢价0.0%,Wind
4291,2020-01-21,节前白酒市场：中低端酒促销忙 平价茅台仍一瓶难求,中新网
4292,2020-01-20,白酒股全线走弱！茅台、泸州老窖及洋河均跌逾1% 机构：可继续关注,腾讯网
4293,2020-01-20,【观察】春节名酒扎堆“涨价”背后的逻辑,中华网
4294,2020-01-20,【春节旺季如期推进，板块长线信心稳步提升—方正食品饮料200120】,虎哥的研究
4295,2020-01-20,“稳”是洋河未来十年发展关键词,财报网
4296,2020-01-20,【长城食饮】持仓比例回落，食品整装出发——食品饮料4Q19基金持仓情况分析,宇光看食饮
4297,2020-01-19,贵州贵酒董事长傅宏兵接任洋河股份副总裁,新京报
4298,2020-01-19,“抛弃”全兴，卖给外企后变“贵族”的水井坊，瘸着腿能跑多远？,搜狐
4299,2020-01-18,洋河股份副总朱伟辞职，贵酒董事长傅宏兵接任 董监高成员变化,中国白酒网
4300,2020-01-18,傅宏兵接任洋河股份副总裁一职,北京商报
4301,2020-01-18,【华创食饮】Q4线上数据专题：保健食品增速小幅改善，休闲食品龙头增速亮眼,华创食饮
4302,2020-01-17,突发:朱伟辞任洋河副总裁 业内人士称或因手无实权 董监高成员变化,中华网
4303,2020-01-17,洋河副总裁朱伟辞职 不再担任公司任何职务 董监高成员变化,腾讯网
4304,2020-01-17,A股共发生107宗大宗交易成交16.49亿元（1月17日）,Wind
4305,2020-01-17,洋河股份：关于副总裁辞职的公告 董监高成员变化,新浪
4306,2020-01-17,"洋河股份现1笔大宗交易 共成交5,585.01万元",新浪
4307,2020-01-17,洋河股份：副总裁朱伟因个人原因辞职 董监高成员变化,Wind
4308,2020-01-16,挤压式竞争之下，区域酒纷纷洗牌，为何山东酒仍“一团和气”？,中国白酒网
4309,2020-01-16,今世缘“首年”目标或顺利收官，高增速背后省内外竞争压力犹在,格隆汇
4310,2020-01-16,茅台回调两月，白酒指数却创新高，2020年还能继续畅饮吗？,Wind
4311,2020-01-15,飞天茅台酒开抢倒计时，再不来苏宁年货节买酒，就过年了,牛华网
