,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
2056,2021-04-26,东方财富辟谣“跑路”，80后总经理接棒能否实现新发展？ 董监高成员异常事件,新京报
2057,2021-04-26,[年报]东方财富：2020年盈利47.78亿元 证券业务营收增长81.11%,全景网
2058,2021-04-26,A股晚报：中办、国办提出探索碳汇权益交易试点 东方财富高管“集体辞职” 董监高成员变化,金融界
2059,2021-04-26,晚间重要公告2021年4月26日星期一,Wind
2060,2021-04-26,【经纬晚班车】史上最挤五一电影档：大概率要一地鸡毛？,中新经纬
2061,2021-04-26,吓出“一身冷汗”：管理层“组团”辞职 东方财富在下一盘什么棋？,中证报
2062,2021-04-26,一批高管辞职，东方财富人事震动？回应来了：董事长不变！管理团队更年轻化 董监高成员变化,中国证券网
2063,2021-04-26,东方财富年营收82亿：同比增长95%总经理与董秘集体离职 董监高成员变化,雷帝触网
2064,2021-04-26,东方财富总经理等三名高管离职，营收净利大增仍未挽回股价 董监高成员变化,新浪
2065,2021-04-26,东方财富管理层大调整竟上热搜 另一关键问题却被忽视,财联社
2066,2021-04-26,东方财富高管惊现“大换血”：公司总经理、财务总监兼董秘、董事同一天辞职，新任总经理将是位80后“小伙”！ 董监高成员变化,每日经济新闻
2067,2021-04-26,东方财富高管惊现“大换血”：公司总经理、财务总监兼董秘、董事同一天辞职，2名辞职高管持股市值合计近30亿元 董监高成员变化,每日经济新闻
2068,2021-04-26,东方财富多位高管辞任 公司表示不会对公司正常经营产生不利影响 董监高成员变化,证券日报网
2069,2021-04-26,晚间公告丨4月26日这些公告有看头,第一财经
2070,2021-04-26,东方财富其实回应“辞职”：董事长没有辞，让位“年轻与专业的人” 董监高成员变化,钛媒体
2071,2021-04-26,东方财富回应核心团队调整：为了“三化”,经济观察报
2072,2021-04-26,东方财富回应高管集体辞职：旨在培养年轻团队 人才队伍要专业化国际化 董监高成员变化,JT平方智管有方
2073,2021-04-26,东方财富其实回应辞职：有些媒体误读了，董事长不变,中华网
2074,2021-04-26,因工作原因调整 东方财富三位高管辞任，涉及总经理、董事、董秘等职 董监高成员变化,北京商报网
2075,2021-04-26,刚刚下班、即将下班或是又要加班的你需要知道这些大事,第一财经
2076,2021-04-26,东方财富：董事长其实不再兼任总经理，财务总监等高管辞职 董监高成员变化,澎湃新闻
2077,2021-04-26,2600亿东方财富人事大调整！3位高管换班！发生了什么？ 董监高成员变化,搜狐
2078,2021-04-26,东方财富：董事长、副董事长、财务总监同时提交书面辞职报告 董监高成员变化,中华网
2079,2021-04-26,北向资金今日净买入32亿，隆基股份净买入额创逾一个月新高,Wind
2080,2021-04-26,资本动态 | 推新生代上位？东方财富回应多位高管变更，2020年净利暴增161%,财经网
2081,2021-04-26,东方财富：总经理、副总经理、财务总监等高管辞职，一季度公司营收28.90亿 董监高成员变化,凤凰网
2082,2021-04-26,东方财富高管集体“跑路”，总经理、副董事长、董秘等人联袂辞职 董监高成员异常事件,AI财经社
2083,2021-04-26,刚刚，东方财富发布重要公告：总经理、财务总监、董事辞职 董监高成员变化,每日经济新闻
2084,2021-04-26,东方财富现1笔大宗交易 共成交348.16万元,新浪
2085,2021-04-26,东方财富回应核心团队调整：旨在培养年轻团队 其实称要推新生代上去,财联社
2086,2021-04-26,东方财富(300059.SZ)年度归母净利同比增160.91%至47.78亿元 拟10股转增2股派0.6元,智通财经
2087,2021-04-26,东方财富：董事长其实等部分董事、高管辞职 董监高成员变化,第一财经
2088,2021-04-26,东方财富今日大宗交易成交13.60万股，成交价25.6元折价17.47%,Wind
2089,2021-04-26,东方财富：其实辞去总经理职务 将继续担任董事长 董监高成员变化,新浪
2090,2021-04-26,东方财富：一季度净利润19.11亿元 同比增长118.67%,中证网
2091,2021-04-26,东方财富(300059.SZ)一季度净利升118.67%至19.11亿元,格隆汇
2092,2021-04-26,东方财富(300059.SZ)2020年净利升160.91%至47.78亿元拟10转2派0.6元,格隆汇
2093,2021-04-26,东方财富：多位高管辞职 董监高成员变化,格隆汇
2094,2021-04-26,东方财富：一季度净利19.11亿元 同比增长118.67%,新浪
2095,2021-04-26,东方财富：一季度净利同比增119%,e公司
2096,2021-04-26,东方财富：2020年净利润同比增160.91%,e公司
2097,2021-04-26,东方财富：董事、高级管理人员辞任 董监高成员变化,Wind
2098,2021-04-26,东方财富：公司监事会主席鲍一青累计减持0.02%股份 减持股份,Wind
2099,2021-04-26,东方财富：一季度净利润19.1亿元，同比增长118.67%,Wind
2100,2021-04-26,A股融资融券日报：两融余额减少29.83亿元（4月23日）,Wind
2101,2021-04-26,记者观察： 券商轻重资产模式的选择,中国基金报
2102,2021-04-25,“聪明资金”连续超200亿抄底，A股将加速反弹？,Wind
2103,2021-04-23,北向资金再度大买A股近80亿，机构抱团股获批量增持,Wind
2104,2021-04-23,A股主力资金流向（4月23日）：机构抱团股重获追捧，中国平安连续7日遭抛售,Wind
2105,2021-04-23,A股融资融券日报：两融余额增加33.53亿元（4月22日）,Wind
2106,2021-04-22,北向资金今日净卖出15.97亿元，中国平安净卖出额创5个月新高,Wind
2107,2021-04-22,八一钢铁直线拉升封板！钢铁煤炭有色卷土重来,Wind
2108,2021-04-22,券商再度异动拉升，一季度证券印花税接近2018年总和,Wind
2109,2021-04-22,A股融资融券日报：两融余额增加11.59亿元（4月21日）,Wind
2110,2021-04-22,融券余额首破1500亿，券商火速布局抢占市场,Wind
2111,2021-04-21,上市券商一季度业绩分化 盈利能力下降,证券之星
2112,2021-04-21,A股融资融券日报：两融余额增加26.01亿元（4月20日）,Wind
2113,2021-04-21,北向资金缘何屡屡踏准节奏？今年已净买入1350亿,Wind
2114,2021-04-20,券商评级出炉 海通证券跌至B类 恒泰证券、国都证券连降4级,中国经营网
2115,2021-04-20,东方财富(300059.SZ)子公司2021年第一期短期融资券兑付完成,智通财经
2116,2021-04-20,资本邦境外IPO周报|嘀嗒出行再度冲刺港股IPO，Coinbase上市股价经历过山车,资本邦
2117,2021-04-20,东方财富：158亿元可转债将于4月23日起在深交所挂牌交易,格隆汇
2118,2021-04-20,东方财富(300059.SZ)：“东财转 3”将于4月23日起在深交所挂牌交易,智通财经
2119,2021-04-20,午间公告2021年4月20日星期二,Wind
2120,2021-04-20,开源证券--非银金融行业周报：金融科技科创板上市受限，看好财富管理优势券商【行业研究】,金融界股吧
2121,2021-04-20,A股早报2021年4月20日星期二,Wind
2122,2021-04-20,A股融资融券日报：两融余额增加83.5亿元（4月19日）,Wind
2123,2021-04-20,光大证券--非银金融行业周报：3月保费收入小幅承压，政策利好券商板块长期估值【行业研究】,金融界股吧
2124,2021-04-20,中信建投：券商估值已至底部，静候催化剂降临,Wind
2125,2021-04-19,证券板块异动国盛金控涨停 机构建议重点关注两类券商,证券日报网
2126,2021-04-19,长城证券--非银行业周观点：把握东方财富等优质个股配置机会，预计保费短期承压【行业研究】,金融界股吧
2127,2021-04-19,东方财富今日大宗交易成交22.30万股，成交价30.12元溢价0.0%,Wind
2128,2021-04-19,A股资金流向（4月19日）：资金大量进场，新能源板块备受追捧,Wind
2129,2021-04-19,平安证券--证券行业年报综述：市场与政策共振，通道业务转型初见成效【行业研究】,金融界股吧
2130,2021-04-19,券商股尾盘发力，国盛金控直线封板,Wind
2131,2021-04-19,华为造车引爆A股：千亿巨头涨停，外资狂买138亿,Wind
2132,2021-04-19,信达证券--非银行金融行业：关注低估值券商股【行业研究】,金融界股吧
2133,2021-04-19,A股融资融券日报：两融余额减少12.05亿元（4月16日）,Wind
2134,2021-04-17,兴银基金主动权益舵手存在“短板”，基金经理最长任职期限不足三年,红周刊
2135,2021-04-16,北向资金今日净买入71.53亿元，五粮液获大举净买入6.7亿元,Wind
2136,2021-04-16,A股融资融券日报：两融余额增加6.78亿元（4月15日）,Wind
2137,2021-04-15,北向资金今日净卖出9.5亿元，比亚迪净卖出额创历史次高,Wind
2138,2021-04-15,A股早报2021年4月15日星期四,Wind
2139,2021-04-15,A股融资融券日报：两融余额增加21.59亿元（4月14日）,Wind
2140,2021-04-15,北上资金三日累计净买入逾185亿元,Wind
2141,2021-04-14,北向资金今日净买入57.31亿元，京东方A净买入额创历史新高,Wind
2142,2021-04-14,A股资金流向（4月14日）：新能源龙头获资金回流，银行股遭抛售,Wind
2143,2021-04-14,【行情】证券板块异动拉升，华林证券涨超4%，东方财富、财通证券、中信建投、国金证券等跟涨,金十数据
2144,2021-04-14,上调评级至买入策略选股（4月14日）,Wind
2145,2021-04-14,A股融资融券日报：两融余额减少50.61亿元（4月13日）,Wind
2146,2021-04-14,北向资金疯狂抄底，两日买近130亿，大幅增持这两大板块（附股）,21世纪经济报道
2147,2021-04-14,5000亿市值白马跌停！抱团股闪崩都有同一特征（附表）,Wind
2148,2021-04-13,三年投入550亿，券商全力布局金融科技,财经网
2149,2021-04-13,主力资金已连续6日净流出，却强势流入3个行业,证券时报
2150,2021-04-13,券商股造好，国联证券领涨2%,Wind
2151,2021-04-13,扭亏为盈，众禄基金业绩出炉！三大巨头强势吸金，卖基金好赚钱？,证券之星
2152,2021-04-13,A股融资融券日报：两融余额减少31.16亿元（4月12日）,Wind
2153,2021-04-13,中信建投：板块估值已触底，券商加速布局公募业务,Wind
2154,2021-04-13,中信建投：板块估值已触底 券商加速布局公募业务,证券时报网
2155,2021-04-12,申港证券--非银行金融行业周报：券商各类业务普遍上涨，关注估值改善机会【行业研究】,金融界股吧
2156,2021-04-12,A股融资融券日报：两融余额减少32.23亿元（4月9日）,Wind
2157,2021-04-11,【安信非银第11期周报】监管整治保险乱象，正本清源利好长期发展,新角度新金融
2158,2021-04-09,突发闪崩！5.4万股民彻底气炸，昨日上演“天地板”，今日低开“闷杀”暴跌近9%，网友哭了：“怎么睡得着”,每日经济新闻
2159,2021-04-09,券商2021年一季报前瞻：预计板块归母净利同比增2成 环比增5成,新浪
2160,2021-04-09,A股融资融券日报：两融余额增加19.55亿元（4月8日）,Wind
2161,2021-04-08,转债中签结果：东方财富公布中签号,中财网
2162,2021-04-08,东方财富(300059.SZ)可转债网上中签结果出炉：中签号共452.8367万个,格隆汇
2163,2021-04-08,利好政策提振 券商股爆发 主力尾盘加码板块超23亿元,第一财经
2164,2021-04-08,两大妖股K线、日线、走势神同步，网民灵魂追问：背后庄家同一人？,Wind
2165,2021-04-08,中信建投：券商板块下行空间有限，长短线投资者都可左侧布局,Wind
2166,2021-04-08,中信建投：券商板块下行空间有限，长短线投资者都可左侧布局,证券时报网
2167,2021-04-08,多家大型券商陆续披露2020年年报，机构建议关注两类券商丨牛熊眼,第一财经
2168,2021-04-08,东方财富(300059)：关键竞争要素改善,新浪
2169,2021-04-08,A股融资融券日报：两融余额增加55.88亿元（4月7日）,Wind
2170,2021-04-07,上海区域股市周报：美邦服饰涨60.62%排第一 恒玄科技被32家机构调研,每日经济新闻
2171,2021-04-07,转债申购结果：东方财富转债公布中签率,中财网
2172,2021-04-07,沧海横流！头部券商集体卧倒，6家券商股价逆势上涨，如此抗跌底气何在？,21世纪经济报道
2173,2021-04-07,东方财富(300059.SZ)：“东财转3”网上中签率为0.0588%,智通财经
2174,2021-04-07,投行格局生变？海通赶超中信夺冠，一季度落袋6.4亿,Wind
2175,2021-04-07,东财转3发行报告：互联网服务平台综合运营商 券商优质标的,新浪
2176,2021-04-07,光大证券--非银金融行业周报：互联网人身险财险分化，券商板块关注度逐渐提升【行业研究】,金融界股吧
2177,2021-04-07,长城证券--非银行金融行业关于券商账户管理功能优化试点的专题评析：以服务客户为导向提升账户管理功能，券商财富管理业务大发展值得期待【行业研究】,金融界股吧
2178,2021-04-07,非银金融行业周观点：一季度业务数据向好 券商业绩预计维持增长势头,新浪
2179,2021-04-07,A股融资融券日报：两融余额增加67.42亿元（4月6日）,Wind
2180,2021-04-07,广发证券：券商账户管理功能优化试点启动，板块有望估值修复,证券时报网
2181,2021-04-07,上市公司拟派现超9400亿，大手笔分红亮眼,Wind
2182,2021-04-06,东方财富：控股股东其实质押2.95亿股,每日经济新闻
2183,2021-04-06,东方财富(300059.SZ)实际控制人其实质押2.95亿股,智通财经
2184,2021-04-06,资本邦境外IPO周报|B站回港上市首日破发，怪兽充电成“共享充电宝第一股” 连续下跌,资本邦
2185,2021-04-06,A股资金流向（4月6日）：碳中和明星股获回流，白马股遭抛售,Wind
2186,2021-04-06,主力尾盘持续流入氢能源、碳中和、光伏板块 抛售贵州茅台近10亿元,第一财经
2187,2021-04-06,申港证券--非银行金融行业周报：深市主板和中小板将于4月6日合并【行业研究】,金融界股吧
2188,2021-04-06,开源证券--非银金融行业周报：账户管理功能有望优化，券商板块攻守兼备【行业研究】,金融界股吧
2189,2021-04-06,A股融资融券日报：两融余额减少17.35亿元（4月2日）,Wind
2190,2021-04-06,A股早报2021年4月6日星期二,Wind
2191,2021-04-06,东方财富三度试水转债 每户有望中一签,新浪
2192,2021-04-04,东方财富(300059)：拟发可转债 基金市场回撤不改公司中长期逻辑,广发证券
2193,2021-04-03,券商排行榜：两家东方PK！东方财富发债护航股价上涨，东方证券配股触发大跌9%,华夏时报
2194,2021-04-02,A股资金流向（4月2日）：成长与价值齐飞，机构抱团股连续获资金抢筹,Wind
2195,2021-04-02,“第一牛股”冲击20连板！董事长女儿一把短线交易赚了,Wind
2196,2021-04-02,解盘：人气继续回暖，半导体、今日头条、白酒、高价股领涨,Wind
2197,2021-04-02,券商股午盘前异动，中金公司领涨5%,Wind
2198,2021-04-02,【东吴非银 | 公司点评】东方财富：可转债发行在即，实力增强继续扩张,微信
2199,2021-04-02,A股融资融券日报：两融余额减少7.5亿元（4月1日）,Wind
2200,2021-04-02,A股早报2021年4月2日星期五,Wind
2201,2021-04-02,退市新规实施三个月：10家公司已收到“退市通知”,Wind
2202,2021-04-01,上海股市周报：华东电脑涨24.98%排第一43家机构调研汉钟精机,每日经济新闻
2203,2021-04-01,东方财富(300059.SZ)：“东财转3”将于4月7日开启申购,智通财经
2204,2021-04-01,【主力资金】8亿资金追捧券商龙头，资金出逃碳中和概念股,证券时报网
2205,2021-04-01,山西证券：3月金股组合亏损9.54% 4月荐股名单出炉 亏损,新浪
2206,2021-04-01,光大证券--非银金融行业周报：保险渠道改革进行时，券商估值性价比凸显【行业研究】,金融界股吧
2207,2021-04-01,A股融资融券日报：两融余额增加7.31亿元（3月31日）,Wind
2208,2021-04-01,净买入额两连增，融资客积极调仓,Wind
2209,2021-03-31,融资客青睐6股，奥来德买入占比高达56.26%,Wind
2210,2021-03-31,A股融资融券日报：两融余额增加14.28亿元（3月30日）,Wind
2211,2021-03-30,安信证券--计算机行业动态分析：计算机板块一季报前瞻【行业研究】,金融界股吧
2212,2021-03-30,A股融资融券日报：两融余额增加33.36亿元（3月29日）,Wind
2213,2021-03-29,碳中和概念股16连板，市值3900亿元龙头股涨停,Wind
2214,2021-03-29,A股融资融券日报：两融余额增加7.98亿元（3月26日）,Wind
2215,2021-03-29,破局时刻快来了？北向资金357亿加仓2大板块,Wind
2216,2021-03-29,近3周连续净买入，北向资金加仓“大金融”,Wind
2217,2021-03-26,近150亿资金杀向抱团股，抢筹名单来了！,Wind
2218,2021-03-26,A股主力资金流向：周五大幅流入本周仍净流出千亿,Wind
2219,2021-03-26,A股融资融券日报：两融余额减少40.24亿元（3月25日）,Wind
2220,2021-03-25,A股主力资金流向（3月25日）：资金加速逃离面板、碳中和概念股,Wind
2221,2021-03-25,东方财富今日大宗交易成交15万股，成交价27.23元溢价0.0%,Wind
2222,2021-03-25,东方财富：3月25日主力资金净流入额占板块258.08%,每日经济新闻
2223,2021-03-25,A股融资融券日报：两融余额减少14.15亿元（3月24日）,Wind
2224,2021-03-25,北向资金净买入逾50亿元 增持医疗、保险 减持电子元件（附股） 减持股份,21世纪经济报道
2225,2021-03-24,东方财富(300059.SZ)公开发行可转债申请获证监会同意注册批复,搜狐
2226,2021-03-24,东方财富(300059.SZ)：东方财富证券成功发行20亿元短期融资券,格隆汇
2227,2021-03-24,东方财富：发行可转债注册申请获证监会同意,每日经济新闻
2228,2021-03-24,北向资金今日净买入50.06亿元，药明康德净买入额创历史新高,Wind
2229,2021-03-24,A股融资融券日报：两融余额减少26.31亿元（3月23日）,Wind
2230,2021-03-23,今年首只十倍股：33家游资击鼓传花，成交堪比茅台,Wind
2231,2021-03-23,百倍牛股遭遇史上最惨日！主力资金急速抢筹31股,Wind
2232,2021-03-23,A股融资融券日报：两融余额增加83.08亿元（3月22日）,Wind
2233,2021-03-23,9天8涨停！碳中和第一妖股诞生，公司疯狂提示风险,Wind
2234,2021-03-23,好发与好做难以兼顾，基金发行如何打破魔咒？,Wind
2235,2021-03-22,A股主力资金流向（3月22日）：面板、碳中和概念股受追捧,Wind
2236,2021-03-22,A股融资融券日报：两融余额减少44.55亿元（3月19日）,Wind
2237,2021-03-20,IPO收紧后企业借壳之风重返？投行：提防监管套利和炒壳养壳风气,Wind
2238,2021-03-19,东方财富3月19日大宗交易成交1258.61万元,证券时报网
2239,2021-03-19,东方财富今日大宗交易成交46.36万股，成交价27.15元溢价0.0%,Wind
2240,2021-03-19,抄底高瓴的机会来了？定增华大基因、比亚迪被套,Wind
2241,2021-03-19,A股早报2021年3月19日星期五,Wind
2242,2021-03-19,A股融资融券日报：两融余额增加0.67亿元（3月18日）,Wind
2243,2021-03-19,基金进入“倒春寒”？3月超20只基金延长募集期,Wind
2244,2021-03-19,央行连续14个工作日开展100亿元逆回购，利率不变引导市场形成更加理性预期,Wind
2245,2021-03-18,东方财富：3月18日获主力资金净流入1.06亿元,每日经济新闻
2246,2021-03-18,“茅”股连续反弹，最新估值高不高？5张图看清！,Wind
2247,2021-03-18,A股主力资金流向（3月18日）：市场轮动加快，资金各自为战,Wind
2248,2021-03-18,“牛市旗手”年报第一弹来了！净利暴增70%，投行收入猛飙2倍！知名私募大举增持，140亿资金已跑步进场,中国基金报
2249,2021-03-18,重磅信号！百亿私募大佬杨东大举增持“牛市旗手”，龙头东方财富大涨4.5%！,资本邦
2250,2021-03-18,A股融资融券日报：两融余额增加16亿元（3月17日）,Wind
2251,2021-03-17,A股史上首次蓝筹股泡沫破裂，6成私募反对抄底,Wind
2252,2021-03-17,东方财富：3月17日获主力资金净流入2.01亿元,每日经济新闻
2253,2021-03-17,开源证券--非银金融行业周报：2月新单保费延续增势，继续推荐顺周期保险股【行业研究】,金融界股吧
2254,2021-03-17,A股融资融券日报：两融余额减少12.77亿元（3月16日）,Wind
2255,2021-03-16,A股融资融券日报：两融余额增加12.42亿元（3月15日）,Wind
2256,2021-03-16,北向资金净买入36.87亿元 增减持行业一览 减持股份,21世纪经济报道
2257,2021-03-16,港股盘前必读：北上资金大笔卖出白酒股茅台净卖出约10亿元,Wind
2258,2021-03-15,北向资金今日净买入36.87亿元，贵州茅台逆市遭净卖出逾9亿元,Wind
2259,2021-03-15,光大证券--非银金融行业周报：2月保费收入延续正增长，外资涌入谋求控股券商【行业研究】,金融界股吧
2260,2021-03-15,A股融资融券日报：两融余额减少27.42亿元（3月12日）,Wind
2261,2021-03-13,巨额赎回竟导致基金暴涨，净值一天飙升31%,Wind
2262,2021-03-12,一周主力资金丨东方财富、比亚迪等个股遭大幅抛售 股票卖空,第一财经
2263,2021-03-12,金融街下午茶2021年3月12日星期五,Wind
2264,2021-03-12,北向资金今日净买入8.27亿元，万华化学获大举净买入逾10亿元,Wind
2265,2021-03-12,A股主力资金流向：本周累计净流出1439亿，东方财富、比亚迪净流出额居前,Wind
2266,2021-03-12,7天翻倍牛股二次发射，新风口批量制造涨停,Wind
2267,2021-03-12,A股融资融券日报：两融余额增加76.06亿元（3月11日）,Wind
2268,2021-03-11,【行情】证券板块异动拉升，华鑫股份涨超7%，国金证券、锦龙股份、东方财富、中金公司等跟涨,金十数据
2269,2021-03-11,沪指大涨2%，券商走强东方财富大涨4%！机构：券商基本面继续改善,资本邦
2270,2021-03-11,A股融资融券日报：两融余额减少53.4亿元（3月10日）,Wind
2271,2021-03-11,两融余额持续缩减，科创板次新股获资金关注,Wind
2272,2021-03-11,“十四五”时期实施制造业降本减负，资本市场既是践行者也是受益人,Wind
2273,2021-03-10,"东方财富现1笔大宗交易 共成交13,790.60万元",新浪
2274,2021-03-10,东方财富今日大宗交易成交500.93万股，成交价27.53元折价1.01%,Wind
2275,2021-03-10,行业利好消息不断，券商板块报复性反弹已在路上？,第一财经
2276,2021-03-10,【行情】证券板块异动拉升，财通证券涨超6%，东方财富、国金证券、中金公司、国盛金控等跟涨,金十数据
2277,2021-03-10,万和证券--证券行业：央行修订《证券公司短期融资券管理办法》，引导行业健康发展【行业研究】,金融界股吧
2278,2021-03-10,洗牌加速，一哥位置能坐多稳？,云掌财经
2279,2021-03-10,A股融资融券日报：两融余额减少116.86亿元（3月9日）,Wind
2280,2021-03-10,抄底了！北向资金净买入24亿元，但贵州茅台再被抛售逾13亿 减持股份,21世纪经济报道
2281,2021-03-10,全国政协委员、东方财富董事长其实：全面实行注册制 资本市场高质量发展注入新动能,上证报
2282,2021-03-10,北向资金逆势净买入，“配置型”外资加仓周期股,Wind
2283,2021-03-09,金融街下午茶2021年3月9日星期二,Wind
2284,2021-03-09,"东方财富现1笔大宗交易 共成交7,191.98万元",新浪
2285,2021-03-09,北向资金今日净买入24.31亿元，资金连续9日出逃贵州茅台,Wind
2286,2021-03-09,A股主力资金流向（3月9日）：近500亿资金再度出逃,Wind
2287,2021-03-09,东方财富今日大宗交易成交245.46万股，成交价29.3元溢价6.43%,Wind
2288,2021-03-09,华西证券--金改系列之三：政府工作报告的非银部分解读【行业研究】,金融界股吧
2289,2021-03-09,那些加码两融、加速财富管理转型的券商，正被高度关注！经纪两融收入比、代销产品收入比成重要指标,财联社
2290,2021-03-09,开源证券--非银金融行业周报：商业养老保险有望迎政策利好，继续推荐保险股【行业研究】,金融界股吧
2291,2021-03-09,A股融资融券日报：两融余额减少48.58亿元（3月8日）,Wind
2292,2021-03-09,核心公募基金公司持仓分析（2021年3月8日）：加仓银行和食品饮料 减电子和医药,东莞证券研究
2293,2021-03-09,创业板跌入技术性熊市，谁在砸盘？6股成元凶！,Wind
2294,2021-03-09,渤海证券--证券行业《证券公司短期融资券管理办法》征求意见稿点评：央行修订短融管理办法，引导券商加强流动性管理【行业研究】,金融界股吧
2295,2021-03-08,晚间要闻2021年3月8日星期一,Wind
2296,2021-03-08,主力资金：14股尾盘遭超1亿资金抛售 3000亿白马闪崩蒸发超300亿 股票卖空,新浪
2297,2021-03-08,每日独家调查：一根阴线终结幻想！逾七成股民跌惨了 哪里会是“避风港”？,中金在线
2298,2021-03-08,证券行业月报：市场波动加大 调整不改行业景气向上趋势,渤海证券
2299,2021-03-08,计算机行业周报：网络安全：景气度提升 估值有望持续修复,新浪
2300,2021-03-08,A股主力资金流向（3月8日）：机构抱团股持续遭抛售,Wind
2301,2021-03-08,华龙内参2021年第41期 总第872期(电子版),新浪
2302,2021-03-08,申港证券--非银行金融行业周报：政府工作报告定调2021资本市场改革方向【行业研究】,金融界股吧
2303,2021-03-08,融资客青睐4股，中原高速买入占比高达33.89%,Wind
2304,2021-03-08,【非银】市场波动加大，调整不改行业景气向上趋势——证券行业月报——中性,渤海证券研究
2305,2021-03-08,A股融资融券日报：两融余额减少69.43亿元（3月5日）,Wind
2306,2021-03-07,【东吴非银 | 行业点评】短融管理办法迎修订，券商迎来利好！,微信
2307,2021-03-07,非银金融行业周报：人身险公司经营数据回暖 证监会出台年度立法计划,新浪
2308,2021-03-06,沪红深绿 ！北向资金本周小幅流出 抛售贵州茅台超28亿元,21世纪经济报道
2309,2021-03-06,证券行业研究：估值在底 业绩反转 券商进攻,新浪
2310,2021-03-06,券商股能否扛起反弹大旗？,Wind
2311,2021-03-05,券商股难得集体发力，证券业1800亿再融资正出发，纷纷发力重资本业务，要如何看待券业未来发展,财联社
2312,2021-03-05,每日独家调查！下周A股如何演绎？逾三成股民高喊：抱团股大涨一触即发,中金在线
2313,2021-03-05,北向资金净卖出贵州茅台逾8亿元，这些股获加仓,第一财经
2314,2021-03-05,"回血！两市3000股上涨，""股王""茅台死守2000关口，还有品种“乌龙”暴涨210%，""牛市旗手""异动释放什么信号？",金融界
2315,2021-03-05,北向资金今日小幅净买入5.27亿元，贵州茅台连续7日净卖出,Wind
2316,2021-03-05,A股主力资金流向（3月5日）：本周大幅抛售光伏、有色股，抢筹金融股,Wind
2317,2021-03-05,A股低开后全面拉升，券商股飙涨，什么信号？,Wind
2318,2021-03-05,A股低开后全面拉升，今天是否有惊喜？券商股飙涨，什么信号？,证券时报网
2319,2021-03-05,国信证券：目前券商板块PB估值为1.86倍，具有较高安全边际,证券时报网
2320,2021-03-05,券商股逆市走高，光大证券涨停,第一财经
2321,2021-03-05,晨会聚焦210305重点关注证券行业、汽车行业、纺织服装双周报、宇通客车,国信研究
2322,2021-03-05,机构重仓股一天蒸发400亿，大资金出逃名单曝光,Wind
2323,2021-03-05,融资客青睐2股，海亮股份买入占比高达43.47%,Wind
2324,2021-03-05,A股融资融券日报：两融余额减少79.03亿元（3月4日）,Wind
2325,2021-03-04,每日独家调查：躲过这一波大跌了吗？逾7成股民哭了！这一板块被寄予厚望,中金在线
2326,2021-03-04,"东方财富现1笔大宗交易 共成交7,485.27万元",新浪
2327,2021-03-04,A股主力资金流向（3月4日）：330亿资金逃离中小创,Wind
2328,2021-03-04,基金又上热搜！8000亿建仓资金来了,Wind
2329,2021-03-04,东方财富今日大宗交易成交255.47万股，成交价29.3元折价2.72%,Wind
2330,2021-03-04,东方财富跌4%，券商板块再次走弱,资本邦
2331,2021-03-04,融资客青睐7股，四创电子买入占比高达38.02%,Wind
2332,2021-03-04,A股融资融券日报：两融余额增加31.85亿元（3月3日）,Wind
2333,2021-03-04,富时罗素将3股调入中国A50指数！外资开启“买买买”模式,Wind
2334,2021-03-03,每日独家调查：问A股江湖谁主沉浮？还看周期股！近三成股民有望加仓,中金在线
2335,2021-03-03,北向资金今日净买入90.1亿元，大幅加仓金融股,Wind
2336,2021-03-03,A股主力资金流向（3月3日）：超百亿资金抢筹金融股,Wind
2337,2021-03-03,光大证券--非银行金融行业周报：“一号文件”促农业保险发展，证监会再提全面注册制【行业研究】,金融界股吧
2338,2021-03-03,大金融走强券商振荡走高涨超1.6%，万联证券：券商行业有望持续受益资本市场改革,资本邦
2339,2021-03-03,A股融资融券日报：两融余额增加19.67亿元（3月2日）,Wind
2340,2021-03-03,文化传媒行业周报：影视游戏板块景气度回升 建议关注低估值优质标的,新浪
2341,2021-03-03,91股获券商买入评级，景嘉微目标涨幅达64.39%,Wind
2342,2021-03-02,连续4日净买入东方财富获深股通净买入4.22亿元,证券时报网
2343,2021-03-02,工银瑞信大和日经225ETF正式发行,Wind
2344,2021-03-02,每日独家调查：A股反弹夭折！明日行情怎么走？近三成股民看涨,中金在线
2345,2021-03-02,金融行业周报(第八周),新浪
2346,2021-03-02,财富管理模式变迁：从产品到服务,新浪
2347,2021-03-02,计算机行业周报-医疗信息化：订单验证需求回暖 景气度向中枢以上修复,新浪
2348,2021-03-02,申港证券--非银金融行业周报：证券业2020业绩喜人，新三板转板落定【行业研究】,金融界股吧
2349,2021-03-02,A股融资融券日报：两融余额增加77.25亿元（3月1日）,Wind
2350,2021-03-02,光大证券--证券行业2021年春季策略报告：沐浴改革春风，券商行业蓄势待发【行业研究】,金融界股吧
2351,2021-03-02,新时代证券--东方财富:2020年净利润同增161%，基金代销业务大幅增长【公司研究】,金融界股吧
2352,2021-03-02,75股获券商买入评级 大华股份目标涨幅达99.12%,Wind
2353,2021-03-02,今年以来券商板块为何整体“掉队”？,Wind
2354,2021-03-01,道达投资手记：总算反弹了 行情或进入震荡期,每日经济新闻
2355,2021-03-01,东方财富获深股通连续3日净买入累计净买入3.59亿元,证券时报网
