,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
609,2021-01-04,中信证券：军工行业关注度持续提升，推荐优先配置高溢价能力个股,Wind
610,2021-01-04,中信证券：军工行业关注度持续提升，推荐优先配置高溢价能力个股,证券时报网
611,2021-01-04,民生证券研究周观点,新浪
612,2021-01-03,【方正军工 | 周报】趋势性配置机会，核心资产、逐步超配,军工正发声
613,2021-01-01,2021年券商看好的十大板块,Wind
614,2020-12-30,内蒙一机(600967)点评报告：签铁路货车采购合同 民品有助增厚业绩,新浪
615,2020-12-28,浙商早知道 | 12月29日,浙商证券研究所
616,2020-12-28,中航沈飞(600760.SH)：子公司拟向招商银行沈阳分行申请应收账款无追索权公开型国内保理业务,格隆汇
617,2020-12-28,机械国防行业周报：持续力推光伏设备和国防装备；新能源“十四五”规划有望上调,新浪
618,2020-12-28,【行情】军工板块午后继续走弱，科思科技跳水跌停，中光防雷跌11%、华力创通跌12%、天海防务跌逾10%，中航重机跌3.5%、红相股份、中航沈飞等跌逾3%,金十数据
619,2020-12-28,国防军工行业周报：年内多家企业发布股权激励计划 核心军工国企活力有望提升,新浪
620,2020-12-28,国君策略：震荡之下，布局躁动方向,国泰君安
621,2020-12-28,航天军工板块连续拉升，航发动力、中航沈飞涨超3%,Wind
622,2020-12-27,【方正制造α研究团队】核心资产周观察（第四十一期）,方正证券
623,2020-12-27,【方正军工 | 周报】趋势性配置机会正当时，核心资产时空兼备,军工正发声
624,2020-12-27,国君策略：市场的调整有限，看好春季躁动的结构行情,Wind
625,2020-12-24,“酒劲”要醒？这个板块成了两市最强热点,中国财富网
626,2020-12-24,千亿市值股狂飙！航天军工上演涨停潮,中证报
627,2020-12-24,千亿市值股狂飙！航天军工上演涨停潮，酒类全线大跌，两只股突然闪崩跌停 连续下跌,中证报
628,2020-12-24,近10股涨停 军工板块大爆发 机构：紧扣“机”和“弹”两条主线丨牛熊眼,第一财经
629,2020-12-24,航天军工及大飞机板块走高，航天彩虹、西部材料涨停,Wind
630,2020-12-24,融资客青睐6股，天宸股份买入占比高达53.90%,Wind
631,2020-12-24,北向资金动向盘点：重手加仓电力设备及新能源,Wind
632,2020-12-24,每日理财观察：央行稳妥推进数字货币研发,Wind
633,2020-12-23,机构调高2只军工股业绩预测 这只涨停军工股预增78%,第一财经
634,2020-12-23,中航沈飞(600760.SH)：子公司完成吸收合并上海沈飞国际贸易有限公司,格隆汇
635,2020-12-23,中航沈飞：全资子公司完成吸收合并上海沈飞国际贸易有限公司,Wind
636,2020-12-23,A股收盘综述：上证指数录升0.76%，酒类板块天价天量巨震跌超1%,Wind
637,2020-12-23,快讯：国防军工板块尾盘走强 洪都航空、中航沈飞涨停,新浪
638,2020-12-23,【行情】军工板块继续走强，中航沈飞、洪都航空双双拉升封板，晨曦航空、航发动力、钢研高纳、中航西飞等纷纷大幅走高,金十数据
639,2020-12-23,航天军工板块尾盘续升，多股涨停,Wind
640,2020-12-23,解盘：超百亿资金流入，新能源、稀土、白酒、锂矿领涨,Wind
641,2020-12-23,【行情】国防军工板块拉升，航天彩虹涨超5%，爱乐达、中航西飞、中航沈飞、航天电子等跟涨,金十数据
642,2020-12-22,国防军工周报：民用航空空间大 国产客机乘风起,新浪
643,2020-12-22,晚间重要公告2020年12月22日星期二,Wind
644,2020-12-22,国防军工行业：如何看待决定军工业绩弹性的制度性因素？,新浪
645,2020-12-22,中航沈飞：转让沈飞民机32.01%股权 资产异常,Wind
646,2020-12-22,中航沈飞：子公司拟转让沈飞民机32.01%股权 资产异常,e公司
647,2020-12-22,【行情】军工板块午后异动拉升，洪都航空涨4.75%，中航沈飞、安达维尔等跟涨,金十数据
648,2020-12-21,A股早报2020年12月21日星期一,Wind
649,2020-12-21,北向资金狂买闪崩股！减持这只3600亿市值家电龙头 金融股不香了？（附增减持名单） 连续下跌,中证报
650,2020-12-20,中泰金工定向增发跟踪周报（12/20）,ZTQuant
651,2020-12-19,下周694亿市值限售股解禁，环比减少52.03% 解禁,Wind
652,2020-12-18,A股市场股票资金供给季度报告：中长期情绪指标筑底回升 2021Q1资金缺口或稳步修复,新浪
653,2020-12-18,浙商早知道 | 12月21日,浙商证券研究所
654,2020-12-16,股市流动性下降，解禁压力上升——资金面周观察（中泰策略） 解禁,修炼投资的水晶球
655,2020-12-15,中航沈飞(600760.SH)：5976.35万股限售股12月21日解禁 解禁,格隆汇
656,2020-12-15,中航沈飞：5976.3524万股限售股12月21日上市流通 解禁,Wind
657,2020-12-15,A股“底部十字星”，反转信号确立？一条消息，妥了,财富动力网
658,2020-12-15,军工专题系列：三化融合铸利刃 继续推荐新材料+元器件,新浪
659,2020-12-15,机械国防行业周报(2020年12月第二周)：挖掘机全年销量增速近40％；光伏设备、国防装备持续高景气,新浪
660,2020-12-14,这三股今日解禁市值均超200亿元，中航沈飞领涨军工股 解禁,第一财经
661,2020-12-14,航天航空与国防概念股涨逾2%，新研股份涨停,Wind
662,2020-12-14,本周洪峰来袭！45股解禁，8股流通盘增逾1倍 解禁,中证报
663,2020-12-14,【行情】军工板块异动，中航沈飞大涨7%，三角防务、佳电股份、大立科技、航天彩虹等跟涨,金十数据
664,2020-12-14,军工股直线拉升，中航沈飞领涨,Wind
665,2020-12-14,A股早报2020年12月14日星期一,Wind
666,2020-12-14,顺周期行情熄火？跨年行情还有吗？龙头券商最新研判出炉,中证报
667,2020-12-14,本周将有46股解禁 4股解禁市值超百亿元 解禁,证券时报网
668,2020-12-13,【国君金工】盈利确认将成为新的交易点,辰奥临君
669,2020-12-13,周末大事件对A股有何影响？十大券商最新研判来了,中国基金报
670,2020-12-13,下周操盘攻略：全年第三大解禁周来袭，近期调整无碍跨年行情,Wind
671,2020-12-13,下周洪峰来袭！A股解禁市值超1900亿,Wind
672,2020-12-13,下周洪峰来袭：8股流通盘增逾1倍 成都燃气1300多人持股解禁 解禁,中证报
673,2020-12-13,下周洪峰来袭！A股解禁市值超1900亿，这家公司1300多人持股解禁，8股流通盘增逾1倍（附名单） 解禁,中证报
674,2020-12-13,下周解禁：年内第三大解禁洪流来袭 规模超1700亿元 解禁,金融界
675,2020-12-13,持续爆雷！300亿大牛股面临退市，腾讯或踩雷 风险警示,上游新闻
676,2020-12-13,年内第三大解禁洪流来袭：13倍科技牛股赫然在列 5股解禁比例超50% 解禁,金融界
677,2020-12-13,300亿大牛股面临退市，腾讯或踩雷！年内第三大解禁洪流来袭，13倍科技牛股在列（附股） 投资失误,证券时报网
678,2020-12-13,下周股市两大看点水皮:砸盘、砸盘、砸盘,中财网
679,2020-12-11,近一周将有32家上市公司解禁，解禁市值1905.08亿元 解禁,21世纪经济报道
680,2020-12-10,中航沈飞：董事会和监事会延期换届,Wind
681,2020-12-09,【GICS行业巡礼】38家“航天航空与国防”行业沪深港上市公司初筛选,宏赫臻财
682,2020-12-08,中航沈飞(600760.SH)：9.39亿股限售股12月14日解禁 解禁,格隆汇
683,2020-12-08,中航沈飞：9.39亿股限售股12月14日上市流通 解禁,Wind
684,2020-12-08,【研报掘金】军工行业发展有望迎来黄金时代 建议积极布局板块“跨年行情”,证券时报网
685,2020-12-08,【行情】国防军工板块拉升，天箭科技涨6%，中航沈飞、晨曦航空、钢研高纳等跟涨,金十数据
686,2020-12-08,【军工-冯福章】中航沈飞：沈飞决战决胜2020攻坚正酣，期待十四五跨越式发展,安信证券研究
687,2020-12-07,【安信军工】中航沈飞：2020扣非净利润同比增长11.35%，期待十四五跨越式发展,安信军工冯福章
688,2020-12-04,巨·个股｜两大逻辑驱动！军工行业进入高增长周期，跟进四大黄金赛道,巨丰财经
689,2020-12-03,中航沈飞：四名高管拟减持63000股 拟减持股份,Wind
690,2020-12-03,中航沈飞(600760.SH)：4名股东拟减持合计不超6.3万股 拟减持股份,格隆汇
691,2020-12-02,航空航天科技行业2021年度展望：十四五“新周期” 供需共振“高成长”,新浪
692,2020-12-02,2020年12月份上海证券研究所投资组合报告,新浪
693,2020-12-01,12月迎5000亿解禁“小高峰” 什么样的股票最易被股东“脚投票” 解禁,红周刊
694,2020-12-01,11月金股组合盈利1.33% 12月荐股名单出炉,新浪
695,2020-12-01,【行情】国防军工板块拉升，中航光电涨6%，航发动力、爱乐达、中航沈飞、航天彩虹等集体跟涨,金十数据
696,2020-12-01,解盘：百亿资金流入，权重与题材齐飞，工程机械领涨,Wind
697,2020-11-30,军工行业2021Q1投资策略：开篇之年 围绕“产业拐点”布局,新浪
698,2020-11-30,每日理财观察：沪深港交易所就扩大沪深港通股票范围达成共识,Wind
699,2020-11-29,2021年投资策略报告合辑,国信研究
700,2020-11-27,A股收盘综述：上证指数涨逾1%，上证50创2008年3月以来新高,Wind
701,2020-11-27,解盘：顺周期回调，金融继续护盘，生物育种、军工略涨,Wind
702,2020-11-27,A股午盘综述：上证指数跌0.05%，周期股连续回调,Wind
703,2020-11-27,军工股大幅走强 中航沈飞、天汽模涨停 新余国科、宝色股份等多股大幅上涨,金融界
704,2020-11-27,军工股持续走高，新余国科涨逾16%,Wind
705,2020-11-27,国防军工板块表现活跃 中航沈飞涨停,上证报
706,2020-11-27,快讯：国防军工板块拉升走高 中航沈飞涨停,新浪
707,2020-11-27,军工股发力上攻，中航沈飞涨停,Wind
708,2020-11-26,【预见】C919首单正式落地，大飞机制造开启“三国杀”模式！,财华社
709,2020-11-24,军工行业周报：鲲鹏“换心” 航空产业迎“新机”,新浪
710,2020-11-22,近700亿解禁洪流来袭 4股解禁比例超50%（附股） 解禁,金融界
711,2020-11-20,下周689亿市值限售股解禁，环比减少49.96% 解禁,Wind
712,2020-11-17,A股收盘综述：上证指数收跌0.21%，白酒股午后高台跳水,Wind
713,2020-11-16,中航沈飞(600760.SH)：105.59万股限制性股票11月23日解禁 解禁,格隆汇
714,2020-11-12,航空航天科技行业10月观察&11月展望：潜心布局四季度 重点跟踪“两条主线”,新浪
715,2020-11-11,军工行业20Q3财报总结：上游企业景气持续 主机厂开启业绩兑现,新浪
716,2020-11-11,国防军工2020年三季报综述：Q3业绩大幅提升 军工基本面向好,新浪
717,2020-11-04,航天军工板块急速拉升，航发动力、中航沈飞、航发控制、海特高新领涨,Wind
718,2020-11-03,中航沈飞：拟与航空工业集团续签《商品供应框架协议》,Wind
719,2020-11-02,【天风军工】20Q3军工剖析：基本面持续加速中，十四五方向集体共振,tf防务深评
720,2020-11-01,中航沈飞(600760)：Q3净利润同比＋64.74％ 在手订单规模较大,新浪
721,2020-11-01,中航沈飞(600760)2020年三季报点评：Q3营收利润显著增长 毛利率持续小幅提升,新浪
722,2020-10-29,中航沈飞：苗玉华、杨春龙辞去副总经理职务 董监高成员变化,中国经济网
723,2020-10-29,中航沈飞：前三季净利润11.61亿元同比增87.19%,格隆汇
724,2020-10-29,中航沈飞(600760.SH)：前三季净利同比增87.19%至11.61亿元,格隆汇
725,2020-10-29,中航沈飞：前三季度拟计提信用及资产减值准备共计1.6亿元 资产异常,Wind
726,2020-10-29,中航沈飞：公司副总经理辞职 董监高成员变化,Wind
727,2020-10-29,中航沈飞：前三季度净利润同比增长87.19%,Wind
728,2020-10-29,【安信军工】中航沈飞：沈飞决战决胜2020攻坚正酣，期待十四五跨越式发展,安信军工冯福章
729,2020-10-26,国防军工行业周报：被动电子元器件业绩大超预期 预示军工行业整体景气度提升,新浪
730,2020-10-25,【方正军工 | 周报】行业景气改善显著，核心白马迎配置机遇,军工正发声
731,2020-10-19,机械军工行业周报：挖掘机9月销量再超预期；聚焦光伏／风电／锂电等新能源设备,新浪
732,2020-10-18,【方正制造α研究团队】核心资产周观察（第三十二期）,方正证券
733,2020-10-18,【方正军工 | 周报】业绩预告凸显行业景气，核心赛道继续增配,军工正发声
734,2020-10-16,国防军工2020年10月投资策略：美国大选变数增大 行业进入改革后业绩兑现期,新浪
735,2020-10-16,国防军工行业2020Q1-Q3业绩前瞻：下游总装标的预计实现高增长 坚定看好军工行业中长期投资价值,新浪
736,2020-10-14,新余国科涨停提振板块，多只军工股短线走强,Wind
737,2020-10-14,解盘：指数止步三连阳，风电、肺炎检测、动力电池略涨,Wind
738,2020-10-14,航天军工板块快速拉升，北斗星通、中航沈飞、航发控制大涨,Wind
739,2020-10-12,3358点，猛拉2.64%！A股召唤韭菜回来！老乡，涨了！快来,搜狐
740,2020-09-30,[路演]中航沈飞：目前公司科研生产经营情况一切正常,全景网
741,2020-09-29,航母板块连续拉升，晨曦航空、航发动力、中船防务、中航沈飞均涨超4%,Wind
742,2020-09-28,中航沈飞现1笔大宗交易 共成交863.90万元,新浪
743,2020-09-28,中航沈飞今日大宗交易成交16.30万股，成交价53.0元折价2.03%,Wind
744,2020-09-28,机械设备：预计9月挖掘机销量持续大幅增长；光伏设备下半年需求旺盛,新浪
745,2020-09-27,【方正制造α研究团队】核心资产周观察（第三十期）,方正证券
746,2020-09-22,国防军工行业2020H1业绩汇总：军工行业重点领域业绩实现高增长、盈利能力持续改善,新浪
747,2020-09-20,【方正制造α研究团队】核心资产周观察（第二十九期）,方正证券
748,2020-09-11,国防军工行业周报：平复情绪客观认知板块现状 高成长优质标的最能行稳致远,新浪
749,2020-09-11,军工行业半年报业绩综述：上半年净利润增速回正 材料板块、电子信息化龙头表现优异,新浪
750,2020-09-11,15股获券商买入评级，招商蛇口目标涨幅达63.27%,Wind
751,2020-09-11,军工行业具备上涨基础 看多军工板块 6股热,证券时报
752,2020-09-10,中航沈飞(600760)2020年中报点评：上半年业绩符合预期 政府补贴影响较大,新浪
753,2020-09-10,国防军工行业2020年中报财务分析：前瞻性指标向好 经营效益持续改善 零部件民企积极扩产,新浪
754,2020-09-09,【A股收盘综述】低价股放量溃退，创业板综指收跌4.71%成交金额首超4000亿元,Wind
755,2020-09-07,国防军工2020年半年报综述：Q2呈现恢复式增长 全年有望稳定提升,新浪
756,2020-09-07,民生军工行业周报：军工H1业绩小幅下滑 Q2呈现恢复式增长,新浪
757,2020-09-07,【天风军工】2020H1延续景气扩张，“十四五”方向领先板块,tf防务深评
758,2020-09-06,【中泰军工李聪】行业周报——航天两大集团深化战略合作，军工体制改革有望取得突破,李聪军工研究
759,2020-09-06,机械军工行业周报：持续看好军工、工程机械；制造业龙头中报好于预期、景气持续,新浪
760,2020-09-04,军工行业板块2020年中报总结：需求加速初现端倪 战略看多“十四五”,新浪
761,2020-09-02,中航沈飞(600760)：利润增幅显著 成长动力充足,新浪
762,2020-09-01,"中航沈飞现1笔大宗交易 共成交2,918.37万元",新浪
763,2020-09-01,中航沈飞今日大宗交易成交48.68万股，成交价59.95元折价0.42%,Wind
764,2020-09-01,国防军工行业周报：中报验证行业基本面持续向好 建议重点关注业绩持续改善优质标的,国海证券
765,2020-08-31,中航沈飞(600760)2020年中报点评：H1扣非业绩稳步提升 业务景气度有望向好,新浪
766,2020-08-31,上市公司正负面新闻2020年8月31日星期一,Wind
767,2020-08-30,中航沈飞(600760.SH)：上半年净利同比增97.07%至8.49亿元,格隆汇
768,2020-08-30,中航沈飞：上半年净利润同比增长97.07%,Wind
769,2020-08-28,【研报掘金】军工行业发展进入快车道 坚定看好后续板块行情,证券时报网
770,2020-08-27,航天军工板块午后拉升，航发动力、中航沈飞、中航机电、亚光科技普涨,Wind
771,2020-08-26,北向资金动向盘点：反手加仓茅台，但“食药”持仓占比已达31.3%,Wind
772,2020-08-24,军工行业周报：军工电子元器件景气上行 看好后续投资价值,新浪
773,2020-08-23,【中泰军工李聪】行业周报——军工重点公司业绩超预期，坚定看好后续板块行情,李聪军工研究
774,2020-08-21,A股融资融券日报：两融余额减少19.27亿元（8月20日）,Wind
775,2020-08-17,【中泰军工李聪】行业周报——军工中报集即将披露，建议加强板块配置,李聪军工研究
776,2020-08-16,军工类ETF平均涨幅40% 三大指数有8只个股相同,每日经济新闻
777,2020-08-15,“军工一哥”冯福章：订单加速、资金推动军工股进入普涨阶段,红周刊
778,2020-08-14,军工类ETF火了：3大“门派”均倚重这8股 其中4股最耀眼,每经牛眼
779,2020-08-14,平均涨幅40%，军工类ETF火了：3大“门派”均倚重这8股，其中3股最耀眼！,每日经济新闻
780,2020-08-12,国防军工行业2020年8月投资策略：持续性行情开启 基本面与题材双优,新浪
781,2020-08-10,融资客青睐5股，广州发展买入占比高达46.34%,Wind
782,2020-08-10,民生军工行业周报：行业发展进入快车道 持续看好军工投资价值,新浪
783,2020-08-09,【中泰军工李聪】行业周报——军工中报即将发布，板块行情有望持续,李聪军工研究
784,2020-08-08,A股：军工崛起板块，最新最好的30只潜力龙头股一览（名单）低估值！,搜狐
785,2020-08-07,本周市场迎来窄幅调整，军工板块领涨两市,Wind
786,2020-08-06,71只股股价创历史新高,证券时报网
787,2020-08-06,透视7月以来领涨全市场的航天军工板块,Wind
788,2020-08-06,涨停板解密：军工股火爆，持续被抢筹！（8月6日）,Wind
789,2020-08-06,A股收盘综述：上证指数探底回升，券商股尾盘急拉,Wind
790,2020-08-06,军工股午后持续抬升，中航沈飞、北摩高科封板,Wind
791,2020-08-06,解盘：大消费低迷，操作系统、数字货币、黄金珠宝领涨,Wind
792,2020-08-06,快讯：国防军工板块持续走强 中航沈飞等多股拉升,新浪
793,2020-08-06,【行情】军工板块拉升走强，北方导航、北斗星通涨停，随后航发科技涨停，北摩高科涨约9%，中航沈飞、航天电子等跟涨,金十数据
794,2020-08-06,北上资金动态：集中加仓军工，农林牧渔，减仓券商银行,Wind
795,2020-08-05,新研股份表示与中航沈飞、贵飞合作正常 航空航天板块军品占比约9成以上,上证报
796,2020-08-05,军工主题基金强势逆袭，基金经理认为“子弹还可再飞会儿”,Wind
797,2020-08-04,A股收盘综述：上证指数微涨，创业板指跌逾1%,Wind
798,2020-08-04,A股午盘综述：上证指数震荡微升，科创50跌逾2%,Wind
799,2020-08-03,奇怪了！这只军工股6连板，7月来暴涨200%，交易所为何发关注函？满屏涨停，何处寻稳健军工大牛？（附股） 关注函,每日经济新闻
800,2020-08-03,国防军工行业周报：战略看多“十四五” 高成长优质标的是超额收益关键,新浪
801,2020-07-28,国防军工行业周报：战略看多“十四五” 板块走势尚处第一阶段,新浪
802,2020-07-28,国防军工行业专题报告：Q2主动持仓延续低配 持股集中度依然较高,国海证券
803,2020-07-28,解盘：资金大幅流入，西藏振兴、乳业、数字货币、小金属领涨,Wind
804,2020-07-28,A股融资融券日报：两融余额增加44.04亿元 （7月27日）,Wind
805,2020-07-27,[互动]创世纪：中航沈飞、中直股份为公司典型客户,全景网
806,2020-07-27,民生军工行业周报：基金持股比例持续下降 布局军工价值显著着,新浪
807,2020-07-27,军工板块快速下跌 中航沈飞跌逾6%,第一财经
808,2020-07-27,A股融资融券日报：两融余额减少187.18亿元（7月24日）,Wind
809,2020-07-24,二次探底？强势股领跌释放风险“蛮牛变慢牛”,Wind
810,2020-07-24,军工板块尾盘跳水，中船防务开板,Wind
811,2020-07-24,北上资金流出超百亿！机构资金出逃名单曝光,证券时报网
812,2020-07-24,创业板指跌4.31%！但这一重要指标持续走高，意味着什么,中证报
813,2020-07-24,解盘：资金出逃，题材走势分化，黄金珠宝、军工略涨,Wind
814,2020-07-24,A股融资融券日报：两融余额增加86.87亿元（7月23日）,Wind
815,2020-07-24,A股早报2020年7月24日星期五,Wind
816,2020-07-24,“天问一号”远征火星军工板块持续活跃,证券时报
817,2020-07-23,涨停复盘 | 军工板块“热火朝天”，医药行情再度来袭,第一财经
818,2020-07-23,刚刚天问一号飞向火星：概念股大爆发 多家公司表态有参与,新浪
819,2020-07-23,涨停板解密：医药股逆市再现火热上攻！（7月23日）,Wind
820,2020-07-23,【A股收盘综述】上证指数探底回升收跌0.24%，机构抱团股涨势依旧如火如荼,Wind
821,2020-07-23,天问一号发射成功 航空板块大涨 新余国科、中航沈飞涨停,金融界
822,2020-07-23,快讯：国防军工板块持续走高 中航沈飞封涨停,新浪
823,2020-07-23,历史时刻！天问一号飞向火星，开启7个月旅程，概念股已躁动,证券时报网
824,2020-07-23,A股融资融券日报：两融余额增加72.2亿元（7月22日）,Wind
825,2020-07-22,军工板块延续性将改善，两大逻辑成核心！,Wind
826,2020-07-22,军工行业周报：中国首次火星探测任务蓄势待发 军工板块行情有望持续,新浪
827,2020-07-22,A股融资融券日报：两融余额增加16.15亿元（7月21日）,Wind
828,2020-07-21,晚间要闻2020年7月21日星期二,Wind
829,2020-07-21,沪股通现身中航沈飞龙虎榜净卖出3亿元,证券时报网
830,2020-07-21,中航沈飞龙虎榜数据（7月21日）,Wind
831,2020-07-21,游资情报｜“赵老哥”出货军工龙头；溧阳路“孙哥”“抢吃不老药”！,每日经济新闻
832,2020-07-21,中航沈飞高开低走全天振幅超17%，外资减仓内资接盘,Wind
833,2020-07-21,龙虎榜：赵老哥逢高抛售被机构接盘溧阳路继续大单加仓,金融界
834,2020-07-21,龙虎榜：中航沈飞高开低走 机构席位净买入1亿元,e公司
835,2020-07-21,龙虎榜机构新动向：净买入17股净卖出10股,证券时报网
836,2020-07-21,航天军工板块跳水，中航飞机、航发科技、中航沈飞、中航机电均跌超6%,Wind
837,2020-07-21,融资客120亿元加仓四板块，16只中报预计翻番股被买买买,证券日报网
838,2020-07-21,A股早报2020年7月21日星期二,Wind
839,2020-07-21,A股重上3300点！百股涨停、339家公司创本月新高,Wind
840,2020-07-20,今日反弹大涨，明天分化买什么？,搜狐
841,2020-07-20,“八一”临近，军工板块集体爆发，市值飙升，主力扫货。附：北上资金增持军工股名单,证券时报网
842,2020-07-20,国防军工行业报告：极具吸引力的科技成长板块正在崛起,新浪
843,2020-07-20,业绩加速增长 军工板块再掀涨停潮！,中投网
844,2020-07-20,54只股股价创历史新高,证券时报网
845,2020-07-20,工业、材料批量涨停，经济复苏打造“强国牛”,Wind
846,2020-07-20,涨停板解密：军工、化工两大板块个股现涨停潮！（7月20日）,Wind
847,2020-07-20,【研报掘金】军工行业高景气有望持续 板块行情或进入第二阶段,证券时报网
848,2020-07-20,天风策略对话军工：国内大循环之军工板块的投资机会,Wind
849,2020-07-20,军工股纷纷秀肌肉！资金狂买这些“硬实力”个股 机构预测还有机会,e公司
850,2020-07-20,牛市归来！A股狂拉2.6%，中芯国际却“崩了”,中国基金报
851,2020-07-20,本周最大解禁潮来临，指数分化，资金流入券商和保险，军工大涨，板块价值龙头,财经
852,2020-07-20,解盘：超百亿资金流入，基建、军工、券商、乡村振兴领涨,Wind
853,2020-07-20,军工股早盘集体走强 中航沈飞等多股涨停,中国经济网
854,2020-07-20,多家国外航空公司恢复中国内地航线 航空板块大涨 中航沈飞、航发控制等多股强势涨停,金融界
855,2020-07-20,【行情】军工股走强，亚光科技、东安动力涨停，睿创微纳、中航重机、天箭科技、中航沈飞等涨逾7%,金十数据
856,2020-07-20,A股融资融券日报：两融余额减少64.64亿元（7月17日）,Wind
857,2020-07-20,A股早报2020年7月20日星期一,Wind
858,2020-07-19,【中泰军工李聪】行业周报——行业景气度持续向上，全面看多军工板块行情,李聪军工研究
859,2020-07-17,千金难买牛回头下周反攻金达威鲁银投资南京公用亚光科技中航沈飞PK?,搜狐
860,2020-07-17,26只股股价创历史新高,证券时报网
861,2020-07-17,A股收盘综述：上证指数结束三连跌，市场缩量明显,Wind
862,2020-07-17,快讯：中航沈飞涨停 报于59.47元,金融界
863,2020-07-17,航母板块大涨4%，航发控制、中航沈飞、中航重机涨停,Wind
864,2020-07-17,A股融资融券日报：两融余额减少62.73亿元（7月16日）,Wind
865,2020-07-16,国防军工行业快报：军工行情或进入第二阶段 向有基本面、估值尚未泡沫化标的扩散,新浪
866,2020-07-16,A股高位放量3连跌，茅台重挫近8%创一年多最大单日跌幅,Wind
867,2020-07-16,A股融资融券日报：两融余额增加10.73亿元（7月15日）,Wind
868,2020-07-16,多空分歧加大 稳健过渡是关键,南方财经网
869,2020-07-15,高处不胜寒，两融余额7月增逾2200亿,Wind
870,2020-07-15,A股融资融券日报：两融余额增加130.07亿元（7月14日）,Wind
871,2020-07-15,热点解读：这一板块进入估值修复期，又一龙头5连板,恒泰睿财
872,2020-07-14,A股跳水，外资疯狂出逃，行情要见大顶？,证券之星
873,2020-07-14,解盘：科技股集体回调，影视、航母、水泥、高价股略涨,Wind
874,2020-07-14,快讯：中航沈飞涨停 报于64.35元,金融界
875,2020-07-14,军工股领涨两市，机构：估值修复阶段基金持仓提升空间大丨牛熊眼,第一财经
876,2020-07-14,银河证券每日晨报,新浪
877,2020-07-14,杠杆牛还是真牛？两融余额7月增逾2100亿,Wind
878,2020-07-14,A股融资融券日报：两融余额增加324.89亿元（7月13日),Wind
879,2020-07-14,银河证券：看好下半年军工板块的结构性机会 重点推荐中航沈飞等,证券时报网
880,2020-07-13,国防军工行业周报：战略看多“十四五” 高成长优质标的将现稀缺性,新浪
881,2020-07-13,国防军工行业动态报告：龙头标的估值修复领涨 关注三大投资主线,新浪
882,2020-07-13,A股早报2020年7月13日星期一,Wind
883,2020-07-12,国防军工行业周报：行业景气度持续向上 军工行情有望持续,新浪
884,2020-07-10,机构现身45股，净买入石大胜华2.65亿元、净卖出中航沈飞3.4亿元,第一财经
885,2020-07-10,10股本周获机构及北向资金集体抢筹,证券时报
886,2020-07-10,中航沈飞龙虎榜数据(7月10日）,Wind
887,2020-07-10,机构今日买入这21股，抛售中航沈飞3.4亿元丨牛熊眼,第一财经
888,2020-07-10,国防军工2020年中期策略报告：拨云见日 看好全年业绩增长,新浪
889,2020-07-10,A股午盘综述：上证指数跌逾1%，两市成交额再破万亿,Wind
890,2020-07-10,快讯：中航沈飞涨停 报于56.72元,金融界
891,2020-07-10,航母板块延续强势，中航沈飞、中船防务、洪都航空涨停,Wind
892,2020-07-10,A股早报2020年7月10日星期五,Wind
893,2020-07-09,四连板的中航沈飞(600760.SH)提示风险：公司滚动市盈率是行业滚动市盈率的1.49倍,格隆汇
894,2020-07-09,中航沈飞：股价连续涨停，无应披而未披露的重大事项,Wind
895,2020-07-09,A股收盘综述：上证指数涨1.39%录得8连升，创业板指大涨4%,Wind
896,2020-07-09,解盘：300亿资金流入，光刻胶、次新股、生物疫苗领涨,Wind
897,2020-07-09,A股午盘综述：上证指数涨逾1%，创业板指涨3.7%,Wind
898,2020-07-09,军工板块大幅高开 中航沈飞等6股涨停,金融界
899,2020-07-09,国防军工板块受资金热捧，三主线把握投资机会丨牛熊眼,第一财经
900,2020-07-09,中航沈飞连续四个交易日涨停 股价创历史新高,中证网
901,2020-07-09,军工板块表现强势 中航沈飞等涨停,上证报
902,2020-07-09,航母板块继续大涨，中航沈飞、洪都航空、中船防务涨停,Wind
903,2020-07-09,A股早报2020年7月9日星期四,Wind
904,2020-07-08,三连板的中航沈飞(600760.SH)：不存在未披露的重大信息,格隆汇
905,2020-07-08,关注军工优质低估值品种修复行情 五股机遇,证券时报
906,2020-07-08,中航沈飞：股票异动，没有应予披露而未披露的事项,每日经济新闻
907,2020-07-08,成交量连续5天破万亿，各路资金跑步入场,Wind
908,2020-07-08,成交量连续3日超1.5万亿，指数站上3400点整数关口！,Wind
909,2020-07-08,A股收盘综述：上证指数连升7日站上3400点,Wind
910,2020-07-08,军工板块大幅上扬，军工龙头ETF涨6.5%,Wind
911,2020-07-08,解盘：超200亿资金流入，稀土永磁、军工、新材料领涨,Wind
912,2020-07-08,A股午盘综述：上证指数涨0.74%，两市半日成交额超9000亿元,Wind
913,2020-07-08,【行情】军工板块持续拉升，中国卫通、中航沈飞涨停，洪都航空、北斗星通、中船防务、航天发展等个股集体走高,金十数据
914,2020-07-08,大飞机板块走强 中航沈飞涨停,金融界
915,2020-07-08,快讯：大飞机概念股盘中走强 中航沈飞直拉涨停,新浪
916,2020-07-07,市场热情到底有多高？两融单日新增创历史新高,Wind
917,2020-07-07,军工行业周报：市场交易情绪升温 关注军工优质低估值品种修复行情,新浪
