,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
1044,2019-10-23,"宋城演艺2019三季报点评:旺季支撑主业增长,Q3业绩增长提速",西南证券
1045,2019-10-23,"休闲服务行业周报:宋城演艺三季报超预期,韩国免税9月继续高增",申万宏源
1046,2019-10-23,"宋城演艺:新项目表现良好,六间房出表带动费用端下降",山西证券
1047,2019-10-23,宋城演艺三季报点评:演艺主业稳步增长新项目推动公司持续发展,渤海证券
1048,2019-10-23,"宋城演艺:Q3业绩增速超预期,新增项目贡献业绩",国金证券
1049,2019-10-23,"宋城演艺:三季度业绩高增长,新一批项目稳步推进",爱建证券
1050,2019-10-23,"宋城演艺:演艺增长稳健,丽江项目增势强劲",东北证券
1051,2019-10-23,"宋城演艺:Q3主业稳健增长,新项目表现良好",东吴证券
1052,2019-10-22,宋城演艺公布三季报 前三季净利增加10.69%,新浪
1053,2019-10-22,宋城演艺前三季度营收22亿减10% 归母净利同比增10%,观点地产网
1054,2019-10-22,宋城演艺(300144.SZ)若剔除相关重组的财务影响 第三季度净利润升24.05%,格隆汇
1055,2019-10-22,宋城演艺：前三季度净利润12.7亿元，同比增逾10%,Wind
1056,2019-10-22,宋城演艺：内生增速环比提升明显 增持评级,中泰证券
1057,2019-10-22,"休闲服务行业2019年周报第36期:前三季度业绩预告陆续发布,宋城演艺表现可喜",国联证券
1058,2019-10-21,日常消费品：社服季报关注板块龙头表现 荐12股,东兴证券
1059,2019-10-17,餐饮旅游行业周报:世园会接待934万人次季报期持续关注优质龙头,渤海证券
1060,2019-10-16,旅游酒店：季报期持续关注优质龙头 荐4股,渤海证券
1061,2019-10-16,宋城演艺（300144）：Q3业绩预告超预期，演艺谷4.0模式战略升级,东兴社服
1062,2019-10-15,192股获买入评级最新:中航电测,中财网
1063,2019-10-15,宋城演艺：丽江项目表现优异 增持评级,国盛证券
1064,2019-10-15,宋城演艺(300144.SZ)逆势涨超4% 三季度净利预增0%-5%,格隆汇
1065,2019-10-15,宋城演艺：预计前三季度净利润同比增长5%~20%,Wind
1066,2019-10-15,"餐饮旅游行业:业绩前瞻,寻找社服和零售板块三季报高增长标的",安信证券
1067,2019-10-14,宋城演艺(300144.SZ)第三季度净利润预增0%-5%,格隆汇
1068,2019-10-14,日常消费品：存栏降幅收窄动保拐点已至 荐15股,东兴证券
1069,2019-10-13,【华泰社服|动态点评】餐饮旅游板块2019年三季报业绩前瞻：景气企稳，抱紧白马和真成长,华泰餐饮旅游
1070,2019-10-11,旅游行业黄金周点评暨三季报前瞻：黄金周平稳但免税一马当先，预计三季报增长稳定,国信研究
1071,2019-10-11,【中泰传媒-周观点】国庆档票房记录不断刷新，关注VR等5G受益板块,传媒产业大视点
1072,2019-10-11,[互动]宋城演艺：九寨千古情景区在工程上已达开业预期,全景网
1073,2019-10-11,周五机构一致看好的七大金股（10.11）,中金在线
1074,2019-10-10,【旅游】旅游华住首家外海酒店落地 十一国内游客7.82亿人次——餐饮旅游行业周报——看好（联系人：刘瑀，杨旭）,渤海证券研究
1075,2019-10-09,日常消费品：华住首家外海酒店落地十一国内游客7.82亿人次 荐4股,渤海证券
1076,2019-10-09,宋城演艺：公司转型扩张持续推进 买入评级,申万宏源
1077,2019-10-09,旅游酒店：社会服务行业2019年三季报业绩前瞻 荐6股,长江证券
1078,2019-10-09,27股获券商买入评级 东山精密目标涨幅达55.52%,Wind
1079,2019-10-09,周三机构一致看好的七大金股（10.09）,中金在线
1080,2019-10-08,最新公告透露利好 14只个股有望爆发（10.08）,中金在线
1081,2019-10-07,10月7日晚间上市公司十大重磅公告,巨丰财经
1082,2019-10-06,宋城演艺：开启演艺4点0时代 买入评级,长江证券
1083,2019-09-30,多公司发布晚间重要公告1号走势或将反转,和讯
1084,2019-09-30,宋城演艺：拟打造珠海·宋城演艺谷，投资约30亿元,Wind
1085,2019-09-30,宋城演艺(300144.SZ)拟斥30亿元打造珠海·宋城演艺谷项目,格隆汇
1086,2019-09-30,"传媒周报:维持加配传媒观点,行业技术发展与业绩改善或将迎来共振",证券之星
1087,2019-09-27,机构调研：贝莱德等18家外资关注宋城演艺,新浪
1088,2019-09-27,宋城演艺：毛利率再提升的空间有限，但市占率及营收还会有巨大空间,Wind
1089,2019-09-27,每天限流5000人!九寨沟今日恢复开放 对相关公司有何影响？,中新经纬
1090,2019-09-27,这批股票获机构调高评级 7股上涨空间超30%（名单）,证券时报
1091,2019-09-26,宋城演艺：二轮扩张迅速兑现，模式升级注入新活力,证券时报网
1092,2019-09-26,20股获券商买入评级 凯乐科技目标涨幅达59.34%,Wind
1093,2019-09-25,三季度以来养老金持仓股浮盈近10亿 35只潜力股被机构密集调研,证券日报
1094,2019-09-24,天黑请消费:各地政府点亮夜间经济 这些公司有望受益,中证报
1095,2019-09-23,宋城演艺：千古情品牌筑护城河 二次扩张业绩提速,太平洋证券
1096,2019-09-20,宋城演艺：未来三年将迎来收入和业绩的快速增长期,--
1097,2019-09-19,旅游板块这些龙头股值得配置,中财网
1098,2019-09-19,"商业贸易行业“数据会说话”之2019年8月深度解读:汽车拖累社零增速,可选消费边际改善",申万宏源
1099,2019-09-18,宋城演艺：澳洲黄金海岸项目方案正在当地政府审批过程中,第一财经
1100,2019-09-18,社会服务板块 二八分化 龙头壁垒持续提升,财富动力网
1101,2019-09-17,宋城演艺频被侵权 景区轻资产扩张下的商标之殇 诉讼纠纷,北京商报
1102,2019-09-16,旅游酒店：坚守行业优质个股 荐4股,渤海证券
1103,2019-09-15,【每周观点】中秋客流预计稳中有升，国旅集团部分股权划转至社保基金,东方旅游家
1104,2019-09-14,23家旅企财报窥“IP+文旅”盈利真相,环球旅讯
1105,2019-09-10,上调评级至买入策略选股（9月10日）,Wind
1106,2019-09-09,宋城演艺：新一轮扩张助力二次腾飞，长期来看仍具扩张潜力,证券时报网
1107,2019-09-07,曲江文旅经营现金流锐降189%：门票还是缺乏文旅创新的心？,中国经济网
1108,2019-09-05,社会服务行业2019年中报总结：Q2板块业绩增长放缓免税演艺逆势恒强 盈利能力下降,国信证券
1109,2019-09-02,国务院鼓励文旅消费政策频出 宋城演艺有望受益,证券时报网
1110,2019-09-02,社服 | 旅游行业19H1中报总结 ——重点关注免税&休闲度假景区板块,中泰证券研究所
1111,2019-08-29,【宋城演艺|调研报告】存量项目持续扩容，新演艺打开长期空间,华泰餐饮旅游
1112,2019-08-28,国家政策利好旅游产业 宋城演艺版图扩张持续加码,全景网
1113,2019-08-28,宋城演艺(300144.SZ)控股股东解除质押2825万股,格隆汇
1114,2019-08-28,国信证券：鼓励门票降价危中藏机，文化演艺持续占领风口,证券时报网
1115,2019-08-28,【东方社服】宋城演艺：新景区接棒支撑成长，聚焦主业带来盈利提升,东方旅游家
1116,2019-08-28,428家公司透露最新股东户数 306家筹码趋向集中,投资快报
1117,2019-08-28,国务院发布20条促消费政策措施 六股人气旺,证券时报
1118,2019-08-27,宋城演艺：主业稳健符合预期，二轮扩张赋能业绩,证券时报网
1119,2019-08-26,社保基金新入63股，重点布局电子和医药股,Wind
1120,2019-08-25,【每周观点】中免再增两家市内免税店，旅游板块旺季值得关注,东方旅游家
1121,2019-08-25,社保基金新进63只股票，金风科技受多家机构青睐,Wind
1122,2019-08-23,宋城演艺（300144）：现场演艺增长持续，储备项目明年释放,国联研究
1123,2019-08-23,【教育-宋城演艺(300144)】范欣悦、吴张爽：丽江、桂林项目表现靓丽-20190822,中泰证券研究所
1124,2019-08-23,"宋城演艺:主业保持稳定增长,二轮扩张逐渐释放",光大证券
1125,2019-08-23,"宋城演艺:六间房出表后主业实际增长稳健,丽江地区表现亮眼",申万宏源
1126,2019-08-22,宋城演艺：演艺主业表现稳健，六间房出表,格隆汇
1127,2019-08-22,【餐饮旅游】宋城演艺2019年中报点评-重组落定业绩稳健，新项目有序推进,爱建证券研究所
1128,2019-08-22,宋城演艺2019年上半年营收14.17亿元，同比下降6.21% 盈利能力下降,环球旅讯
1129,2019-08-22,【华泰社服|中报点评】宋城演艺：主业增长稳健，新项目明年开业在即,华泰餐饮旅游
1130,2019-08-22,旅游板块有望迎来旺季行情，假期临近相关行业优质个股受益明显,第一财经
1131,2019-08-22,六间房出表，宋城演艺上半年净利增18%至7.85亿元,新京报
1132,2019-08-22,"宋城演艺:演艺增长稳健,丽江表现亮眼",东北证券
1133,2019-08-22,"宋城演艺:演艺主业表现稳健,第二轮复制扩张已开启",西南证券
1134,2019-08-22,"宋城演艺:千古情景区主业表现稳健,公司开启第二轮扩张周期",国金证券
1135,2019-08-22,"宋城演艺:主业增长符合预期,丽江表现优异",东吴证券
1136,2019-08-21,宋城演艺：上半年净利润7.85亿元 同比增长18%,e公司
1137,2019-08-21,宋城演艺(300144.SZ)半年度净利润升18.03%至7.85亿元,格隆汇
1138,2019-08-21,宋城演艺：上半年净利润同比增18.03%,Wind
1139,2019-08-16,旅游板块全线走高，行业长期向好优质标的蓄势待发,第一财经
1140,2019-08-15,"餐饮旅游行业周报:大兴机场航班开售,三亚将建邮轮服务中心",渤海证券
1141,2019-08-12,休闲服务行业周报(08.05-08.11)：中免全球排名上升至第4位，汇率影响偏短期,申万宏源社服团队
1142,2019-08-12,"传媒行业周报:从中报业绩看下半年机会,建议把握传媒行业低估值机会",证券之星
1143,2019-08-11,【每周观点】国旅跻身全球前四，业绩期继续把握确定性和性价比,东方旅游家
1144,2019-08-08,"餐饮旅游行业周报:国旅发布业绩快报,上半年国内游达30.8亿人次",渤海证券
1145,2019-08-07,宋城演艺涨0.08%，创年度新高，报25.09元,腾讯网
1146,2019-07-31,"传媒行业周报:国漫《哪吒》高票房引领暑期档,传媒板块配置正当时",证券之星
1147,2019-07-28,【招商社服】周观点：全聚德中报业绩下滑58%，多国对中国放宽签证政策 盈利能力下降,梅林服务业研究
1148,2019-07-26,暑期旺季来临 三维度布局餐饮旅游板块,中证报
1149,2019-07-26,"餐饮旅游行业跟踪报告:基金持股数量下降,个股集中度上升",渤海证券
1150,2019-07-24,宋城演艺：聚焦现场演艺，多点开花可期,证券时报网
1151,2019-07-23,餐饮旅游行业周报:19Q2社服板块基金持仓分析,安信证券
1152,2019-07-22,上半年净利预降超55%，张家界旅游集团如何破局？ 盈利能力下降,新京报
1153,2019-07-22,"传媒行业周报:悲观预期或已尽显,可关注下半年是否拐点将至",证券之星
1154,2019-07-21,【每周观点】业绩披露期将至，继续坚守确定性和性价比两条主线,东方旅游家
1155,2019-07-21,【兴证社服周报（7.15-7.21）】19Q2基金加配头部公司仓位创新高，酒店Q2经营数据跌幅扩大,跃博带您看现代服务
1156,2019-07-21,旅游酒店：2019年上半年离岛免税销售额超65亿元 荐2股,国联证券
1157,2019-07-18,日常消费品：农业农村部调整跨省调运种猪检疫要求,川财证券
1158,2019-07-18,47股获券商买入评级 中际旭创目标涨幅达53.79%,Wind
1159,2019-07-18,餐饮旅游行业周报:上半年离岛免税继续向好国旅投资海口免税城,渤海证券
1160,2019-07-17,创业板中报业绩整固向上，南华仪器、宋城演艺等受青睐（附表）,红周刊
1161,2019-07-17,日常消费品：上半年海南跨境电商贸易额突破千万,川财证券
1162,2019-07-16,德邦股份踩雷私募:控股子公司1.6亿投资款陷逾期风险 关联方问题,国际金融报
1163,2019-07-16,宋城演艺：主业稳健、新项目推进，六间房顺利出表,证券时报网
1164,2019-07-15,宋城演艺：六间房扰动影响扣非表现 买入评级,国信证券
1165,2019-07-15,宋城演艺：演艺龙头稳健扩张 买入评级,广发证券
1166,2019-07-15,宋城演艺（300144）快评：预计19H演艺主业稳定增长，六间房扰动影响扣非表现,国信研究
1167,2019-07-15,35公司获得买入评级-更新中,中财网
1168,2019-07-15,"社会服务行业7月投资策略暨中报前瞻:预计板块中报稳定增长,中线坚守龙头",国信证券
1169,2019-07-15,"休闲服务行业周报:中报季来临,市场流动性继续向业绩确定性标的转移",申万宏源
1170,2019-07-15,"宋城演艺2019年半年度业绩预告点评:业绩符合预期,六间房顺利出表",东莞证券
1171,2019-07-14,【国金旅游】宋城演艺中报预告点评—上半年业绩表现稳健，六间房脱表带来投资收益,文旅烨谈
1172,2019-07-14,19公司获得增持评级-更新中,中财网
1173,2019-07-14,【华泰社服|公司研究】宋城演艺：演艺第一品牌，新一轮扩张开启,华泰餐饮旅游
1174,2019-07-14,【华泰社服|公告点评】宋城演艺：主业整体稳健，新项目预期提升,华泰餐饮旅游
1175,2019-07-14,媒体：2019年1-5月中国赴菲律宾游客同比增长超30% 荐5股,川财证券
1176,2019-07-14,【招商社服】周观点：宋城中报预增10%-25%，韩国上调出境免税限额,梅林服务业研究
1177,2019-07-13,宋城演艺2019年上半年净利7.32亿–8.32亿 实现了景区演出及活动内容多元化,挖贝网
1178,2019-07-12,【招商社服】宋城演艺：主业增长稳健，六间房出表扰动中报业绩,梅林服务业研究
1179,2019-07-12,聚焦主业，宋城演艺上半年净利预增10%-25%,新京报
1180,2019-07-12,宋城演艺预计2019上半年净利润超7.31亿元,资本邦
1181,2019-07-12,宋城演艺(300144.SZ)上半年净利润预增10%-25%至7.32亿元-8.32亿元,格隆汇
1182,2019-07-12,宋城演艺：预计上半年净利润同比增长10%~25%,Wind
1183,2019-07-09,【兴证社服】2019.7.9日报,跃博带您看现代服务
1184,2019-07-08,旅游酒店：五部门联合发布《口岸出境免税店管理暂行办法》 荐3股,国联证券
1185,2019-07-07,旅游酒店：2018年我国共享住宿市场交易额为165亿元,川财证券
1186,2019-07-05,【东北社服李慧/李森蔓】社服2019年中期策略：坚守高景气免税&人力资源龙头，静待酒店反转&演艺加速,东北证券研究所
1187,2019-07-04,日常消费品：非瘟疫苗研发取得积极进展,川财证券
1188,2019-07-03,旅游酒店：锦江公布5月经营数据华强方特IPO申请获受理 荐4股,渤海证券
1189,2019-07-02,16股获券商买入评级 鸿合科技目标涨幅达42.17%,Wind
1190,2019-07-01,宋城演艺：回复深交所关注函 关注函,Wind
1191,2019-07-01,"休闲服务行业2019年周报第22期:锦江发布5月经营数据简报,平均房价带动RevPAR大幅反弹",国联证券
1192,2019-06-28,【华泰社服|公司研究】宋城演艺：演艺第一品牌，新一轮扩张开启,华泰餐饮旅游
1193,2019-06-26,拟使用大额闲置自有资金进行证券及理财产品投资 宋城演艺收关注函 关注函,中证网
1194,2019-06-26,宋城演艺账上20亿现金或全用于理财与炒股 被问是否影响正常经营,挖贝网
1195,2019-06-26,宋城演艺拟投资证券及理财产品，深交所发函关注风险 关注函,新京报
1196,2019-06-26,宋城演艺拟使用不超20亿投资 收深交所关注函 关注函,新浪
1197,2019-06-26,宋城演艺收到关注函，要求说明拟使用自有资金进行投资是否影响公司正常经营 关注函,Wind
1198,2019-06-25,"传媒行业周报:重组并购政策利好或可期待,关注暑期档电影和游戏电竞投资机会",证券之星
1199,2019-06-24,【每周观点】板块强势反弹，重视低估值弹性品种,东方旅游家
1200,2019-06-19,"休闲服务行业2019年周报第21期:暑期即将到来,研学游相关产品线上预订热度居前",国联证券
1201,2019-06-18,14股获券商买入评级 金风科技目标涨幅达114.34%,Wind
1202,2019-06-17,自驾、90后、夜间游，旅游三大趋势曝光，2019暑假龙头解析,腾讯网
1203,2019-06-17,旅游酒店：下半年旅游消费增速或放缓 荐3股,东莞证券
1204,2019-06-17,宋城演艺：新一轮项目扩张+多剧院演艺集群探索 中线买入评级,证券时报网
1205,2019-06-17,宋城演艺（300144）深度：演艺王者重聚主业，二轮扩张再显峥嵘,国信研究
1206,2019-06-16,旅游酒店：2018年中国国际旅游支出达2773亿美元,川财证券
1207,2019-06-13,"社会服务行业2019下半年投资策略:寻找波动中的定海神针,业绩为王",光大证券
1208,2019-06-03,旅游酒店：免税维持高景气 景区平稳增长,广发证券
1209,2019-06-03,"餐饮旅游行业周报:中免市内店陆续开业,酒店承压数据符合预期",安信证券
1210,2019-05-28,"休闲服务行业2019年周报第18期:2019年一季度美团亏损收窄,携程业绩高增",国联证券
1211,2019-05-26,【每周观点】仍以确定性和性价比为上,东方旅游家
1212,2019-05-24,直播行业洗牌加速，花椒直播面临冰河期,搜狐
1213,2019-05-21,[快讯]宋城演艺138万限售股5月23日解禁 解禁,中财网
1214,2019-05-21,宋城演艺(300144.SZ)：约138.18万股限售股解禁 解禁,格隆汇
1215,2019-05-19,【每周观点】白马抗跌属性继续，布局超跌品种,东方旅游家
1216,2019-05-19,第11届“全国文化企业30强”榜单揭晓 两家杭企跻身第一方阵,杭州网
1217,2019-05-15,东莞证券：后续建议关注宋城演艺和中国国旅等,证券时报网
1218,2019-05-15,"社会服务行业5月投资策略:旺季逐渐来临,紧守龙头,兼顾下半年预期",国信证券
1219,2019-05-14,社保基金“扎堆”入驻“入摩”创业板个股，这一股更被社保、养老基金“双重加持”！,每日经济新闻
1220,2019-05-14,18只创业板股纳入MSCI指数 这6只被超百家基金追捧（附名单）,每日经济新闻
1221,2019-05-14,MSCI：纳入的26只中国A股股票中，有18只来自创业板,Wind
1222,2019-05-13,花椒直播大股东改为六间房 两年亏5.8亿抱团取暖谋IPO 亏损,长江商报
1223,2019-05-12,【每周观点】白马配置价值外，重视底部高性价比品种,东方旅游家
1224,2019-05-09,社会服务行业2018年年报及2019年一季报总结：强者仍恒强，紧抓龙头兼顾短期经济走势,国信研究
1225,2019-05-09,"餐饮旅游行业周报:五一国内游客达1.95亿人次,青岛厦门市内免税店开业",渤海证券
1226,2019-05-09,"旅游行业2019年五一小长假旅游数据点评:假期延长推高出游热情,国内游快速增长",东莞证券
1227,2019-05-08,董秘解码：诚志股份称目前公司拟受让汉盟制药37.14%股权正在推进中,巨丰财经
1228,2019-05-08,宋城演艺：2018年年度权益分派实施 股权登记5月15日,金融界
1229,2019-05-08,"宋城演艺:剥离后持股六间房39.53%,投资收益贡献2019年利润",国联证券
1230,2019-05-07,旅游酒店：免税增长驱动板块稳健成长 荐5股,广发证券
1231,2019-05-07,六间房迎新任董事长周鸿祎 专家称重组后或将赴美上市,证券日报
1232,2019-05-07,养老金加速布局二级市场：一季度增持70股 持股数量骤增超七成,证券日报
1233,2019-05-06,休闲服务行业2018年年报&2019年一季报回顾：可选属性使得板块承压，免税销售额预计持续高增,申万宏源社服团队
1234,2019-05-05,【每周观点】五一假期调整利好显著，中免两市内店开业,东方旅游家
1235,2019-05-05,宋城演艺：公司发布2019年一季报 实现营业收入8.25亿元,东方证券
1236,2019-04-30,【招商社服】宋城演艺：六间房剥离出表，聚焦主业加速发展,梅林服务业研究
1237,2019-04-30,六间房重组二次交割将完成，宋城演艺实现“商誉排雷”,新京报
1238,2019-04-29,"宋城演艺2019年一季报点评:景区业绩表现亮眼,确定性边际提升",正点财经
1239,2019-04-29,宋城演艺（300144）中报点评：六间房出表后主业实际增长稳健，丽江地区表现亮眼,申万宏源社服团队
1240,2019-04-28,【招商社服】周观点：一季报强者恒强，龙头表现亮眼,梅林服务业研究
1241,2019-04-26,"消费行业周报:社融数据超预期利好酒店,小长假临近关注出境游",正点财经
1242,2019-04-26,旅游酒店：短期兼顾个股弹性 荐5股,和讯
1243,2019-04-26,"宋城演艺2019年一季报点评:新项目将陆续落地,原项目扩容打开增长空间",东莞证券
1244,2019-04-25,1.6亿人出游、热门线车票抢光…五一假催热概念股，产业链透视,腾讯网
1245,2019-04-25,【申万社服】宋城演艺 (300144)：新景区逐步贡献业绩增量，演艺集群助力景区扩容,微信
1246,2019-04-25,"宋城演艺:q1演艺主业高增长,新项目稳步推进",正点财经
1247,2019-04-25,宋城演艺一季度净利润3.7亿，同比增长15%,北京商报
1248,2019-04-25,"宋城演艺:一季度演艺主业增长靓丽,全国演艺版图徐徐拉开",国信证券
1249,2019-04-25,"宋城演艺:19年q1业绩表现亮眼,静待六间房重组落地",国金证券
1250,2019-04-24,宋城演艺(300144.SZ)一季度净利润升14.9%至3.7亿元,格隆汇
1251,2019-04-24,宋城演艺：一季度净利润同比增14.90%,Wind
1252,2019-04-22,旅游酒店：五一国内旅游人次预计近1.6亿 荐4股,东兴证券
1253,2019-04-18,【东兴社服】宋城演艺（300144）2018年度报告点评：成熟主业稳步增长，新项目推进为成长赋能,东兴社服
1254,2019-04-18,"社会服务行业4月投资策略:中线守正业绩龙头,短期兼顾个股弹性",国信证券
1255,2019-04-15,旅游酒店：3月社融数据超预期 荐4股,东兴证券
1256,2019-04-14,年报数据曝光养老金持仓新动向 斥资逾23亿元新进31家公司,证券日报
1257,2019-04-13,257只社保重仓股被券商看好 11只个股成两类机构“香饽饽”,证券日报
1258,2019-04-12,"2019年休闲服务行业一季报前瞻:年初至今板块超额收益较弱,经济预期转暖带动弹性与成长品种",申万宏源
1259,2019-04-11,A股共发生50宗大宗交易成交16.88亿元（4月11日）,Wind
1260,2019-04-11,宋城演艺今日大宗交易成交66.33万股，成交价23.15元折价-1.89%,Wind资讯
1261,2019-04-11,餐饮旅游行业周报:清明假日期间国内共接待游客1.12亿人次,渤海证券
1262,2019-04-10,旅游酒店：清明假期国内旅游接待人次1.12亿 荐4股,和讯
1263,2019-04-09,宋城演艺：项目扩张延续推进 增持评级,和讯
1264,2019-04-09,宋城演艺：佛山项目轻转重 增持评级,和讯
1265,2019-04-09,"宋城演艺2018年报点评报告:业绩符合预期,二轮扩张期即将来临",光大证券
1266,2019-04-09,休闲服务行业2019年周报第12期:清明假期国内旅游接待总人数1.12亿人次,国联证券
1267,2019-04-08,[路演]宋城演艺：宋城景区演艺集群格局初步形成,全景网
1268,2019-04-08,旅游酒店：短守业绩确定性 荐13股,和讯
1269,2019-04-07,【招商社服】周观点：一季报整体向上，关注业绩龙头,微信
1270,2019-04-04,138股获券商买入评级 中国交建目标涨幅达65.17%,Wind
1271,2019-04-04,【招商社服】旅游行业数据跟踪及4月投资策略：把握酒店反弹机会，关注板块补涨行情,微信
1272,2019-04-03,旅游酒店：海南放开乘船离岛免税购物限制 荐3股,和讯
1273,2019-04-02,"宋城演艺:重资产业务表现优异,六间房顺利完成业绩承诺",正点财经
1274,2019-04-02,"宋城演艺:成熟项目高速增长,新项目扩张稳步推进",东北证券
1275,2019-04-02,"休闲服务行业周报2019年第11期:清明出游在即,赏花踏青迎来人潮涌动",国联证券
1276,2019-04-02,"宋城演艺:存量+增量项目齐增长,六间房重组稳步推进",西南证券
1277,2019-04-01,旅游酒店：宋城演艺宜春轻资产项目开业 荐1股,和讯
1278,2019-04-01,宋城演艺：三亚和丽江增速大幅提升，六间房表现超预,证券时报网
1279,2019-04-01,"宋城演艺2018年年报点评:业绩符合预期,新一轮扩张启动",东莞证券
1280,2019-03-29,爱情银行刘岩卸任宋城演艺副总裁 接手花椒直播,网易
1281,2019-03-29,宋城演艺(300144)：新景区营收和毛利率均保持快速提升,平安证券
1282,2019-03-29,【申万社服】三湘印象首次覆盖：文化演艺维持稳定增长，燕郊楼市回暖形成有力催化,微信
1283,2019-03-29,宋城演艺去年净利12.87亿元 同比增长21% 董事长黄巧灵年薪52万元,挖贝网
1284,2019-03-29,宋城演艺净利同比增长20.57%,北京商报
1285,2019-03-29,"餐饮旅游行业周报:五一假期调整为四天,出入境证件实行全国通办",渤海证券
1286,2019-03-29,"宋城演艺:18年业绩符合预期,预计19q1主业稳增长",东吴证券
1287,2019-03-28,宋城演艺业绩增长21%，推进多个重资产项目新一轮扩张,新京报
1288,2019-03-28,【申万社服】宋城演艺 (300144)年报点评：新景区将陆续接棒老景区，6间房超额完成业绩承诺,微信
1289,2019-03-28,宋城演艺2018年归母净利12.87亿元 同比增加20.57%,观点地产网
1290,2019-03-28,宋城演艺（300144）2018年年报点评：18年财报符合预期，19Q1预计演艺主业增势良好,国信研究
1291,2019-03-28,【招商社服】宋城演艺：主业增长坚韧，六间房超额完成业绩承诺,梅林服务业研究
1292,2019-03-27,宋城演艺：2018年净利润同比增20.57%,Wind
1293,2019-03-27,宋城演艺: 预计一季度净利同比增10%—20%,中金在线
1294,2019-03-27,宋城演艺：2018年净利润同比增长20.57% 拟每10股派1.2元,中证网
1295,2019-03-27,宋城演艺：预计一季度净利润同比增长10.00%-20.00%,Wind
1296,2019-03-27,宋城演艺(300144.SZ)2018年净利润升20.57% 一季度净利润预增10%-20%,格隆汇
1297,2019-03-27,旅游酒店：出入境证件实行全国通办 荐4股,渤海证券
1298,2019-03-27,东海证券休闲服务行业周报,东海证券
1299,2019-03-21,"餐饮旅游行业周报:中免海南运营总部揭牌,华住格林发布18年财报",渤海证券
1300,2019-03-20,旅游酒店：华住格林发布18年财报 荐5股,渤海证券
1301,2019-03-19,"休闲服务行业周报2019年第9期:华住酒店业绩高增,酒店板块迎来估值修复机会",国联证券
1302,2019-03-19,"餐饮旅游行业2019年二季度投资策略报告;关注业绩改善估值修复,坚守细分行业优质龙头",渤海证券
1303,2019-03-14,"餐饮旅游行业周报:美团18年营收652亿,开元酒店在港交所上市",渤海证券
1304,2019-03-12,"休闲服务行业周报2019年第8期:气温回升,春季出游预热",国联证券
1305,2019-03-12,"休闲服务行业周报:中免成为大兴机场两标段第一候选人,天目湖拟启动可转债升级现有景区设施",申万宏源
1306,2019-03-11,创业板一马当先！个股年后至少涨81%才能挤入TOP20之列,Wind
1307,2019-03-11,旅游酒店：出境游板块大放异彩,和讯
1308,2019-03-08,"餐饮旅游行业周报:携程18年净利润55亿,锦江公布1月经营数据",渤海证券
1309,2019-03-07,大股东股份质押超88% 三湘印象转型之路受质疑,新京报
1310,2019-03-07,休闲服务MSCI扩容与增加权重，对现代服务业个股影响几何？,格隆汇
1311,2019-03-05,东兴研究 | 周观点20190304,东兴研究圈
1312,2019-03-02,三月A股市场展望：机构扎堆看好休闲服务等三大行业,证券日报
1313,2019-03-02,MSCI扩容27只创业板股 三维度掘金潜力牛股,证券日报
1314,2019-03-01,MSCI指数扩容揭晓 宋城演艺首次纳入,证券日报
1315,2019-03-01,旅游酒店：香港迪士尼2018财政年净亏损大幅收窄84% 亏损,和讯
1316,2019-03-01,6家上市旅游企业发布2018年业绩，半数净利润实现增长,新京报
1317,2019-03-01,创业板首次“入摩” 潜在成分股普涨 宋城演艺涨近5%,证券时报网
1318,2019-02-28,148股获券商买入评级 新易盛目标涨幅达68.55%,Wind
1319,2019-02-27,旅游酒店：首旅与凯悦设立合资公司 荐5股,渤海证券
1320,2019-02-26,"宋城演艺18年业绩快报点评:全年业绩符合预告区间,看好公司长期发展",正点财经
1321,2019-02-26,宋城演艺去年净利12.89亿元 六间房完成业绩承诺,新京报
1322,2019-02-26,合肥城建归母净利增74.5% 深控单月销售降92%,观点地产网
1323,2019-02-26,"休闲服务行业周报:酒店入住率增长滞后社融增长近1年,阶段性观察信贷的持续扩张",申万宏源
1324,2019-02-25,宋城演艺2018年净利润13亿 归属于股东所有者权益90亿元,挖贝网
1325,2019-02-25,【招商社服】宋城演艺：千古情项目成长稳健，改造升级扰动Q4业绩,梅林服务业研究
1326,2019-02-25,宋城演艺2018年归母净利润12.89亿 同比增20.76%,观点地产网
1327,2019-02-25,宋城演艺：2018年净利润同比增20.76%（快报）,Wind
1328,2019-02-25,宋城演艺：去年净利润12.89亿元 同比增长21%,e公司
1329,2019-02-25,宋城演艺(300144.SZ)2018年度净利润升20.76%至12.89亿元,格隆汇
1330,2019-02-25,"社会服务行业休闲服务板块近期行情点评:节后风险偏好抬升推动板块上涨,未来着重精选板块",光大证券
1331,2019-02-24,旅游酒店：故宫博物院2017年文创收入达15亿元,川财证券
1332,2019-02-22,"餐饮旅游行业:超跌板块或迎估值修复行情,职教行业遇发展春天",安信证券
1333,2019-02-22,"旅游行业事件点评:2018年国内游增速放缓,出境游表现良好",东莞证券
1334,2019-02-21,"餐饮旅游行业周报:开元酒店将于香港上市,丽呈与远洲旅业战略合作",渤海证券
1335,2019-02-21,"休闲服务行业周报:中国国旅拟设香港市内免税店,锁定港澳游市场",国联证券
