,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
1646,2021-06-10,港口航运股走强 中远海控大涨8%创13年新高,第一财经
1647,2021-06-10,港股航运及港口板块连续5日走强 中信建投上调中远海控目标价,新浪
1648,2021-06-10,港股异动 | 太平洋航运(02343)涨超9%领涨航运股 中信建投预计中远海控2021年纯利可达775亿,智通财经
1649,2021-06-10,海运股全线走高 太平洋航运涨近13%,新浪
1650,2021-06-10,【行情】航运股早盘集体拉升，中远海控涨超7%，中远海发、中谷物流、宁波海运、中远海特、中远海能等跟涨,金十数据
1651,2021-06-10,【异动股】中远海控(01919.HK)初段5连升，再扬6.3%,财华社
1652,2021-06-10,【异动股】中远海控(01919.HK)涨6.05%,财华社
1653,2021-06-10,中远海控H股涨超6% 中信建投预测公司今年赚775亿,新浪
1654,2021-06-10,港A两市港口航运股走强中远海控(601919.SH)涨超6%,格隆汇
1655,2021-06-10,中远海控A股涨超6%，再创十余年新高,Wind
1656,2021-06-10,中远海控高开3%，股价再创多年新高,Wind
1657,2021-06-10,A股融资融券日报：两融余额减少2.5亿元（6月9日）,Wind
1658,2021-06-10,港股盘前必读：我国又一新冠灭活疫苗上市使用，港交所或提高主板上市门槛,Wind
1659,2021-06-10,23股获券商买入评级，中远海控目标涨幅达67.03%,Wind
1660,2021-06-10,这只股今年要赚775亿？股价涨超600%，多只基金猛加仓,Wind
1661,2021-06-10,智通港股早知道︱(6月10日)隔夜美股区块链板块收涨，关注火币科技(01611)等相关港股公司,智通财经
1662,2021-06-10,股债汇三牛持续否 | 中信建投晨会,中信建投证券研究
1663,2021-06-09,48股获买入评级 最新:永高股份,中财网
1664,2021-06-09,这只股今年要赚775亿？比茅台多一个五粮液，多只基金加仓,中国基金报
1665,2021-06-09,35万股民要嗨了！这只股今年要赚775亿？比茅台多一个五粮液，股价暴涨超600%，券商狂调目标价，多只基金猛加仓,中国基金报
1666,2021-06-09,当前股价再涨74%？中信建投：上调中远海控目标价至38元,证券之星
1667,2021-06-09,逾6倍涨幅只是“空中加油”？中信建投大幅上调中远海控目标价至38元，与现价相差67%！,21世纪经济报道
1668,2021-06-09,港股复盘：数据爆表,YY港股圈
1669,2021-06-09,疯了！一则消息，这家公司午后突然暴拉！投资者们嗨了，高呼永远的神！成交额飙至两市第一，还能上车吗？,雪球
1670,2021-06-09,中远海控(601919)：上调中远海控目标价至38元,新浪
1671,2021-06-09,中信建投：上调中远海控2021年盈利预测至775亿元目标价上调至38元,财联社
1672,2021-06-09,集装箱概念股龙头 全球海运价格“一路狂飙”,至诚财经
1673,2021-06-09,【异动股】中远海控(01919.HK)跌3.17%,财华社
1674,2021-06-09,A股融资融券日报：两融余额减少16.2亿元（6月8日）,Wind
1675,2021-06-09,涨价近十倍，一箱仍难求！低估值高增长航运股请收藏,Wind
1676,2021-06-09,股价曾暴跌96%的中远海控，“周期之王”追周期,虎嗅APP
1677,2021-06-09,涨价近十倍，一箱仍难求！全球海运网再受疫情冲击，供应链“雪上加霜”，低估值高增长航运港口概念名单请收藏,证券时报网
1678,2021-06-08,【行情】港股海运板块走高，东方海外国际涨超8%，海丰国际涨3%，中远海控、中国外运跟涨,金十数据
1679,2021-06-08,什么信号？茅台五粮液大跌！825亿杠杆资金跑步入场,Wind
1680,2021-06-08,A股融资融券日报：两融余额增加70.11亿元（6月7日）,Wind
1681,2021-06-08,【东北晨会0608】基金周报/债券周报/非银、交运行业周报/一周深度集合（限白名单客户阅读）,东北证券研究所
1682,2021-06-08,国内航空暑运进一步复苏 关注三条主线,东北证券
1683,2021-06-07,智通港股研报精读(06.07) | 关注新冠疫苗、航运和出版板块龙头股,智通财经
1684,2021-06-07,天津区域股市周报：总市值跌114亿 4654万融资买入中环股份,每日经济新闻
1685,2021-06-07,交通运输物流行业周报：低估值高成长 即时零售或加速破圈,新浪
1686,2021-06-07,主力动向｜74股主力买入超亿元！士兰微、老白干酒、中远海控、天齐锂业、智飞生物位居前五！,上游新闻
1687,2021-06-07,交通运输行业周报：国内疫情出现反复 客运需求恢复或将放缓,光大证券
1688,2021-06-07,港股异动 | 海运股再度走高 东方海外国际(00316)涨超7% 中远海控(01919)涨超5%,智通财经
1689,2021-06-07,异动直击|港口航运股逆势上涨，中远海控涨近5%,富途证券
1690,2021-06-07,【异动股】中远海控(01919.HK)涨3.26%,财华社
1691,2021-06-07,海运股反复活跃，龙头中远海控大涨6%,Wind
1692,2021-06-07,【异动股】海运股获追捧，中远海控升4.4%,财华社
1693,2021-06-07,【行情】港口航运股全线走强，永丰集团控股上涨6.22%，中集集团上涨5.26%，东方海外国际上涨5.22%，中远海控上涨4.01%,金十数据
1694,2021-06-07,周报：航运运价上攻，中小盘推荐双星【国信交运中小盘】,微信
1695,2021-06-07,交通运输行业周报聚焦顺丰控股：为什么我们提出正处于市值修复的战略机遇期,新浪
1696,2021-06-05,航运巨头达飞集团：一季度净利暴涨4229% 二季度至少不逊一季度,智通财经
1697,2021-06-04,智通港股空仓持单统计|6月4日,智通财经
1698,2021-06-04,交通运输&中小盘策略月报：疫苗加速接种 物流个股上新,新浪
1699,2021-06-04,A股融资融券日报：两融余额减少4.5亿元（6月3日）,Wind
1700,2021-06-04,汇丰研究：升中远海控目标价至24港元 评级买入,金融界
1701,2021-06-03,智通每日大行研报丨周黑鸭(01458)获大和看高至13港元 汇丰研究上调中远海控(01919)目标价,智通财经
1702,2021-06-03,A股资金流向（6月3日）：医药龙头持续遭资金抛售,Wind
1703,2021-06-03,新东方遭富时罗素“踢群”，股价闪崩大跌！今年近乎腰斩,Wind
1704,2021-06-03,汇丰研究：维持中远海控(01919)“买入”评级 目标价上调20%至24港元,智通财经
1705,2021-06-03,小米、中远海控、中信纳入富时中国50指数 剔除吉利、恒大、新东方,中华网
1706,2021-06-03,A股融资融券日报：两融余额减少24.47亿元（6月2日）,Wind
1707,2021-06-03,每日理财观察：富时罗素季度调整结果公布,Wind
1708,2021-06-03,港股盘前必读：港股印花税由0.1%提高至0.13%将于8月1日生效,Wind
1709,2021-06-02,富时罗素季度调整结果公布，速看新增剔除A股标的全名单,Wind
1710,2021-06-02,富时中国50指数调整，小米、中远海控、中信股份获纳入,富途证券
1711,2021-06-02,A股资本地图天津篇：62家公司上市，市值逾1.2万亿，近七成为细分领域龙头,时代在线
1712,2021-06-02,富时中国A50指数将纳入金龙鱼、智飞生物， 剔除恒力石化、中公教育,Wind
1713,2021-06-02,富时罗素季度指数变更：金龙鱼及智飞生物获纳入富时中国A50指数,Wind
1714,2021-06-02,A股资金流向（6月2日）：资金大幅出逃，医药板块成“重灾区”,Wind
1715,2021-06-02,分析师：中远海控、中信股份和小米或加入富时中国50指数,经济通
1716,2021-06-02,港股异动 | 中远海控(01919)涨超5%领涨海运股 亚欧航线集装箱运费首破1万美元,智通财经
1717,2021-06-02,【行情】港股海运板块持续走高，海丰国际、中国外运涨逾3%，中远海控、东方海外国际等跟涨,金十数据
1718,2021-06-02,A股融资融券日报：两融余额增加83.42亿元（6月1日）,Wind
1719,2021-06-01,交通运输交运＆中小盘行业周报：疫苗加速接种 京东物流上市,新浪
1720,2021-06-01,【异动股】中远海控(01919.HK)跌3.3%,财华社
1721,2021-06-01,【行情】航运板块早盘异动拉升，渤海轮渡涨停，中谷物流、盛航股份、中远海控、中远海发等跟涨,金十数据
1722,2021-06-01,A股融资融券日报：两融余额增加114.99亿元（5月31日）,Wind
1723,2021-06-01,融资客上周加仓逾200亿元,Wind
1724,2021-05-31,6月83只金股抢先看！7家券商亮出推荐清单，这只金融股最受宠,中证报
1725,2021-05-31,周报：疫苗加速接种，京东物流上市【国信交运中小盘】,微信
1726,2021-05-31,A股融资融券日报：两融余额增加33.03亿元（5月28日）,Wind
1727,2021-05-31,港股盘前必读：美团一季度实现营收370亿元同比增长120.9%,Wind
1728,2021-05-30,本周操盘攻略：这个重磅数据将公布，人民币升值预期助推A股回归上升通道,Wind
1729,2021-05-30,中远海控股东大会纪要,雪球
1730,2021-05-29,中信建投研究6月金股名单,Wind
1731,2021-05-29,集装箱一年疯涨10倍，这家公司利润暴增200多倍或是最大受益者,腾讯网
1732,2021-05-29,直击股东会|中远海控：近期各航线长协单平均收入可观 疫情影响较弱,财联社
1733,2021-05-28,中远海控(601919.SH)：6051.9096万份股票期权符合行权条件,格隆汇
1734,2021-05-28,集装箱一年疯涨10倍！还能疯多久？,格隆汇
1735,2021-05-28,集装箱舱位稀缺下航线运价暴涨 业内：运价已是疫情前的三四倍,财联社
1736,2021-05-28,【行情】航运概念板块持续拉升，宁波海运涨停，盛航股份涨超4%，中远海控、中远海发、中谷物流、中远海能等跟涨,金十数据
1737,2021-05-28,摩通：上调东方海外(0316.HK)目标价至200港元重申中远海控(1919.HK)“增持”评级,格隆汇
1738,2021-05-28,海运板块尾盘反攻，宁波海运直线拉板,Wind
1739,2021-05-28,小摩：中远海控及东方海外国际均给予增持评级,新浪
1740,2021-05-28,小摩：予中远海控(01919)及东方海外国际(00316)“增持”评级 目标价分别为24港元和200港元,智通财经
1741,2021-05-28,国信证券--交运&中小盘行业周报：海航重组再添意向方，集运价格持续新高【行业研究】,金融界股吧
1742,2021-05-28,港股异动 | 盐田港挤塞或推高航运费率 中远海控(01919)、东方海外(00316)均涨逾4%,智通财经
1743,2021-05-28,【异动股】中远海控(01919.HK)涨3.6%,财华社
1744,2021-05-28,【行情】港股海运板块走高，东方海外国际涨近5%，中远海控涨近4%，海丰国际、中远海发等跟涨,金十数据
1745,2021-05-28,A股融资融券日报：两融余额增加73.28亿元（5月27日）,Wind
1746,2021-05-28,港股盘前必读：京东物流全球发售募集资金净额预计约为241.13亿港元,Wind
1747,2021-05-27,A股融资融券日报：两融余额增加50.37亿元（5月26日）,Wind
1748,2021-05-27,印度疫情反复加剧航运运力供给紧张，出口物流板块高景气度持续,金融界
1749,2021-05-27,【银河交通王靖添】行业周报丨印度疫情反复加剧航运运力供给紧张，出口物流板块高景气度持续,中国银河证券研究
1750,2021-05-26,5月26日主力资金净流出187亿元,证券时报网
1751,2021-05-26,A股资金流向（5月26日）：沪强深弱态势明显，创蓝筹遭资金抛售,Wind
1752,2021-05-26,中远海控大跌 连续下跌,新浪
1753,2021-05-26,交通运输行业周报：印度疫情反复加剧航运运力供给紧张 出口物流板块高景气度持续,新浪
1754,2021-05-26,快讯：港口运输股走低 中远海控跌6%太平洋航运跌近3%,新浪
1755,2021-05-26,【行情】港股港口航运板块短线跳水，中远海控跌6%，天津港跌2.9%，太平洋航运跌2%,金十数据
1756,2021-05-26,航运股逆势普跌 中远海控跌近5%海丰国际跌近4%,新浪
1757,2021-05-26,中国银河--交通运输行业：印度疫情反复加剧航运运力供给紧张，出口物流板块高景气度持续【行业研究】,金融界股吧
1758,2021-05-26,A股融资融券日报：两融余额增加26.93亿元（5月25日）,Wind
1759,2021-05-26,周报：海航重组再添意向方，集运价格持续新高【国信交运中小盘】,微信
1760,2021-05-25,A股资金面日报：非银金融获主力资金大幅加仓 北向资金净买入额创历史新高,中金在线
1761,2021-05-25,天津区域股市周报：总市值涨517亿 1422万融资买入中科曙光,每日经济新闻
1762,2021-05-25,北向资金爆买A股超200亿创历史纪录，白酒、金融、医药股遭“疯抢”,Wind
1763,2021-05-25,A股资金流向（5月25日）：资金集体涌入大金融板块,Wind
1764,2021-05-25,【券商聚焦】交银：运费表现强劲或令中远海控、东方海外股价短期走强,凤凰网
1765,2021-05-25,【异动股】中远海控(01919.HK)跌3.26%,财华社
1766,2021-05-25,【行情】港股港口航运板块早盘走低，中远海控跌5.5%，中远海发跌2.6%，中远海运港口跌1.8%,金十数据
1767,2021-05-25,A股融资融券日报：两融余额增加58.06亿元（5月24日）,Wind
1768,2021-05-25,北向资金动向盘点：逆市加仓医药,Wind
1769,2021-05-25,偏爱“喝酒吃药”布局大金融，北向资金增持这些股（名单）,21世纪经济报道
1770,2021-05-24,天津股市周报：总市值涨2.91% 康希诺-U涨16.98%排第一,每日经济新闻
1771,2021-05-24,海运价格飙涨、集装箱一箱难求，海运概念股现在上车还来得及吗？,第一财经
1772,2021-05-24,北向资金今日净买入超18亿，继续加仓医药股,Wind
1773,2021-05-24,A股资金流向（5月24日）：券商股持续获资金流入，华为汽车龙头被抛售,Wind
1774,2021-05-24,【异动股】中远海控(01919.HK)跌3.37%,财华社
1775,2021-05-24,A股融资融券日报：两融余额减少24.62亿元（5月21日）,Wind
1776,2021-05-24,每日理财观察：易会满重磅发声，严打伪市值管理,Wind
1777,2021-05-24,交通运输行业周报：聚焦IPO巡礼：大物流时代到来,新浪
1778,2021-05-23,一路走来，持有中远海控的心路历程,雪球
1779,2021-05-21,疯狂的集装箱：从业十年未见的高价，上市公司赚翻了,新浪
1780,2021-05-21,A股资金流向（5月21日）：医药龙头集体遭抛售,Wind
1781,2021-05-21,一季度净利润超茅台：航运之王暴力反弹 新一波主升浪即将到来？,新浪
1782,2021-05-21,A股海运指数为何狂飙近8%？集装箱舱位“一舱难求”，航运报价持续暴涨,华尔街见闻
1783,2021-05-21,A股收盘综述：上证指数三连跌，碳中和概念卷土重来,Wind
1784,2021-05-21,疯狂的集装箱：有航线一年涨价10倍 没见过这么高的价格,至诚财经
1785,2021-05-21,中谷物流（603565.SH）首板,Wind
1786,2021-05-21,集装箱舱位稀缺，相关上市公司业绩翻倍大增长,Wind
1787,2021-05-21,中远海控涨逾6% 集装箱行业景气度继续强势上行,新浪
1788,2021-05-21,航运概念午后持续拉升 中远海控涨停,e公司
1789,2021-05-21,中远海控封住涨停板，宁波海运冲击涨停,Wind
1790,2021-05-21,中远海控（601919.SH）首板,Wind
1791,2021-05-21,【行情】海运板块午后继续走高，龙头中远海控大涨超8%，宁波海运涨超6%，中远海发、中远海特等跟涨,金十数据
1792,2021-05-21,海运板块午后走俏，中远海控大涨8%,Wind
1793,2021-05-21,一位难求，集装箱舱位稀缺，航线运价暴涨势态或至年底，相关上市公司业绩翻倍大增长，最高预增超700%！利好政策带飞充电桩板块,证券时报网
1794,2021-05-21,【异动股】中远海控(01919.HK)涨3.29%,金融界
1795,2021-05-21,【牛人重仓】中远海控:牛人重仓绩优股今年来融资余额增仓100%以上，今日资金流入0.0万元，北向资金持股27733.83万股，融资余额668454.06万元；前3个交易日，北向资金增持-1697.61万股，融资额增加22757.71万元，主力资金净流入-166314.11万元,每日经济新闻
1796,2021-05-21,A股融资融券日报：两融余额增加9.63亿元（5月20日）,Wind
1797,2021-05-21,疯狂的集装箱！有航线一年涨价近10倍，黄牛加价3000美金代抢舱位,中新经纬
1798,2021-05-20,北向资金恢复交易首日净卖出逾15亿，恒瑞医药、东方财富净卖出均超5亿元,Wind
1799,2021-05-20,A股资金流向（5月20日）：华为汽车、周期龙头被抛售,Wind
1800,2021-05-20,中远海控高位调整打压海运板块，宁波海运、中远海特、中远海发跟随下滑,Wind
1801,2021-05-20,海运股下跌 东方海外国际跌近14%中远海控跌逾8%,新浪
1802,2021-05-20,【异动股】中远海控(01919.HK)跌4.03%,财华社
1803,2021-05-20,中远海控大跌 连续下跌,新浪
1804,2021-05-20,A股融资融券日报：两融余额增加46.4亿元（5月19日）,Wind
1805,2021-05-20,港股盘前必读：港交所新任行政总裁欧冠升将在5月24日正式履新,Wind
1806,2021-05-19,[路演]中远海控：研究优化资本结构方案 尽快恢复分红能力,全景网
1807,2021-05-19,【牛人重仓】中远海控:牛人重仓绩优股今年来融资余额增仓200%以上，今日资金流入2187.95万元，北向资金持股29431.43万股，融资余额631726.75万元；前3个交易日，北向资金增持922.82万股，融资额增加10633.32万元，主力资金净流入20071.89万元,每日经济新闻
1808,2021-05-19,A股融资融券日报：两融余额增加53.49亿元（5月18日）,Wind
1809,2021-05-19,招商交运物流每周专题报告：四月民航客流快速增长 Q2航司业绩有望明显改善,新浪
1810,2021-05-19,重磅信号！资金正加速进场，2大板块成为买入目标,Wind
1811,2021-05-19,融资余额六连增，杠杆资金加仓疫苗股汽车股,Wind
1812,2021-05-18,大行评级丨大摩看高亚马逊股价涨83%！预计携程二季度业绩复苏,金融界
1813,2021-05-18,智通每日大行研报丨同程艺龙(00780)绩后获多家大行一致唱好 小摩大幅上调中远海控(01919)目标价,智通财经
1814,2021-05-18,摩根大通：上调中远海控(01919)目标价至24港元 评级“增持”,智通财经
1815,2021-05-18,大行评级|摩通：上调中远海控(1919.HK)目标价至24港元评级“增持”,格隆汇
1816,2021-05-18,中远海控大涨5.43%，领涨航运行业,中新经纬
1817,2021-05-18,交通运输物流行业：航运维持高景气 京东物流上市在即,新浪
1818,2021-05-18,中远海控A股再度大涨6%，股价续创近13年新高,Wind
1819,2021-05-18,【异动股】中远海控(01919.HK)涨3.16%,财华社
1820,2021-05-18,港股海运板块开盘强势，海丰国际涨超3%，中远海控涨近2%，东方海外国际、太,新浪
1821,2021-05-18,A股早报2021年5月18日星期二,Wind
1822,2021-05-18,A股融资融券日报：两融余额增加66.37亿元（5月17日）,Wind
1823,2021-05-18,智通港股通占比异动统计|5月18日,智通财经
1824,2021-05-17,中远海控(01919)约6051.91万份股票期权将可行权,智通财经
1825,2021-05-17,中远海控(601919.SH)第一个行权期可行权期权为6052万份,智通财经
1826,2021-05-17,内地经济数据佳港股恒指扬166点，腾讯美团贡献75%升幅,财华社
1827,2021-05-17,北向资金今日净买入25.78亿元，继续大幅加仓白酒股,Wind
1828,2021-05-17,A股资金流向：盘面较为混乱，小金属龙头获青睐,Wind
1829,2021-05-17,远洋运输板块走强 中远海控涨停,新浪
1830,2021-05-17,【行情】航运股整体走强，中远海控午后涨停，中远海发、宁波海运、中远海特、招商港口等纷纷跟涨,金十数据
1831,2021-05-17,海运股集体走强 中远海控涨近9%,新浪
1832,2021-05-17,中远海控A股一度触及涨停，宁波海运、中远海发、中远海特等跟涨,Wind
1833,2021-05-17,【行情】港股港口运输股造好，中远海控涨超7%，太平洋航运涨近3%，中国外运涨2.77%,金十数据
1834,2021-05-17,中远海控A股触及涨停H股涨近9%券商称Q2业绩超200亿,格隆汇
1835,2021-05-17,港股异动 | 中远海控(01919)涨超6%领涨海运股 集装箱运力短缺 高运价或延续至三季度,智通财经
1836,2021-05-17,【异动股】中远海控(01919.HK)涨4.34%,财华社
1837,2021-05-17,港股海运板块板块开盘走高，中远海控涨超3%，太平洋航运、海丰国际、涨近2%,新浪
1838,2021-05-16,周报：疫情不止集运不休，京东物流即将上市【国信交运中小盘】,微信
1839,2021-05-15,聪明钱又回来了！逾40亿元重新盯上酿酒板块，这些个股获重点加仓（名单）,21世纪经济报道
1840,2021-05-14,天津区域股市周报：中远海控市值增长最多 海航科技涨13.49%排第一,每日经济新闻
1841,2021-05-14,港股大盘点：医美概念集体暴走 这只疫苗股月涨70%,新浪
1842,2021-05-14,港股风向标 | 医美概念持续活跃，这只疫苗股月涨近70%，有色股回调,金融界
1843,2021-05-14,A股融资融券日报：两融余额减少1.64亿元（5月13日）,Wind
1844,2021-05-13,海运深度报告：“船”递不畅 “箱”思成疾-关于当前强劲集运市场的三问三答,新浪
1845,2021-05-13,【异动股】中远海控(01919.HK)涨3.27%,财华社
1846,2021-05-13,港股异动 | 港口航运股低开 中远海控(1919.HK)跌逾3%,格隆汇
1847,2021-05-13,A股融资融券日报：两融余额增加44.12亿元（5月12日）,Wind
1848,2021-05-13,中远海运控股股份有限公司关于“中远海运控股股份有限公司2020年度第一期中期票据”2021年付息的公告,中证报
1849,2021-05-12,中远海控(01919)：“20中远海控MTN001”将于5月20日付息,智通财经
1850,2021-05-12,中远海控(01919.HK)“20中远海控MTN001”拟5月20日付息,格隆汇
1851,2021-05-12,中远海控(01919.HK)拟举行“投资者网上集体接待日”活动,格隆汇
1852,2021-05-12,中远海控(601919.SH)2020年度第一期中期票据于5月20日付息,智通财经
1853,2021-05-12,东北证券--中远海控：集装箱指数再创历史新高，上调业绩预测【公司研究】,金融界股吧
1854,2021-05-12,【异动股】中远海控(01919.HK)跌3.22%,财华社
1855,2021-05-12,刚刚，MSCI公布最新调整！5只科创板股票进入旗舰指数系列,Wind
1856,2021-05-12,A股融资融券日报：两融余额增加29.68亿元（5月11日）,Wind
1857,2021-05-12,现金流增长50强：医药和化工个股密集上榜,证券时报
1858,2021-05-11,交通运输物流行业双周报152期：五一出行需求强劲 集运运价继续上涨,新浪
1859,2021-05-11,金融街下午茶2021年5月11日星期二,Wind
1860,2021-05-11,北向资金创一个半月最大净卖出，京东方A、通威股份净卖出超6亿元,Wind
1861,2021-05-11,A股资金流向（5月11日）：周期股遭抛售，茅台重获资金青睐,Wind
1862,2021-05-11,中远海控H股跌超11%：逾50亿市值蒸发 现338万股巨量抛盘 连续下跌,新浪
1863,2021-05-11,中远海控跌超8%，海运板块承压,Wind
1864,2021-05-11,港股异动 | 中远海控(01919)高位回吐挫逾10% 4月初至今最大累涨超80%,智通财经
1865,2021-05-11,港股港口航运板块短线走低 中远海控大跌7.7% 连续下跌,新浪
1866,2021-05-11,中远海控AH齐跌 北上资金大举出逃,格隆汇
1867,2021-05-11,【异动股】中远海控(01919.HK)跌3.37%,财华社
1868,2021-05-11,北向资金动向盘点：周期类，独甩煤炭,Wind
1869,2021-05-11,A股融资融券日报：两融余额增加58.16亿元（5月10日）,Wind
1870,2021-05-11,金融市场流动性与监管动态周报：外资加仓顺周期 美元指数继续回落,新浪
1871,2021-05-11,北向资金连续3日加仓A股，“茅五”最受青睐（附股）,21世纪经济报道
1872,2021-05-10,【招商策略】人民币升值带动外资流入，加仓TMT与周期——2021年4月陆股通持股分析,招商策略研究
1873,2021-05-10,招商交运物流每周专题报告：集运高景气持续时长超预期 重点推荐中远海控,新浪
1874,2021-05-10,中远海控现1笔大宗交易 共成交299.85万元,新浪
1875,2021-05-10,北向资金连续3日净买入，白酒股重获资金加仓,Wind
1876,2021-05-10,中远海控今日大宗交易成交14.67万股，成交价20.44元溢价0.0%,Wind
1877,2021-05-10,富瑞：维持对航运业的乐观看法 予中远海控(1919.HK)等“买入”评级,格隆汇
1878,2021-05-10,富瑞：维持中远海控及太平洋航运买入评级,新浪
1879,2021-05-10,富瑞：预计航运运费可再上升 维持中远海控(01919)、太平洋航运(02343)“买入”评级,智通财经
1880,2021-05-10,东北证券：中远海控（601919.SH）集装箱指数再创历史新高，维持“增持”评级,智通财经
1881,2021-05-10,海运股持续走高 中远海控涨逾7%,新浪
1882,2021-05-10,港股异动 | 中远海控(01919)涨逾7%领涨海运股 全球近8成海运航线运价指数上涨,智通财经
1883,2021-05-10,航空业国内国际逐次复苏，关注航空跨年度投资机会,东北证券
1884,2021-05-10,【异动股】中远海控(01919.HK)涨3.15%,财华社
1885,2021-05-10,中远海控等28股获北向资金增持额超亿元,证券时报网
1886,2021-05-10,A股融资融券日报：两融余额减少25.99亿元（5月7日）,Wind
1887,2021-05-10,【东北交运|事件点评】中远海控：集装箱指数再创历史新高，上调业绩预测,老瞿研究
1888,2021-05-10,【东北交运瞿永忠】行业周报：五一航空数据略低于预期，集装箱指数创历史新高,东北证券研究所
1889,2021-05-08,龙头单季利润超过去年全年，北向资金疯狂抢筹,Wind
1890,2021-05-08,航运板块有多火？龙头单季利润超过去年全年，北向资金疯狂抢筹！,上证报
1891,2021-05-08,天津区域股市周报：总市值涨325亿中远海控涨17.86%排第一,每日经济新闻
1892,2021-05-08,北向资金丨本周扫货重点曝光，中远海控获加仓超8亿元,第一财经
1893,2021-05-07,"香港中小企业指数LOF节后涨到""飞起""一天比基准指数多涨3%成功还是尴尬?",新浪
1894,2021-05-07,"这只指数基金节后涨到""飞起""一天比基准指数多涨3%是成功还是尴尬?",新浪
1895,2021-05-07,近一年涨幅逾5倍！北向资金今日净买入中远海控8.37亿元,21世纪经济报道
1896,2021-05-07,北向资金 | 合计净流入3.80亿元，净买入中远海控8.37亿元,上游新闻
1897,2021-05-07,北向资金净买入3.8亿元 中远海控净买入8.37亿元,新浪
1898,2021-05-07,北向资金分化加剧，中国平安、贵州茅台再遭净卖出逾5亿元,Wind
1899,2021-05-07,传导效应来临！涨价此起彼伏，关注正当时,Wind
1900,2021-05-07,大牛股惨遭721万股空方突袭：中远海控高台跳水大跌2% 连续下跌,新浪
1901,2021-05-07,造富之后狂割韭菜，一大批牛股集体崩了！家电龙头也暴涨暴跌，这只股涨疯了 连续下跌,和讯
1902,2021-05-07,一大批牛股全倒了：家电龙头暴涨暴跌 海底捞今年腰斩 连续下跌,新浪
1903,2021-05-07,国泰君安(香港)：中远海控重申收集评级 目标价20港元,新浪
1904,2021-05-07,聪明钱40亿杀入A股，后市怎么走？,Wind
1905,2021-05-07,钢铁、煤炭、海运涨势如虹，现在还能上车吗？,Wind
1906,2021-05-07,太疯狂，1年狂飙7倍！2500亿巨头中远海控彻底火了！,证券时报网
1907,2021-05-07,航运业迎来“黄金年”，如何挑选物流主题基金？,养基司令
1908,2021-05-07,解盘：资源股继续强势，煤炭、稀土、钛白粉、黄金珠宝领涨,Wind
1909,2021-05-07,A股午盘综述：上证指数涨0.42%，“煤飞色舞”行情再现,Wind
1910,2021-05-07,海运股近期表现强势 中远海控及中远海发均涨超5%,新浪
1911,2021-05-07,快讯：港口运输股集体上涨 中远海控、中远海发涨超6%,新浪
1912,2021-05-07,海运股连续走强，中远海发涨停,Wind
1913,2021-05-07,A股融资融券日报：两融余额增加68.2亿元 5月6日）,Wind
1914,2021-05-07,29股获券商买入评级 奥园美谷目标涨幅达75.74%,Wind
1915,2021-05-06,交通运输&中小盘策略月报：航运运价上行 民航持续复苏,新浪
1916,2021-05-06,中远海控现1笔大宗交易 共成交293.85万元,新浪
1917,2021-05-06,中远海控今日大宗交易成交15万股，成交价19.59元溢价0.0%,Wind
1918,2021-05-06,【异动股】中远海控(01919.HK)跌3.02%,金融界
1919,2021-05-06,A股融资融券日报：两融余额减少152.9亿元（5月5日 ）,Wind
1920,2021-05-06,要闻：2020年深市公司盈利实现大幅增长,财富动力网
1921,2021-05-05,策略月报：航运运价上行，民航持续复苏【国信交运中小盘】,微信
1922,2021-05-05,港股异动 | 中远海控(01919)现涨超4%刷新52周新高 大摩称中远海控美国航线高运价可持续,智通财经
1923,2021-05-05,【行情】港股航运港口板块持续走高，中远海发涨超9%，中远海控涨4.8%，中远海能涨3.8%,金十数据
1924,2021-05-05,航运股继续走强，中远海发涨超9%,Wind
1925,2021-05-05,【异动股】中远海控(01919.HK)涨3.05%,财华社
1926,2021-05-05,港股异动|航运及港口板块继续走强中远海控(1919.HK)涨超3%,格隆汇
1927,2021-05-05,港股钢铁、有色板块走强,中金在线
1928,2021-05-05,全球周期闻风起舞 商品、股市已先行,Wind
1929,2021-05-04,智通每日大行研报丨中远海控(01919)获多家大行一致唱好 花旗首予贝康医疗-B(02170)目标价40港元,智通财经
1930,2021-05-04,港股恒指经历泻逾900点后反弹0.7%，资源股获捧紫金矿业扬12.6%,财华社
1931,2021-05-04,港股收盘(5.4)|恒指收涨0.7% 钢铁、有色金属板块飙升 重庆钢铁(01053)暴涨18%,智通财经
1932,2021-05-04,恒指收涨0.7%，有色、能源板块走强,Wind
1933,2021-05-04,中远海控深度研究｜中信建投交运,中信建投证券研究
1934,2021-05-04,【异动股】中远海控(01919.HK)2天暂累计弹升18%,财华社
1935,2021-05-04,大摩：维持中远海控(1919.HK)“增持”评级 目标价18.9港元,格隆汇
1936,2021-05-04,港股港口运输股延续昨日强势 中远海控涨超7%,新浪
1937,2021-05-04,中远海控(1919.HK)涨超9% 年内累涨近80% 一季度净利暴增52倍,格隆汇
1938,2021-05-04,港股港口航运板块普涨 中远海控涨超6%,e公司
1939,2021-05-04,【行情】港股港口航运板块普涨，中远海控涨6.3%，中远海发涨3.6%，中国外运涨1.1%,金十数据
1940,2021-05-04,中远海控早盘再涨超5% 获中金维持跑赢行业评级,新浪
