,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
2326,2020-07-04,计算机行业周报：聚焦确定性 关注边缘计算、车联网投资机会,新浪
2327,2020-07-04,一周沪深股通动向曝光：这30只个股净买入最多（附名单）,每日经济新闻
2328,2020-07-03,恒生电子大宗交易成交18.60万股成交额1934.40万元,证券时报网
2329,2020-07-03,拯救微软的云计算是什么？如何分享其中的投资机遇？,基少成多
2330,2020-07-03,"恒生电子现1笔大宗交易 共成交1,934.40万元",新浪
2331,2020-07-03,市场火爆成交金额破万亿 金融IT板块迎机遇,证券时报网
2332,2020-07-03,技术创新力持续增强 拉卡拉入选福布斯中国创新力企业榜,凤凰网
2333,2020-07-03,刚刚20家上市公司发布重磅利好消息,腾讯网
2334,2020-07-03,【读财报】金证股份拟定增募资10.67亿元：押注券商IT 缓解偿债压力,新华网
2335,2020-07-03,晨会聚焦200703重点关注海上风电专题、国防军工、计算机、旗滨集团、松井股份、康达新材,国信研究
2336,2020-07-03,计算机行业快评：市场火爆万亿成交，互金板块一骑绝尘,国信研究
2337,2020-07-03,热点解读：“牛市旗手”集体暴动 新一轮牛市正在启动？,恒泰睿财
2338,2020-07-03,金证股份拟定增募资10.67亿元：押注券商IT 缓解偿债压力,面包财经
2339,2020-07-03,恒生电子(600570)：恒生与ENUIT合作发布大宗类解决方案 跨品种拓展逻辑逐步落地,新浪
2340,2020-07-02,揭秘送转股228只除权以来股价上涨,证券时报网
2341,2020-07-02,恒生电子与Enuit翌能达成战略合作,e公司
2342,2020-07-02,Enuit翌能签约恒生电子 打造国内首个一站式大宗商品业务运营管理平台,中证网
2343,2020-07-02,2020下半年AI行业投资策略：AI技术“平民化”后的应用红利期,新浪
2344,2020-07-01,医药白酒相继加速 留意接下来谁会接力,腾讯网
2345,2020-07-01,吓崩！500亿龙头惊魂一跳，竟是虚惊一场,证券时报网
2346,2020-07-01,上半年逾1100亿北上资金涌入A股 这些股最受宠,腾讯网
2347,2020-07-01,500亿云计算龙头惊魂一跳，竟是虚惊一场，公司紧急回应来了！外资重仓产业链股曝光,证券时报网
2348,2020-07-01,揭秘送转股212只除权以来股价上涨,证券时报网
2349,2020-07-01,周四继续上涨,新浪
2350,2020-07-01,7月1日午盘主力巨资抢筹四大板块(附股),金融界
2351,2020-07-01,2020年7月份策略月度报告：利好风险资产的市场环境没有转变 关注基本面相对优势,新浪
2352,2020-07-01,【国金研究】用友网络深度：深化云转型,国金证券研究所
2353,2020-06-30,【东兴计算机】信息安全：中美云安全产业对比研究，国内云安全公司空间几何？,王者计算机
2354,2020-06-30,金融科技公司恒生电子股价创历史新高 背后是哪些因素推动？,北京商报
2355,2020-06-30,中国电力财务有限公司携手恒生电子探索票据业务智能化,中证网
2356,2020-06-30,A股明日风口：北京印发区块链创新发展行动计划,新浪
2357,2020-06-30,"恒生电子现1笔大宗交易 共成交5,499.81万元",新浪
2358,2020-06-30,百应科技荣膺2020准独角兽企业，引领营销型数智化CRM赛道,砍柴网
2359,2020-06-30,A股下半年，这些板块稳了,格隆汇
2360,2020-06-30,用AI重新定义CRM “百应科技”入选2020准独角兽企业榜单,凤凰网
2361,2020-06-30,A股6月收官创指上半年累涨近36%7月板块轮动行情或将持续,财华社
2362,2020-06-30,揭秘送转股206只除权以来股价上涨,证券时报网
2363,2020-06-30,6月30日复盘:大涨不因利好而是趋势 主力资金出击12股,新浪
2364,2020-06-30,778亿资金争夺20股：主力资金重点出击12股(名单),新浪
2365,2020-06-30,快讯：金融科技板块午后集体走强涨逾4% 信雅达等4只概念股涨停,证券日报
2366,2020-06-30,大金融板块午后持续走强,格隆汇
2367,2020-06-30,数字货币板块再度拉升，恒生电子大涨近6%再创新高,Wind
2368,2020-06-30,恒生电子推出投研数据标准化服务“投研数据集市”,TechWeb
2369,2020-06-30,快讯：软件服务开盘1小时涨1.86% 获6.44亿元大单资金净买入,证券日报
2370,2020-06-30,北上资金小幅流出 该股或从底部启动,巨丰财经
2371,2020-06-30,晨会聚焦200630重点关注计算机行业、社服行业、沃特股份,国信研究
2372,2020-06-30,机构扎推看好的股票潜力名单，5只年初以来涨幅已翻倍,恒泰睿财
2373,2020-06-30,背靠中金腾讯“富二代”金腾科技能否乘风破浪,北京商报
2374,2020-06-29,背靠中金腾讯 含着金钥匙出生的金腾科技怎么玩？,北京商报
2375,2020-06-29,恒生电子：助力财通证券打造一体化智能运维平台,中证网
2376,2020-06-29,健康元内幕交易案36亿罚金创纪录 那些年领到巨额罚单的人还好吗？ 金融监管处罚,信托网
2377,2020-06-29,券商分类监管规定大修，恒生电子赋能券商信息化建设,凤凰网
2378,2020-06-29,计算机应用行业周报：风险偏好上行有望带动二线品种,新浪
2379,2020-06-29,北上资金持续流入 一蓝海行业获主力明显买入,巨丰财经
2380,2020-06-29,快讯：银行板块逆市上涨 机构称阶段性与结构性行情可期,证券日报
2381,2020-06-29,恒生电子：推出新一代机构经纪投资管理系统PB2.0,中证网
2382,2020-06-29,6月29日沪深两市最新交易提示,金融界
2383,2020-06-29,计算机行业2020年中期投资策略：科技创新周期开启 关注高景气行业,国海证券
2384,2020-06-28,计算机行业周报：智能汽车领域重磅事件不断 汽车智能化趋势继续强化,新浪
2385,2020-06-28,恒生电子：推出综合理财平台6.0 赋能银行财富管理转型,中证网
2386,2020-06-28,科技行业2020年7月金股推荐,新浪
2387,2020-06-28,恒生电子股价高涨背后：子公司或因逃避4亿罚款而破产，断尾求生得逞了吗？ 减资破产,凤凰网
2388,2020-06-28,恒生电子助力中国银行国债期货首日交易,凤凰网
2389,2020-06-28,行业透视：指数冲高回落 半导体概念股强势上攻,新浪
2390,2020-06-28,证监会4亿罚款不用交了！马云旗下恒生网络钻法律空子？ 金融监管处罚,搜狐
2391,2020-06-28,中国财富大转移 是真的、真的、真的来了 | 檀谈,搜狐
2392,2020-06-28,计算机行业2020年中期策略：龙头公司引领产业周期继续向上 市场环境变化助推计算机行业发力,广发证券
2393,2020-06-28,证监会4亿罚款不交了？马云旗下公司申请破产获受理 ，质疑之声四起！ 金融监管处罚,凤凰网
2394,2020-06-27,【安信计算机】银行IT迈入新阶段，谁主沉浮？,计算机司令部
2395,2020-06-27,大硅片：研究框架（110页重磅）,半导体风向标
2396,2020-06-27,干货：下半年潜力板块和牛股 机构最看好的股票（名单）,新浪
2397,2020-06-27,【天风计算机】周观点：上涨背后靠什么驱动，云计算还能持续么？,兵哥看IT
2398,2020-06-27,“违法场外配资”主角恒生网络破产获受理，4亿多罚没款“省了” 其他违规处罚,和讯
2399,2020-06-27,计算机行业动态分析：银行IT迈入新阶段 谁主沉浮？,新浪
2400,2020-06-25,以消毒刀筷架破局，火鸡电器用科技服务爱做饭的年轻人,创业邦
2401,2020-06-25,又见股神上市公司:5天赚了3000万 还有多家上市公司携巨资入市,e公司
2402,2020-06-24,北上资金本周净买入47.91亿元连续14周净买入,证券时报网
2403,2020-06-24,蚂蚁金服更名背后：互联网巨头纷纷从金融走向科技意欲何为？ 业务变化,和讯
2404,2020-06-24,恒生电子(600570.SH)：骆峰网络申请破产清算已经由法院裁定受理 减资破产,格隆汇
2405,2020-06-24,揭秘送转股200只除权以来股价上涨,证券时报网
2406,2020-06-24,融资客和北向资金齐加仓 恒生电子股价创新高,证券时报网
2407,2020-06-24,恒生电子盘中创历史新高,证券时报网
2408,2020-06-24,大和证券：上调恒生电子目标价19%至110元,Wind
2409,2020-06-24,A股行业龙头股合计近400只 贵州茅台等股市值破万亿,证券时报网
2410,2020-06-24,每日理财观察：端午小长假空闲资金转起来,Wind
2411,2020-06-24,银河大咖请回答·年中盘点 | 披荆斩棘的银河和美生活混合下半年是否有机会？,银河基金
2412,2020-06-24,零壹智库发布2020年银行科技服务商TOP 30榜单,零壹财经
2413,2020-06-24,节前最后一个交易日，能否带来惊喜？,国盛证券
2414,2020-06-24,【有声早报】华龙证券6月24日财经早报,华龙掘金
2415,2020-06-24,A股头条：证监会同意寒武纪科创板IPO注册 5股外资持股比例超26%,金融界
2416,2020-06-23,晚间要闻2020年6月23日星期二,Wind
2417,2020-06-23,面板：涨价如期启动（附点评）,半导体风向标
2418,2020-06-23,陆股通净买入7.52亿元，连续4日净买入,证券时报网
2419,2020-06-23,大变天，炒房不如拥抱核心资产！(附龙头股复盘),新浪
2420,2020-06-23,数据复盘|市场主力资金连续5日净流出 北向资金净买入伊利股份等股,证券时报网
2421,2020-06-23,伊利股份获北向资金净买入6.48亿元,e公司
2422,2020-06-23,北向资金小幅净流入7.52亿元，伊利股份获净买入6.48亿元居首,Wind
2423,2020-06-23,揭秘送转股 199只除权以来股价上涨,证券时报网
2424,2020-06-23,金洲慈航：子公司破产风险可控，新赛道红利助力启航,投资家
2425,2020-06-23,6月23日午后两市净流入前20股(名单),金融界
2426,2020-06-23,智飞生物大涨，云游戏和软件股大爆发，A股从来不缺牛股，频出牛股的板块都有一个核心特征,财经
2427,2020-06-23,计算机应用行业：资本市场制度创新不断得到验证 实体清单影响从硬件扩展到软件层面,新浪
2428,2020-06-23,陆股通周监控第67期：富时扩容收官 北上流入再提速,新浪
2429,2020-06-23,谁说炒房不如炒股,新浪
2430,2020-06-23,淘宝搞教育，黄峥超马云身家达3200亿，宝马奔驰暂停合作 经营问题,搜狐
2431,2020-06-23,"洪偌馨：金融机构直播""乘风破浪"" 却也暗礁丛生",新浪
2432,2020-06-23,[主流ETF6.22复盘]科技龙头ETF再上1.6元升至历史第三高,新浪
2433,2020-06-23,2020年银行科技服务商TOP 30,零壹财经
2434,2020-06-23,巨丰数据赢｜北上资金持续流入 一股在低位被主力大幅增持,巨丰财经
2435,2020-06-23,睿财看市场：指数冲高回落，半导体概念股强势上攻,恒泰睿财
2436,2020-06-23,【国元资讯早班车】首批32家！创业板注册制开门迎客,国元证券订阅号
2437,2020-06-22,【招商策略】特别国债市场化发行，股市流动性持续高位——金融市场流动性与监管动态周报（0622）,招商策略研究
2438,2020-06-22,【东兴计算机】数据库产业报告：中国数据库成长之路，基于全球数据库技术演绎路径的研究 ——中美科技对比研究系列报告之五,王者计算机
2439,2020-06-22,计算机行业周观点：百度宣布未来十年加大新基建领域投入,新浪
2440,2020-06-22,暴涨638倍！A股百倍股来了，第一牛股是它！这份潜力牛股名单请收藏,证券时报网
2441,2020-06-22,科技龙头概念股近三日受79亿主力资金追捧,证券时报网
2442,2020-06-22,揭秘送转股 188只除权以来股价上涨,证券时报网
2443,2020-06-22,民生证券研究周观点,新浪
2444,2020-06-22,民生计算机周报：政策催化利好金融IT BAT加码提升新基建景气度,新浪
2445,2020-06-22,巨·热点|市场再现结构性行情 五大板块受青睐 主力更看好谁？,巨丰财经
2446,2020-06-22,30万狂赚1个亿！最牛医药股市值碾压中石化，老板身价超越王健林,中国基金报
2447,2020-06-22,"30万狂赚1个亿！刚刚，最牛医药股市值""碾压""中石化，老板身价超越昔日首富王健林！",中国基金报
2448,2020-06-22,场外增量开始入场 万亿成交额不远矣,金融界
2449,2020-06-22,兴证张忆东：风格再平衡，“硬科技”吸引力提升,张忆东策略世界
2450,2020-06-22,金融科技发展规划实施案例和指引正研究编制 多股有望受益,证券时报网
2451,2020-06-22,华创事件驱动早报6-22：国家存储器基地项目二期开工；蔚来汽车获腾讯增持,华创证券研究
2452,2020-06-21,【招商策略】站在3000点关口看3000——A股投资策略周报（0621）,招商策略研究
2453,2020-06-21,射频PA：研究框架（100页重磅）,半导体风向标
2454,2020-06-21,【天风计算机】周观点：金融科技看好资本市场改革和数字货币两条主线,兵哥看IT
2455,2020-06-21,全球Q1云计算、服务器、超融合、存储市场梳理，重点关注云计算产业链,中信建投证券研究
2456,2020-06-21,【兴证计算机】中报前瞻：云计算有望成板块核心亮点,兴业计算机团队
2457,2020-06-19,北上资金本周净买入203.69亿元 连续13周净买入,证券时报网
2458,2020-06-19,揭秘送转股 184只除权以来股价上涨,证券时报网
2459,2020-06-19,快讯：知识产权板块午后异动涨2.53% 腾信股份、当升科技涨停,证券日报
2460,2020-06-18,功率半导体：研究框架（附深度）,半导体风向标
2461,2020-06-18,北上资金活跃股名单(6月18日),证券时报网
2462,2020-06-18,24股特大单净流入资金超2亿元,证券时报网
2463,2020-06-18,75亿元主力资金潜入电子行业 卓胜微获机构净买入逾4亿元,证券时报网
2464,2020-06-18,灵犀保代领跑保险新零售，成为新生代保险规划师首选科技平台,凤凰网
2465,2020-06-18,【华西计算机】国产基础软件和工业软件迎重大政策利好,科技晶选
2466,2020-06-18,【华西计算机】行业动态报告｜云计算：非零基式增长，Salesforce奠定全球SaaS标杆地位,科技晶选
2467,2020-06-18,6月18日主力资金净流出166亿元,证券时报网
2468,2020-06-18,揭秘送转股 185只除权以来股价上涨,证券时报网
2469,2020-06-18,云计算专题(1)：产业-财务-估值,新浪
2470,2020-06-18,【东吴计算机周报】: 资本市场制度创新不断得到验证，实体清单影响从硬件扩展到软件层面,吴声计事
2471,2020-06-18,A股异动 | 恒生电子(600570.SH)跌逾4% 今年迄今仍累涨超54%,格隆汇
2472,2020-06-17,A股明日风口：电子客票将在全国普速铁路推广实施,新浪
2473,2020-06-17,三十而立｜金融科技将给上海国际金融中心带来什么样的新面貌,澎湃新闻
2474,2020-06-17,风格欲切换？北上资金净流出27亿，逆势调仓新兴产业,Wind
2475,2020-06-17,揭秘送转股 175只除权以来股价上涨,证券时报网
2476,2020-06-17,计算机行业周报：创业板注册制改革落地，金融IT加速发展，给予“增持”评级,华鑫证券
2477,2020-06-17,山西证券改革精选灵活配置混合基金最新净值涨幅达1.52％,金融界
2478,2020-06-17,争抢5000亿元市场蛋糕 基金投顾试点机构赛跑入局,上证报
2479,2020-06-16,2020金融it概念股龙头 2020年金融it行业发展前景趋势及现状分析,中研网
2480,2020-06-16,科技、工业板块机构关注度提升，成长驱动逻辑不变,Wind
2481,2020-06-16,【计算机】创业板注册制起航，金融科技再迎利好——计算机行业周报——看好(联系人：徐中华、张源),渤海证券研究
2482,2020-06-16,"看好二师兄？""养猪""ETF来了",中国基金报
2483,2020-06-15,计算机行业周报：创业板注册制起航 金融科技再迎利好,渤海证券
2484,2020-06-15,计算机行业周观点：创业板改革新政策为金融IT带来增量,新浪
2485,2020-06-15,创业板注册制来了 券商及金融科技股笑了,中财网
2486,2020-06-15,疫情骤变，疫苗却有好消息，A股迎来关键一周，三条主线浮现,券商中国
2487,2020-06-15,创业板注册制试点正式落地 券商、金融科技受益明显,证券时报网
2488,2020-06-15,【东兴计算机】人工智能场景应用进入规模化落地拐点，科大讯飞等个股AI红利收获期将至 ——计算机行业周报,东兴研究圈
2489,2020-06-15,基金公司加大投入升级核心投资交易系统,中国基金报
2490,2020-06-14,北京突发疫情，利好利空股一览！(名单),新浪
2491,2020-06-14,火热的免税行业，新高的美妆巨头 | 国君周知,国泰君安证券研究
2492,2020-06-14,行业点评 | 创业板注册制改革落地，券商迎发展新机遇,丁丁带你玩转金融
2493,2020-06-14,新金融周报 | 央行拟限制POS机收款条码数量、金额；小米旗下虚拟银行开业；Uber将在非洲推出数字钱包Uber Cash,36氪
2494,2020-06-13,基带芯片：研究框架（90页重磅）,半导体风向标
2495,2020-06-12,计算机行业2020 年下半年投资策略报告：拥抱数字经济时代 紧抓信创产业机遇,新浪
2496,2020-06-12,6月12日主力资金净流出162亿元,证券时报网
2497,2020-06-12,揭秘送转股 137只除权以来股价上涨,证券时报网
2498,2020-06-12,中企云链携手中证信用共同推进企业信用价值化,凤凰网
2499,2020-06-12,市场要闻点评(第1271期),新浪
2500,2020-06-11,计算机行业半年度投资策略报告：科技新浪潮 关注网安、云计算和金融科技,渤海证券
2501,2020-06-11,揭秘送转股 135只除权以来股价上涨,证券时报网
2502,2020-06-11,28股获杠杆资金净买入超5000万元,证券时报网
2503,2020-06-11,技术性牛市 追高意愿不足,证券导报
2504,2020-06-11,7股获买入评级 最新:三 人 行,中财网
2505,2020-06-11,周四机构一致看好的七大金股（06.11）,中金在线
2506,2020-06-11,多只互联网金融中概股隔夜上演大涨熔断潮 它们有望跟随（股）,金融界
2507,2020-06-10,投入超2000亿，扩招5000人！4.6万亿巨头又有大动作,中国基金报
2508,2020-06-10,揭秘送转股 132只除权以来股价上涨,证券时报网
2509,2020-06-10,互联网贷款市场变天：谁的蜜糖，谁的砒霜,零壹财经
2510,2020-06-10,纳指突破10000点，创业板迎来技术性牛市，机构畅谈下半年投资策略,证券时报网
2511,2020-06-10,3年2000亿远不够 阿里云“新基建”还有“硬菜”上,上证报
2512,2020-06-10,计算机行业周报：精选层转板细则推出 金融IT加速发展,新浪
2513,2020-06-10,说来就来！技术性牛市开始，创业板率先走起！券商集体喊“牛”,Wind
2514,2020-06-10,说来就来！技术性牛市开始 创业板率先走起！券商集体喊“牛”,Wind
2515,2020-06-10,【计算机-胡又文】恒生电子：携手Finastra，加强国际化战略,安信证券研究
2516,2020-06-10,3年2000亿元远不够 阿里云新基建还有“硬菜”要上,上证报
2517,2020-06-09,恒生电子：助力华泰证券打造内存清算系统,中证网
2518,2020-06-09,揭秘送转股 128只除权以来股价上涨,证券时报网
2519,2020-06-09,33股今日获机构买入评级 7股上涨空间超20%,证券时报网
2520,2020-06-09,【国盛策略 | 陆股通周监控】外围改善推动北上连续11日增配*第65期,尧望后势
2521,2020-06-09,北上连买12天，创业板技术性牛市，但6成个股本月却跑输指数,Wind
2522,2020-06-09,EDA：研究框架（70页重磅）,半导体风向标
2523,2020-06-09,恒生电子(600570)公司研究：与全球巨头强强联合打造PMS 大资管时代核心受益,新浪
2524,2020-06-09,陆股通周监控第65期：外围改善推动北上连续11日增配,新浪
2525,2020-06-09,阿里云又有大动作：成立“金融核心先锋联盟”,凤凰网
2526,2020-06-09,3年投资2000亿元？阿里云还有“芯”大招 A股谁会参与,上证报
2527,2020-06-09,恒生电子(600570)：与FINASTRA达成战略合作 国际化战略继续落地,新浪
2528,2020-06-09,一言不合就暴涨，美美证券股价半个月暴涨超5倍！,上游新闻
2529,2020-06-09,【早间资讯】2020-06-09,微信
2530,2020-06-09,【计算机】精选层制度落地，金融IT再迎利好——计算机行业周报——看好(联系人：徐中华、张源),渤海证券研究
2531,2020-06-09,34股获券商买入评级，东方日升目标涨幅达53.96%,Wind
2532,2020-06-09,计算机行业周观点：5G加速智能驾驶商用落地,新浪
2533,2020-06-09,“云”上银行激战正酣为成本放弃标准是否值得？,证券时报
2534,2020-06-08,恒生电子(600570)：恒生电子与FINASTRA深度合作 拓宽PMS上游赛道,新浪
2535,2020-06-08,计算机行业周报：精选层制度落地 金融IT再迎利好,渤海证券
2536,2020-06-08,恒生电子牵手英国金融科技公司 推进国际化战略,证券时报网
2537,2020-06-08,盛美：5大看点（深度+估值）,半导体风向标
2538,2020-06-08,计算机应用行业：农行招标凸显产业对鲲鹏生态继续乐观 新三板转板机制带动证券IT增量,新浪
2539,2020-06-08,恒生电子(600570.SH)：蒋建圣拟合计减持公司股份不超200万股 拟减持股份,格隆汇
2540,2020-06-08,恒生电子：董事蒋建圣计划减持公司股份不超过0.19%股份 减持股份,Wind
2541,2020-06-08,国君晨报 | 宏观&策略专题研究、恒生电子（600570）,国泰君安证券研究
2542,2020-06-08,恒生电子与Finastra达成战略合作伙伴关系 股价盘中创近5年新高,每日经济新闻
2543,2020-06-08,恒生电子与金融科技公司Finastra达成战略合作,Wind
2544,2020-06-08,【东兴计算机】万兴科技（300624）：丰富产品线，有望形成消费类工具软件平台优势,王者计算机
2545,2020-06-08,【路演】王汉锋、苏卿云：龙头时代投资策略,魔都资产管理人
2546,2020-06-08,科技板块下半年投资策略：数字化加速，新基建助力,Wind
2547,2020-06-07,地摊网红迎利空，明天A股高位切换,新浪
2548,2020-06-07,刻蚀机近况（附LAM纪要）,半导体风向标
2549,2020-06-05,北上资金本周净买入240.51亿元 连续11周净买入,证券时报网
2550,2020-06-05,揭秘送转股 125只除权以来股价上涨,证券时报网
2551,2020-06-05,5股获买入评级 最新:恒生电子,中财网
2552,2020-06-04,恒生电子-事件点评| 新三板转板落地带动增量【华西计算机 刘泽晶团队】,科技晶选
2553,2020-06-04,73只股即将分红 抢权行情能否开启？,证券时报网
2554,2020-06-03,4只股获北向资金连续净卖出,证券时报网
2555,2020-06-03,"恒生电子现1笔大宗交易 共成交6,875.00万元",新浪
2556,2020-06-03,公募竞相申报 “新基建”主题基金,中投网
2557,2020-06-03,计算机行业周观点：服务器市场景气度持续提升,新浪
2558,2020-06-03,【东兴计算机】金山云(KC.O) : All in 云服务，赋能企业构建产业新生态,王者计算机
2559,2020-06-03,美美证券涨疯了：才暴涨86.36%，又飙涨32.56%,上游新闻
2560,2020-06-03,陆家嘴财经早餐2020年6月3日星期三,Wind
2561,2020-06-03,恒生电子：立足三大维度打造“护城河”,中证报
2562,2020-06-02,寒武纪即将登陆科创板，概念股一览！,新浪
2563,2020-06-02,计算机行业2020年中期投资策略：寻找成长的“常青藤”,新浪
2564,2020-06-02,数据复盘|北向资金连续七日净流入 机构资金净买入7股,证券时报网
2565,2020-06-02,单次T+0有望落地 丽海弘金已做好充足准备,证券时报
2566,2020-06-02,沪、深港通今日大幅分化，北向资金净买入中国平安9.75亿元居首,Wind
2567,2020-06-02,海能投顾：T+0概念概念强势刷屏，影响到底有多大？,凤凰网
2568,2020-06-02,【计算机】腾讯5000亿投入新基建，关注云计算板块——计算机行业周报——看好(联系人：徐中华、张源),渤海证券研究
2569,2020-06-02,科创板深改怎么改｜引入T+0：活跃市场接轨国际，技术不难,澎湃新闻
2570,2020-06-01,市场为T+0交易沸腾！券商迎重大利好，投资者要善用“双刃剑”,国际金融报
2571,2020-06-01,计算机行业周报：腾讯5000亿投入新基建 关注云计算板块,渤海证券
2572,2020-06-01,计算机周报：科技巨头千亿加码新基建 持续关注相关进展落地,新浪
2573,2020-06-01,科技股强势回归！资金抄底科技类ETF 上车机会来了吗？,中投网
2574,2020-06-01,39股今日获机构买入评级 6股上涨空间超20%,证券时报网
2575,2020-06-01,计算机行业今日净流入资金57.93亿元，18股净流入资金超亿元,证券时报网
2576,2020-06-01,巨·热点|市场强势放量突破 两市热点全面开花 哪些板块最具吸引力？,巨丰财经
2577,2020-06-01,23股获买入评级 最新:中天科技,中财网
2578,2020-06-01,科技金融与金融科技有区别吗?科技金融行业市场深度分析,中研网
2579,2020-06-01,恒生电子(600570)：产品持续创新创业板/“T+0”红利可期,新浪
2580,2020-06-01,受周末利好消息刺激 中银证券 国金证券涨停,金融界
2581,2020-06-01,6月观点 | 抱团“真香”之后？,一计之长
2582,2020-06-01,A股突破2900，港股狂拉800点！近百股涨停、牛市旗手狂涨,中国基金报
2583,2020-06-01,《云计算半月刊》第五十三期（2020.6.1）,计算机司令部
2584,2020-06-01,"擅长游戏、电商、音乐的网易，为何在B端诠释""企业成长力""",砍柴网
2585,2020-06-01,解盘：资金跑步进场，智能音箱、TWS耳机、大基金领涨,Wind
2586,2020-06-01,金融科技覆盖了哪些领域？金融科技市场规模分析 2020金融科技行业前景趋势预测,中研网
2587,2020-06-01,上交所研究科创板引入单次T＋0交易 能改写散户投资命运吗？,环球外汇网
2588,2020-06-01,金融科技板块走强 麦达数字、顶点软件、金证股份涨停,金融界
2589,2020-06-01,T+0要来了？（附名单）这些股最受益,财富动力网
2590,2020-06-01,金融科技板块大幅高开 财富趋势高开10%,第一财经
2591,2020-06-01,上交所研究引入单次T+0交易A股市场影响几何？,财界网
2592,2020-06-01,恒生电子(600570)：市场改革再进一步 业务空间持续提升,新浪
2593,2020-06-01,周末偏利好，后市看量能,搜狐
2594,2020-06-01,上交所研究科创板引入单次T+0交易 金融IT与券商受益改革红利,科创板日报
2595,2020-06-01,A股融资融券日报：两融余额减少24.85亿元（5月29日）,Wind
2596,2020-06-01,广证恒生-市场要闻点评-第1271期-20200601,广证恒生策略研究
2597,2020-06-01,“T+0”刷屏！科创板或将率先试点，券商及金融IT等板块有望受益,证券时报网
2598,2020-06-01,热点前瞻：上交所研究引入单次T+0交易 5nm工艺产能有望暴涨600%,巨丰财经
2599,2020-06-01,如果实施T+0，率先利好这些股！A股将产生哪些连锁反应,证券时报网
2600,2020-06-01,T+0提上研究日程 资本市场改革需金融科技助力（附股）,证券时报网
2601,2020-05-31,明日A股机会早知道,第一财经
2602,2020-05-31,突迎“T+0”利好消息！除了券商股，这些股票也有望受益,中证报
2603,2020-05-31,ETF基金净份额变动揭示资金动向 芯片、5G和电子等受青睐,证券日报
2604,2020-05-31,上交所研究引入单次T+0交易 券商及金融IT领域公司望迎来机遇,e公司
2605,2020-05-31,半导体设备：估值方法论（深度）,半导体风向标
2606,2020-05-31,基金代销已是鸡肋？申请牌照三年，齐鲁银行主动撤回！,券商中国
2607,2020-05-31,一文看懂科技行业上涨逻辑与推荐标的,中信建投证券研究
2608,2020-05-31,腾讯5年5000亿加大新基建投入，运营商引领数字基础设施国产化,中信建投证券研究
2609,2020-05-30,FX168每周A股调查：下周多空分歧！？这个大消息不可忽视，上交所重磅回应T+0交易,FX168
2610,2020-05-30,揭秘本周“聪明钱”｜“你大爷还是你大爷”：这只股连续3周被买爆！资金暗中出逃2只热炒暴涨股,每日经济新闻
2611,2020-05-30,投资圈炸开了锅！A股，真的会迎来T+0吗？,国元证券订阅号
2612,2020-05-29,北上资金本周净买入152.45亿元，38股现身活跃股榜单,证券时报网
2613,2020-05-29,T+0要来？上交所重磅回应：研究引入单次T+0交易，沪指完善方案将听取各方意见,证券时报网
2614,2020-05-29,创投日报 | 滴滴自动驾驶获5亿多美元首轮融资，「全屋优品」完成近亿元B+轮融资；以及今天值得关注的早期项目,36氪
2615,2020-05-29,迎创业板注册制 恒生电子57个产品6月底前实现改造,新浪
2616,2020-05-29,证券交易系统亟待升级 恒生电子推出LIGHT品牌点“亮”金融科技,证券日报
2617,2020-05-29,恒生电子执行总裁范径武：疫情倒逼金融机构数字化转型加速,每日经济新闻
2618,2020-05-29,“T+0”带来的IT需求,跨越鸿沟
2619,2020-05-29,恒生电子推出技术品牌LIGHT 四大新品发力金融科技“新基建”,中国网
2620,2020-05-29,赋能金融机构数字化 恒生电子推出技术品牌LIGHT四款新品,证券时报
2621,2020-05-29,【东吴计算机周报】: 农行招标凸显产业对鲲鹏生态继续乐观，新三板转板机制带动证券IT增量,吴声计事
2622,2020-05-29,A股融资融券日报：两融余额减少4.18亿元（5月28日）,Wind
2623,2020-05-29,5月29日利好及其影响个股,中财网
2624,2020-05-29,恒生电子(600570)恒生电子发布LIGHT品牌：不止步于核心系统的卡位优势,新浪
2625,2020-05-29,主力资金：券商股崛起 资金最多杀入超4亿元 主力连续多日抢筹这些股,金融界
2626,2020-05-28,恒生电子执行总裁范径武：金融科技进入智能金融3.0阶段,21世纪经济报道
2627,2020-05-28,恒生电子(600570)重大事项点评：新品牌“LIGHT”发布 强化“开放、灵动、前沿”技术理念,新浪
2628,2020-05-28,恒生电子(600570.SH)：每10股派5.3元送红股3股股权登记日6月4日,格隆汇
2629,2020-05-28,【股市复盘】两市指数下探回升沪指涨0.3% 稀土板块涨幅居前,上海有色
2630,2020-05-28,选基金要明确自身风险承受能力 双重考察业绩和基金经理,中投网
2631,2020-05-28,【股市午评】两市指数冲高回落沪指跌0.35% 稀土永磁板块早盘领涨,上海有色
2632,2020-05-27,2019年营收同比增加647% 美美证券暴涨86.36%,上游新闻
2633,2020-05-27,央行行长对法定数字货币表态 机构建议关注三条主线下核心受益点,证券日报
2634,2020-05-27,中信证券：疫情加速全球数字化进程 平台类公司值得重点关注,证券时报网
2635,2020-05-27,前瞻｜数字化加速：从“数字新基建”到“数字经济”,中信证券研究
2636,2020-05-26,数字货币动态跟踪 | 官方首次明确内测试点，数字货币稳步推进【华西计算机 刘泽晶团队】,科技晶选
2637,2020-05-26,【建投策略-流动性观察】富时罗素扩容，外资小幅流入——5月第4周,中信建投
