,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
569,2020-11-15,【民生计算机|周观点】智能驾驶产业目标提升，长期发展前景可期,MS计算机
570,2020-11-13,拟购飞马智科75.73%股权 宝信软件被问询 问询,上证报
571,2020-11-12,宝信软件关联收购遭问 标的营收靠马钢近2年净现比低,中国经济网
572,2020-11-12,【国信计算机】计算机行业2020年三季报点评：鸿蒙2.0生态初现，计算机逢低介入,国信计算机
573,2020-11-12,科技产业2021年投资策略：科技进步与中美再平衡下的新机遇,新浪
574,2020-11-12,中信证券：A股科技板块估值回调后配置价值进一步凸显,证券时报网
575,2020-11-11,宝信软件受上交所问询函 追问收购飞马智科75%股权交易细节 问询,e公司
576,2020-11-11,招商通信周周谈(2020年第45周)：当前时点再看5G建设预期板块预期低点蓄力爆发,新浪
577,2020-11-10,通信周报：资金+基本面+长期趋势 通信行业三季报反映了哪些特点?,新浪
578,2020-11-10,通信行业研究：中美对标：中国云计算赶超时,国金证券股份有限公司
579,2020-11-10,国金通信行业三季报总结和行情展望：结构分化 超配龙头,国金证券股份有限公司
580,2020-11-10,【东吴晨报1110】【行业】汽车、通信、电新【个股】新东方-S,东吴研究所
581,2020-11-09,【东吴通信侯宾团队】本周专题：三季度持仓小幅度下滑，“龙头集中”明显,东吴通信互联网团队
582,2020-11-09,西门子与宝信软件在第三届进博会上签署战略合作协议,中自网
583,2020-11-08,【民生计算机|周观点】机构配置意愿仍强，重点关注金融IT、云计算,MS计算机
584,2020-11-08,【招商通信余俊团队】当前时点再看5G建设预期：板块预期低点蓄力爆发——招商通信周周谈（2020年第45周）,俊Sir通信研究
585,2020-11-07,【东吴通信侯宾团队】2020三季报综述： Q3通信业绩增速较好，IDC和光模块表现亮眼，行业整体估值较低，配置价值越发凸显,东吴通信互联网团队
586,2020-11-06,电信服务：IDC板块3季度纵览：聚焦三个核心问题 下半场行业洗牌深化,新浪
587,2020-11-05,宝信点评(600845)：并购飞马智科 宝武集团持续兑现强赋能,新浪
588,2020-11-05,中小公司研究-一周策略回顾与展望,新浪
589,2020-11-05,计算机深度报告：工业乘软件腾飞 千亿市场加速开启-行业深度报告,新浪
590,2020-11-02,计算机行业-三季报改善、长期确定性增强 短期干扰和压制因素仍然存在,广发证券
591,2020-11-02,中泰证券11月配置观点：市场定价已较充分 议关注三个方向,证券时报网
592,2020-11-01,【招商通信余俊团队】详解通信行业2020年前三季报及三季报：IDC、光模块、物联网、军工信息化等板块表现亮眼，看多板块年底行情,俊Sir通信研究
593,2020-11-01,宝信软件(600845)：业绩高成长 IDC+工业互联网驱动持续发展,新浪
594,2020-11-01,2020Q3科技板块基金持仓分析：整体下降 电子微升,新浪
595,2020-10-30,宝信软件业绩靓丽 IDC业务持续扩大,上证报
596,2020-10-30,【兴证计算机】2020Q3持仓整理：超配0.02%，环比Q2下降1.95个百分点,兴业计算机团队
597,2020-10-30,宝信软件(600845)：收购飞马智科 软件信息化份额持续提升,新浪
598,2020-10-30,不惧高位波动，机构10月看涨情绪大幅升温,Wind
599,2020-10-30,宝信软件(600845)重大事项点评：拟收购马钢旗下信息化公司 行业整合实现业务拓展,新浪
600,2020-10-30,【招商通信余俊团队】宝信软件（600845）拟收购飞马智科部分股权，信息化业务整合加速,俊Sir通信研究
601,2020-10-30,A股早报2020年10月30日星期五,Wind
602,2020-10-29,【国君通信|公司深度】宝信软件：深耕智慧制造和工业互联网，IDC业务开启新周期,程风信语
603,2020-10-29,宝信软件(600845)：IDC／智能制造长效驱动 盈利能力持续攀升,新浪
604,2020-10-29,宝信软件：拟通过发行股份及支付现金的方式收购飞马智科信息技术75.73%股权,Wind
605,2020-10-29,【招商通信余俊团队】宝信软件（600845）业绩符合预期，信息化订单饱满，IDC稳步扩张,俊Sir通信研究
606,2020-10-28,宝信软件(600845)：IDC业务扩张带来机会 全年业绩高增长可期,西南证券
607,2020-10-28,宝信软件(600845)：增速符合预期 成长储备充足,新浪
608,2020-10-28,【财报智读】宝信软件：第三季度归母净利润3.09亿元，同比增长44.05%,面包财经
609,2020-10-28,宝信软件：前三季度净利润同比增长59.36%,Wind
610,2020-10-28,白马闪崩、妖债横行，下阶段资金将如何配置？,第一财经
611,2020-10-27,宝信软件(600845.SH)前三季度净利润升59.36%至9.68亿元,格隆汇
612,2020-10-27,宝信软件公布三季报 前三季净利增加59.36%,新浪
613,2020-10-27,宝信软件：前三季度净利润9.68亿元同比增长59.36%,格隆汇
614,2020-10-27,【国金通信】宝信软件：投资源、扩版图，钢铁信息化打开营收空间,新经济的瞭望
615,2020-10-26,计算机行业周观点：数字货币时代加速到来,新浪
616,2020-10-26,通信行业：运营商业绩向好 我国5G已建成69万站,新浪
617,2020-10-25,【招商通信余俊团队】网络、终端及应用协同发展，5G产业进入加速向上阶段——招商通信周周谈（2020年第43周）,俊Sir通信研究
618,2020-10-25,【民生计算机|周观点】蚂蚁上市在即，C端B端赋能完善金融科技生态圈,MS计算机
619,2020-10-23,白马失蹄：今天“榨菜茅台”、“药中茅台”“游戏界茅台”都栽了,新浪
620,2020-10-23,【申港计算机】周观点：“新四跨”活动总结：车联网行业全面接近前装应用-201101,猫猫王看计算机
621,2020-10-22,通信｜无惧短期波动，把握细分龙头：2020Q3业绩前瞻,中信证券研究
622,2020-10-22,芯片白马“失蹄”，机构称A股结构性机会居多,Wind
623,2020-10-21,通信行业2020Q3业绩前瞻：无惧短期波动 把握细分龙头,新浪
624,2020-10-21,700亿芯片大牛股跌停，发生了什么？,中国基金报
625,2020-10-19,通信行业周报：通信展展现后续5G投资机会,新浪
626,2020-10-19,计算机行业周报：财报季布局宜着眼中长期收益 淡化板块短期预期,广发证券
627,2020-10-19,白马股频“跳水”，基金调仓难度增大,中证报
628,2020-10-18,【民生计算机|周观点】三季度业绩有望持续改善，金融IT、云表现亮眼,MS计算机
629,2020-10-18,【招商通信余俊团队】首个5G+8K超高清国产化白皮书发布，推动超高清产业加速发展——招商通信周周谈（2020年第42周）,俊Sir通信研究
630,2020-10-18,闪崩！多只基金重仓白马股出事，基金经理最新研判来了,中国基金报
631,2020-10-16,【太平洋通信点评报告】宝信软件：IDC项目逐渐释放，业绩持续快速增长,永不消失的电磁波
632,2020-10-16,央企股权激励新规落地近一年上市公司踊跃“争鲜”,上证报
633,2020-10-16,78股获券商买入评级，富满电子目标涨幅达103.23%,Wind
634,2020-10-16,科技大白马排队闪崩，这些重仓基金慌不慌？,上证报
635,2020-10-16,央企股权激励新规落地近一年，上市公司尝“鲜气”,上证报
636,2020-10-16,央企股权激励新规落地近一年 上市公司踊跃“争鲜”,上证报
637,2020-10-16,10月以来410家公司获机构买入评级,证券时报
638,2020-10-15,宝信软件(600845)2020Q3业绩预增公告点评：IDC与信息化双轮驱动 Q3业绩大幅增长,新浪
639,2020-10-15,计算机行业研究-MES深度报告下篇：7大海外巨头 6家中国领军全梳理,新浪
640,2020-10-15,宝信软件(600845)：软件业务保持景气 IDC扩张加速,新浪
641,2020-10-15,开源晨会1015-晨会纪要,新浪
642,2020-10-15,A股早报2020年10月15日星期四,Wind
643,2020-10-15,白马闪崩五连击！基金大佬接连“翻车”？,新浪
644,2020-10-14,宝信软件(600845)公司点评：业绩延续高成长 IDC+工业互联网驱动持续发展,新浪
645,2020-10-14,宝信软件龙虎榜数据（10月14日）,Wind
646,2020-10-14,机构现身29股，净买入金风科技1.44亿元、净卖出宝信软件1.51亿元,第一财经
647,2020-10-14,10月14日龙虎榜，机构青睐这11股,证券时报网
648,2020-10-14,龙虎榜：宝信软件放量跌逾8% 三机构卖出2.67亿元,e公司
649,2020-10-14,宝信软件放量大跌8.79%，三机构席位卖出2.67亿元,Wind
650,2020-10-14,多只白马股突然闪崩，兑现收益还是继续锁仓？,券商中国
651,2020-10-14,【招商通信余俊团队】宝信软件（600845）IDC加速扩张，信息化业务持续高增长,俊Sir通信研究
652,2020-10-14,21股获买入评级 最新:小熊电器,中财网
653,2020-10-13,晚间重要公告2020年10月13日星期二,Wind
654,2020-10-13,通信行业点评报告：科技龙头出台大比例股票期权激励计划 彰显行业长期发展信心,新浪
655,2020-10-13,申万宏源通信周报：秦淮数据海外IPO、REITS本土推进 IDC行业近况如何?,新浪
656,2020-10-13,宝信软件：前三季度净利润同比增长51%到63%,Wind
657,2020-10-13,宝信软件(600845.SH)：前三季度净利预增51%到63%,格隆汇
658,2020-10-13,通信行业2020年三季报前瞻：回调不改长期趋势 把握板块结构性机会,新浪
659,2020-10-12,计算机周报：工信部：加快自主信息技术发展和生态构建,新浪
660,2020-10-12,计算机行业周报：数字货币、自动驾驶等出现积极信号 市场风险偏好回升,新浪
661,2020-10-12,通信行业周报(2020年10月第1期)：5G应用创新将获大力推进,新浪
662,2020-10-12,通信行业周报：5G应用创新将获大力推进，维持“看好”评级,浙商证券
663,2020-10-11,【兴证计算机】工业软件：政策与产业共振，国产厂商空间广阔,兴业计算机团队
664,2020-10-11,【招商通信余俊团队】通信行业四季度观点展望：全面看多通信板块年底行情，5G、云计算、物联网仍是投资主线,俊Sir通信研究
665,2020-10-09,关于宝信软件，网友最关注的三大关键词是什么？,亿欧网
666,2020-10-08,通信行业周报：国庆假期通信需要关注哪些事件,新浪
667,2020-10-08,工信部建议坚持适度超前的5G建设节奏,中信建投证券研究
668,2020-10-02,【华创通信·行业周报】国庆期间通信新闻盘点：5G建设后续更注重稳扎稳打，下游应用培育成下阶段工作重点,华创通信研究
669,2020-10-02,四季度A股怎么走？知名基金经理亲自解盘,中国基金报
670,2020-09-29,宝信软件(600845)：工业信息化和IDC双轮驱动 业绩实现稳健增长,新浪
671,2020-09-28,通信：全球5G商用网络超100张，我国5G基站开通超56万个，维持“强于大市”评级,中信建投
672,2020-09-27,计算机行业周报：从蚂蚁外滩大会看FINTECH“云库链智”趋势,新浪
673,2020-09-27,通信本周专题：华为发力自动驾驶 建议关注车联网、云计算等赛道投资机会,新浪
674,2020-09-25,【民生计算机|周观点】赋能金融+融合B端，看好蚂蚁Fintech生态发展,MS计算机
675,2020-09-25,【华创通信·行业周报】卫星互联网产业进展频传，商业前景可观,华创通信研究
676,2020-09-25,通信行业：运营商加速布局“G+工业互联网”,财富动力网
677,2020-09-23,33股获机构买入型评级 宝信软件等3股关注度最高,证券时报网
678,2020-09-22,材料行业日报：钢材去库偏慢引发需求担忧矿价或回到100美金,新浪
679,2020-09-22,计算机行业周报：二季度云市场延续强劲增长 看好重点细分领域,新浪
680,2020-09-22,中泰证券：云计算巨头持续加大投入 国内云计算IaaS市场保持快速增长（附股）,证券时报网
681,2020-09-21,【招商通信余俊团队】阿里发布多款创新应用，云计算和工业互联网产业核心受益——招商通信周周谈（2020年第38周）,俊Sir通信研究
682,2020-09-21,马钢股份(600808.SH)拟与八家公司共同投资设立工业品公司 持股占比11%,格隆汇
683,2020-09-21,韶钢松山(000717.SZ)：拟出资2.4亿元与宝武集团、宝钢股份等共设合资公司 公司持股6%,格隆汇
684,2020-09-21,宝信软件拟18亿元增资子公司上海宝景 用于建设宝之云IDC五期项目,发布易
685,2020-09-21,通信行业研究周报：新应用全面开花 5G与工业互联网大有可为,新浪
686,2020-09-21,宝信软件(600845.SH)：决定挂牌转让宝信数字15%股权 资产异常,格隆汇
687,2020-09-21,宝钢股份：参股设立欧冶工业品股份有限公司，注册资本40亿,Wind
688,2020-09-21,宝钢股份(600019.SH)拟与八家公司共同投资设立欧冶工业品 持股占比34%,格隆汇
689,2020-09-21,宝信软件(600845.SH)：拟与中国宝武、宝钢股份等设立欧冶工业品成为服务钢铁生态圈的第三方工业品智慧供应链集成服务平台,格隆汇
690,2020-09-21,宝信软件(600845.SH)：拟投资10亿元设南京宝信负责宝之云梅山基地项目建设、运维,格隆汇
691,2020-09-21,宝信软件(600845.SH)：拟向宝景信息增资18亿元用于建设宝之云IDC五期项目,格隆汇
692,2020-09-21,通信本周专题：阿里云进入2.0时代 云计算产业链加速推进 持续重点关注IDC、光模块、物联网等机会,新浪
693,2020-09-20,通信行业周报：我们如何理解阿里云2.0？,新浪
694,2020-09-17,观察丨互联网巨头大步进军云计算，IDC企业能否乘势而上？,21世纪经济报道
695,2020-09-17,通信行业研究：Q2业绩反弹明显 新基建和华为链表现亮眼,新浪
696,2020-09-17,中泰证券：看好5G+云数据中心的新基建投资机会（附股）,证券时报网
697,2020-09-16,通信行业2020年中报总结：Q2整体环比改善 光器件、物联网与IDC表现突出,新浪
698,2020-09-16,【太平洋通信李宏涛团队】中报综述：Q2业绩反弹明显，新基建和华为链表现亮眼,永不消失的电磁波
699,2020-09-14,宝信软件项目交付IDC机柜增至3万个 超800名员工从事研发致力行业领军,长江商报
700,2020-09-13,【兴证计算机】海外研究系列之云平台 —— Microsoft Azure,兴业计算机团队
701,2020-09-10,通信计算机行业中报总结：通信行业持续向好发展 计算机板块经营质量维持,新浪
702,2020-09-09,通信板块2020年中报总结：业绩持续承压 光通信及IDC表现亮眼,新浪
703,2020-09-09,通信行业2020中报综述：Q2通信行业利润恢复强劲 子板块呈分化迹象 整体持仓占比回落 持续看好IDC、光模块、物联网等高景气赛道,新浪
704,2020-09-09,【招商策略】新《固废法》实行，关注固废处理与可降解新材料——科技前沿及新产业观察周报（0908）,招商策略研究
705,2020-09-07,通信行业周报：5G建设稳步推进 云+端持续景气,新浪
706,2020-09-07,计算机行业工业软件深度报告(一)：乘软件研发之风 铸工业智造之魂,华安证券
707,2020-09-07,通信行业本周专题：20H1通信设备商业绩明显改善 继续关注5G高景气领域,新浪
708,2020-09-06,通信设备及服务行业2020年半年报总结及展望：Q2环比改善 光模块、IDC、卫星北斗表现亮眼,新浪
709,2020-09-06,通信行业周报：全国已建成5G基站48万个 中国广电部署5G 700MHZ试验网,新浪
710,2020-09-06,【太平洋通信李宏涛团队】宝信软件：“新基建”持续加码，业绩增长超预期,永不消失的电磁波
711,2020-09-03,科技行业日报：工业互联网发展环境优化 产业规模持续增长,新浪
712,2020-09-01,【华西计算机】中报总结报告：费用刚性利润短期承压，季节性特征看好下半年 盈利能力下降,科技晶选
713,2020-09-01,通信设备行业周报：第二版5G承载光模块白皮书出炉 产业链变革看点几何？,新浪
714,2020-08-31,A股早报2020年8月31日星期一,Wind
715,2020-08-30,【民生计算机|周观点】二季度行业收入回暖，金融IT等板块改善明显,MS计算机
716,2020-08-28,【中航证券军工】宝信软件（600845）2020中报点评：新基建核心受益标的，业绩进快速增长通道,中航军工研究
717,2020-08-28,工信部深化工业大数据融合应用,证券之星
718,2020-08-27,工信部赴上海和苏州开展工业软件专题调研，考察了宝信软件等公司,Wind
719,2020-08-27,工信部赴上海和苏州开展工业软件专题调研 考察了宝信软件等公司,e公司
720,2020-08-26,【民生计算机|周观点】运营商集采不断推进，新基建、信创等领域再迎利好,MS计算机
721,2020-08-26,工信部信息技术发展司在上海和苏州开展工业软件专题调研,Wind
722,2020-08-25,通信行业：美国限制升级 推动“净网” 中国运营商ARPU企稳向好,新浪
723,2020-08-24,宝信软件(600845)2020年中报点评：盈利能力提升 IDC与智能制造驱动长期成长,新浪
724,2020-08-23,重磅深度【招商通信】宝信软件（600845）5G及云大变革时代“数联智”新基建龙头——掘金数据中心系列深度报告（二）,俊Sir通信研究
725,2020-08-21,宝信软件(600845)：智能制造和IDC双驱动 业绩增长超预期,西南证券
726,2020-08-21,【国金晨讯】上调天味食品、长电科技、宝信软件盈利预测,国金证券研究所
727,2020-08-20,【民生计算机|周观点】注册制即将起航，金融创新下IT增量可期,MS计算机
728,2020-08-20,宝信软件上半年净利增长67.7%至6.59亿元，软件开发及工程服务营收增长27%,零壹财经
729,2020-08-20,宝信软件(600845)：软件＆IDC独占性凸显 中报高增亮眼！,新浪
730,2020-08-20,宝信软件（600845）2020年中报点评：营收稳定增长，IDC龙头有望加速格局集中,国信研究
731,2020-08-20,宝信软件(600845)：中报业绩高增长 工业软件与IDC 不断取得突破,新浪
732,2020-08-20,【民生计算机】宝信软件(600845)20H1点评：IDC业务与智能制造持续推动公司业绩增长,MS计算机
733,2020-08-20,【招商通信余俊团队】宝信软件（600845）盈利能力持续增强，5G新基建龙头扬帆起航,俊Sir通信研究
734,2020-08-20,上市公司正负面新闻2020年8月20日星期四,Wind
735,2020-08-19,宝信软件(600845.SH)：拟挂牌转让所持宝悍武汉全部股权 资产异常,格隆汇
736,2020-08-19,晚间重要公告2020年8月19日星期三,Wind
737,2020-08-19,宝信软件上半年净利同比增长68%,中国证券网
738,2020-08-19,好消息！宝信软件：2020年半年度净利润约6.59亿元，同比增加67.73%,每日经济新闻
739,2020-08-19,【国金通信】宝信软件中报点评：IDC龙头加速,新经济的瞭望
740,2020-08-19,宝信软件(600845.SH)：上半年净利升67.73%至6.59亿元,格隆汇
741,2020-08-19,宝信软件：上半年净利6.59亿元，同比增长67.73%,Wind
742,2020-08-18,宝信软件：5G赋能智慧钢铁，5G定位使能园区智慧管理,C114通信网
743,2020-08-17,工业软件系列报告总起篇：重铸中国制造之“魂”,新浪
744,2020-08-17,借力5G和新基建 工业互联网有望成增长新引擎,第一财经
745,2020-08-16,通信行业深度分析：5G智造系列二 智能制造工业互联 企业数字化是关键 软件自主可控是核心,新浪
746,2020-08-14,【民生计算机|周观点】数字货币持续推进，银行IT长期增量可期,MS计算机
747,2020-08-14,国信证券：IDC板块投资机会明确 重点关注宝信软件等,证券时报网
748,2020-08-11,科技行业日报：国产操作系统走强 微软“断供中国”系谣言,新浪
749,2020-08-10,计算机周报：从ERP到BIP 看好用友中台战略下数智化转型,新浪
750,2020-08-06,宝信软件现1笔大宗交易 共成交436.02万元,新浪
751,2020-08-06,宝信软件今日大宗交易成交5.89万股，成交价73.98元溢价0.0%,Wind
752,2020-08-06,物联网行业日报：2020年上半年国内5G用户已经超过1亿,新浪
753,2020-08-06,科技行业日报：关注国产软件投资机会,新浪
754,2020-08-05,软件及服务：新时期促进集成电路和软件产业发展政策发布 关注长期利好效应,新浪
755,2020-08-05,A股收盘综述：上证指数连升4日，半导体及芯片概念爆发,Wind
756,2020-08-04,通信跟踪周报：本周专题 Q2机构超配IDC、光模块以及物联网板块 持续看好科技新基建板块的绩优个股,新浪
757,2020-08-04,电信服务：基础设施REITS试点稳步推进 助力新基建有新发展,新浪
758,2020-08-03,科技行业日报：新建三座超级数据中心 关注IDC光模块,新浪
759,2020-08-03,计算机周报：安全与可信需求提升 DCEP、蚂蚁链与网安企业入局,新浪
760,2020-08-02,【民生计算机|周观点】政策支持车联网标准建设，产业有望加速落地,MS计算机
761,2020-07-29,通信行业周报：5G网络建设不断提速 工业互联网发展良好,新浪
762,2020-07-29,计算机行业周报：板块表现较弱 关注业绩和成长确定性个股,新浪
763,2020-07-28,公募“常青树”罕见大幅调仓 朱少醒、杨谷等“精准擒牛”,红周刊
764,2020-07-28,计算机行业周报：数据库国产化的七大核心问题聚焦,新浪
765,2020-07-27,工业软件：重铸中国制造之“魂”,计算机司令部
766,2020-07-27,计算机周报：关注景气度和确定性 蚂蚁上市带动产业链,新浪
767,2020-07-27,计算机行业周报：中国电信：新建系统100%上云,新浪
768,2020-07-27,计算机行业报告：传统企业上云释放增长动能 中国特色拓宽私有云市场发展空间,新浪
769,2020-07-27,计算机行业周报：2020Q2业绩预告与公募基金持仓分析(推荐),国海证券
770,2020-07-26,计算机行业周报：中长期向上趋势不变 短期调整中市场空间和成长质量的差异尚未体现,广发证券
771,2020-07-26,计算机行业基金二季度持仓分析：计算机板块持仓比重维持高位 集中度进一步提升,新浪
772,2020-07-26,通信周报：通信持仓回历史低配 然产业进程推进无虞,新浪
773,2020-07-23,深度*行业*计算机2020年中期策略：寻找A股科技的恒牙(FANG),新浪
774,2020-07-22,通信下半年策略报告：连接升级 云端聚变,新浪
775,2020-07-22,计算机行业研究：计算机持仓持续提升 验证行业高景气度,新浪
776,2020-07-21,业绩预告透底：上市公司第二季度“暖意浓”,Wind
777,2020-07-20,太稀缺！连续3年中报高增长股票名单，近半数成十倍牛股,凤凰网
778,2020-07-20,计算机周报：腾讯云与工业富联战略合作 打造标杆,新浪
779,2020-07-20,【华创通信·行业周报】联通集采500万套NB-IoT 燃气表控制板，NB-IoT产业有望加速渗透,华创通信研究
780,2020-07-17,云计算市场水大鱼大 云巨头去库存周期结束,国金证券
781,2020-07-17,【国金研究】通信行业2020年中期策略：拥抱趋势，超配龙头,国金证券研究所
782,2020-07-17,国金证券通信行业2020年中期策略：拥抱趋势超配龙头,金融界
783,2020-07-16,每周盈利预测报告,新浪
784,2020-07-16,大涨之后如何抉择？这些公司机构扎堆一致看多,Wind
785,2020-07-14,"""科""公司PK：宝信软件专利多 中国软件研发人员超4倍",新浪
786,2020-07-13,工业互联网“乘风破浪”，一文看懂产业链布局,Wind
787,2020-07-13,爱司凯：注入资产疑云重重,证券市场周刊
788,2020-07-13,信息技术行业周报：牛市行情下 计算机行业将如何演绎,新浪
789,2020-07-13,通信行业周报：NB-IOT跻身5G国际标准 我国NB-IOT产业链发展有望提速,新浪
790,2020-07-12,计算机行业周报：掘金银行IT戴氏双击,新浪
791,2020-07-12,通信周报：复盘半年度 流量+应用驱动行业长期向上,新浪
792,2020-07-10,AI赋能钢铁：中国宝武旗下宝信软件自主研发工业互联网平台,澎湃新闻
793,2020-07-10,宝信软件：勇立工业互联网潮头,飞象网
794,2020-07-09,乘势而上，勇立潮头！宝信软件“打造工业互联网，赋能钢铁生态圈”,友爱的宝武
795,2020-07-09,【计算机-胡又文】宝信软件：宝之云四期放量，项目验收带动业绩增长,安信证券研究
796,2020-07-09,宝信软件：中报预告超预期，信息化与IDC实现高增长,证券时报网
797,2020-07-09,东兴通信 | 宝信软件（600845）：上架率迅速爬坡，长期看好批发型IDC成长,东兴研究圈
798,2020-07-08,宝信软件(600845)：公司中报业绩高增 IDC+智能制造业务双主线驱动未来成长,新浪
799,2020-07-08,宝信软件(600845)：宝之云四期快速上架 Q2业绩大幅增长,新浪
800,2020-07-08,云计算板块再度走强，中国软件涨停、宝信软件再创新高,Wind
801,2020-07-08,宝信软件(600845)：软件、IDC亮眼 中报预计持续高增,新浪
802,2020-07-08,【招商通信余俊团队】宝信软件（600845）业绩再超预期，打造新基建领军企业,俊Sir通信研究
803,2020-07-08,【民生计算机】宝信软件（600845）20年中报预告点评：中报业绩预告亮眼，持续受益IDC+信息化,MS计算机
804,2020-07-08,上市公司正负面新闻2020年7月8日星期三,Wind
805,2020-07-07,晚间重要公告2020年7月7日星期二,Wind
806,2020-07-07,宝信软件：上半年预计净利润同比增长56.0%~76.0%,Wind
807,2020-07-07,宝信软件：上半年净利润同比预增52%-71%,新浪
808,2020-07-07,宝信软件：上半年净利预增56%到76%,e公司
809,2020-07-06,计算机周报：市场情绪快速转暖 持续看好金融IT景气度提升,新浪
810,2020-07-06,通信行业周报：5GR16标准冻结 应用端加速孵化,新浪
811,2020-07-06,国企改革风起云涌，机构加大布局力度,Wind
812,2020-07-05,物联网行业周报：华为加快TOF战略布局,新浪
813,2020-07-05,通信行业周报：R16标准冻结 5G 商用驶入快车道,新浪
814,2020-07-04,计算机行业周报：聚焦确定性 关注边缘计算、车联网投资机会,新浪
815,2020-07-03,通信行业月报：中报业绩预告披露期 关注绩优成长标的,新浪
816,2020-07-03,突然变脸！地产板块暴涨千亿，500亿科技龙头却闪崩,券商中国
817,2020-07-02,科技行业日报：通信行业短期震荡 持续看好流量基建,新浪
818,2020-07-02,通信设备行业深度研究报告：外需修复叠加新基建拉动利好通信行业表现 紧抓5G“流量”及“应用”两大主线,新浪
819,2020-07-01,吓崩！500亿龙头惊魂一跳，竟是虚惊一场,证券时报网
820,2020-07-01,中国宝武近期动作频频,中国冶金报
821,2020-06-28,【东吴通信侯宾团队】周专题:自动驾驶渐行渐近，无人驾驶还有多远？,东吴通信互联网团队
822,2020-06-28,通信行业周报：5G标准R16版即将发布 AIOT应用进入新阶段,新浪
823,2020-06-28,昔日钢城向国际科创城进发,科技日报
824,2020-06-28,全世界各行各业联合起来，internet一定要实现！,硅谷动力
825,2020-06-24,IDC持续被市场追捧，目前仍坚定看好一线龙头及新锐,金融界
826,2020-06-23,通信行业IDC板块重大事项点评：广东限制高能耗&高时延项目 利好行业龙头,新浪
827,2020-06-23,睿财看市场：周末消息偏暖,新浪
828,2020-06-23,科技行业研究：好风借力 乘势上云,新浪
829,2020-06-23,【华创通信·行业周报】北斗三号系统部署完成，北斗产业链迎来发展良机,华创通信研究
830,2020-06-22,民生计算机周报：政策催化利好金融IT BAT加码提升新基建景气度,新浪
831,2020-06-22,【华创通信·行业周报】中国移动光纤光缆集采招标，行业有望企稳回暖优先利好龙头,华创通信研究
832,2020-06-21,【东吴通信侯宾团队】周专题：电信业务收入持续环比提升，流量增速拐点将至？,东吴通信互联网团队
833,2020-06-19,[路演]宝信软件：积极筹划在上海及国内其他城市布局数据中心,全景网
834,2020-06-19,科技行业日报：中兴通讯7NM芯片已达到规模量产,新浪
835,2020-06-19,钢铁：钢企转型IDC 踏上新征程,新浪
836,2020-06-18,科技行业日报：今年湖北新建5G基站5万个以上,新浪
837,2020-06-18,计算机行业2020下半年投资策略：科技新周期加速上行 重点关注信创、云计算景气细分领域,新浪
838,2020-06-17,暴走A股：又发现一个龙头！行业空间“碾压”IDC,金融界
839,2020-06-16,上海经信委调研宝信软件工业互联网发展情况,e公司
840,2020-06-16,世纪华通(002602)公司点评：可转债募资57亿 投资腾讯超算中心IDC项目,新浪
841,2020-06-16,解盘：权重题材齐升，光模块、白酒、智能音箱、IDC领涨,Wind
842,2020-06-16,国网发布“数字新基建”十大重点建设任务 预计拉动社会投资约1000亿元（附股）,证券时报
843,2020-06-12,【华创通信·行业周报】华西股份拟收购索尔思光电，助力国产光通信产业加速发展,华创通信研究
844,2020-06-11,夏雪松：新基建战略举措将为宝信软件带来巨大机遇,上证报
845,2020-06-11,宝信软件(600845)：钢铁洪流泛云化 IDC扩张蓄势待发,西南证券
846,2020-06-10,招商通信周周谈(2020年第23周)：车联网进入智能化时代 有望在商用领域率先落地,新浪
847,2020-06-08,【华创通信·行业周报】5G发牌一周年：不惧疫情符合预期，关注应用投资机会,华创通信研究
848,2020-06-08,十大券商一周策略：沪指向上突破3000点可期,券商中国
849,2020-06-06,东方国信：会计手段维系“繁荣”,证券市场周刊
850,2020-06-05,东方国信：会计手段维系“繁荣”,证券市场周刊
851,2020-06-05,【国君通信|公司深度】数据港：“港”纳百川，云上起舞的IDC开拓者,程风信语
852,2020-06-04,宝信软件(600845.SH)年报推10派4元 A股股权登记日6月11日,格隆汇
853,2020-06-04,科技行业日报：5G牌照发放即满一年 5G产业确定性高,新浪
854,2020-06-03,前瞻｜2020全球数据中心IDC产业展望：前沿科技年度展望（一）,中信证券研究
855,2020-06-02,通信周报：云巨头千亿投资加码 IDC和流量主线再梳理,新浪
856,2020-06-01,通信行业研究周报：腾讯加码云计算 云基础设施受益,新浪
857,2020-06-01,计算机周报：科技巨头千亿加码新基建 持续关注相关进展落地,新浪
858,2020-05-31,【华创通信·行业周报】腾讯计划5年5000亿加码新基建布局，政策与巨头齐发力驱动IDC产业发展,华创通信研究
859,2020-05-31,国企改革大动作！鼓励股权激励，上市央企迎重磅利好,第一财经
860,2020-05-30,通信行业周报：政策支持+巨头加码加速新基建发展,新浪
861,2020-05-27,宝信软件(600845.SH)第二期限制性股票计划首次授予1524.5万股完成登记,格隆汇
862,2020-05-27,电信服务：腾讯加码新基建 生态共建推动IDC行业保持高增速,新浪
863,2020-05-27,通信设备-腾讯5000亿投资新基建事件点评：巨头加码 新基建提速,新浪
864,2020-05-26,通信行业周报：以5G为代表的“新基建”成两会热词 中国企业被列入“实体清单”增加短期不确定性,新浪
865,2020-05-25,民生计算机周报：政策重点再明确 坚定看好新基建+信创+医疗IT,新浪
