,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
4654,2020-05-12,一季度保险业监管保持高压：470张罚单、3位高管被撤职 金融监管处罚,新浪
4655,2020-05-12,恒指弱势震荡收跌1.45%，医药、科技网络股逆市走强,Wind
4656,2020-05-12,中国人寿跌逾3% 主动卖盘71%,新浪
4657,2020-05-12,上市险企2019年净利大增，四大互联网保险公司仍亏损丨亿欧观点,搜狐
4658,2020-05-11,五大场景、百款产品 中国人寿客户节正式启动,上证报
4659,2020-05-11,中国人寿“616客户节”启动 打造综合金融生活,中国金融新闻网
4660,2020-05-11,【异动股】中国人寿(02628-HK)涨3.333%,财华社
4661,2020-05-11,2020年中国人寿客户节正式开幕广发银行全力打造线上综合金融盛宴,新华网
4662,2020-05-11,中核集团与中国人寿签署全面战略合作协议,北极星电力
4663,2020-05-09,万达信息原控股股东归还5.8亿元非经营性占用资金 责任人被单独立案透露“精准监管”信号！ 其他违规处罚,每日经济新闻
4664,2020-05-09,中国人寿宣布客户节启动 注重线上线下服务能力,证券时报
4665,2020-05-09,2020年度中国人寿616客户节精彩启动,新浪
4666,2020-05-09,中国人寿616客户节打造“综合金融生活”,新华网
4667,2020-05-09,保险五巨头薪酬对比：新华27万，人寿23.6万，平安21万“最穷”？,搜狐
4668,2020-05-09,178家公司一季度偿付能力披露，中法人寿未达标,Wind
4669,2020-05-08,中国人寿诉明德物业“交通事故责任纠纷”案明日开庭 安全事故,乐居财经
4670,2020-05-08,中国人寿大健康基金独家领投诺唯赞C轮融资,证券时报网
4671,2020-05-08,晨会聚焦200508重点关注中国国旅、通信、申万宏源,国信研究
4672,2020-05-08,险资首季新增股票投资近500亿元，大手笔买入贵州茅台格力电器等,Wind
4673,2020-05-07,保险机构微博影响力哪家强？众安保险下滑四位,新浪
4674,2020-05-07,低利率环境会摧毁保险行业吗？,读懂财经
4675,2020-05-07,为何我们认为2021年保险开门红能“红”？,莲花山士丹利金融研究
4676,2020-05-06,五大险企前3个月净赚632亿,经济导报
4677,2020-05-06,一季度上市险企喜忧参半！国寿、平安净利负增长,中国银行
4678,2020-05-06,五家险企一季度营收1.04万亿 投资收益总额1150亿成主要驱动力,长江商报
4679,2020-05-05,【华泰金融沈娟团队】逆周期政策调节+一季报分化，把握战略配置机遇—2020金融动态第18期【证券研究报告】,华泰金融研究全新平台
4680,2020-05-05,【兴证金融 傅慧芳】业绩低谷已过，关注负债端改善带来的估值修复——保险行业2020年一季报总结,兴证金融
4681,2020-05-05,【国君非银】疫情影响下负债端承压，看好二季度边际改善——上市险企2020年一季报综述及二季度投资策略,欣琦看金融
4682,2020-05-04,上市险企一季度净利润呈现分化，机构称股价在五月仍有机会 盈利能力下降,腾讯网
4683,2020-05-04,【异动股】中国人寿(02628-HK)跌5.804%,财华社
4684,2020-05-04,险企人事变动:太平财险掌舵人落定 华海财险高管换血 董监高成员变化,新浪
4685,2020-05-04,险企人事大变动！4月太平财险掌舵人落定、华海财险高管“大换血” 董监高成员变化,国际金融报
4686,2020-05-04,中国人寿(2628.HK)大跌近6% 泰禾系公司财务情况转差 连续下跌,格隆汇
4687,2020-05-04,港股大跌近千点，A50却拉升，发生了什么？,中国基金报
4688,2020-05-04,快讯：内险股集体暴跌 中国太平跌6%中国人寿跌5% 连续下跌,新浪
4689,2020-05-04,内险股齐跌 中国人寿开跌逾6%,新浪
4690,2020-05-04,保险股全线下跌 中国人寿(2628.HK)跌超6% 连续下跌,格隆汇
4691,2020-05-04,港股早评：恒指大幅低开3%濠赌股、内银股、内险股齐挫中国人寿大跌超6% 连续下跌,格隆汇
4692,2020-05-03,东吴非银周报【创业板注册制推进，资本市场改革持续深化】,丁丁带你玩转金融
4693,2020-05-03,保险五巨头薪酬比较：平安21万竟垫底，人寿排第二，新华是大黑马,搜狐
4694,2020-05-01,【国盛金融】“险”滩已过 潮平岸阔—保险行业20Q1综述,马婷婷深度研究
4695,2020-04-30,保险机构微博影响力哪家强？大地保险跌出企业榜前十,新浪
4696,2020-04-30,保险业这届开门红“最难”：保费微增2.29%、预计利润下滑14.44% 盈利能力下降,经济观察网
4697,2020-04-30,一季度上市险企净利分化 新华保险、中国太保、中国人保逆势高增,每日经济新闻
4698,2020-04-30,五大险企一季度净利降26%！险企线下展业恢复，保费回暖可期！ 盈利能力下降,南都报
4699,2020-04-30,4月四大副部级险企将才大流转：太平财险董事长终落定,新浪
4700,2020-04-30,晨会聚焦200430重点关注永辉超市、华熙生物、凯撒旅业、凯利泰、汉钟精机、长电科技、广州酒家、美吉姆、新华保险、迈瑞医疗,国信研究
4701,2020-04-30,【国盛金融】华泰证券：Q1业绩稳健，经纪和金融工具投资收益表现较好,马婷婷深度研究
4702,2020-04-30,投资策略迥异 五大险企首季净利增速分化,中证报
4703,2020-04-30,一季度机构扎堆医药消费科技龙头股,Wind
4704,2020-04-30,社保买入医药农业新零售股相中科创板两软件和通信巨头,证券时报
4705,2020-04-29,五大险企一季度净利降26.7%！投资收益分化 盈利能力下降,中证报
4706,2020-04-29,万达信息收到监管关注函：上海证监局已依法对万豪投资和史一兵立案调查 其他违规处罚,Wind
4707,2020-04-29,万达信息2019年亏损约14亿元 卸下“包袱”轻装上阵 亏损,金融界
4708,2020-04-29,银保监会十项措施稳保险从业者就业，合理设置业绩指标和考核标准,Wind
4709,2020-04-29,一季报收官在即！那些盈利高增长行业还能否布局？,腾讯网
4710,2020-04-29,晨会聚焦200429重点关注中国生物制药、立思辰、中公教育、安车检测、丸美股份、联创电子、长安汽车、爱尔眼科、周大生、生益科技,国信研究
4711,2020-04-29,【国盛金融】邮储银行Q1：存贷比稳步提升，资产质量保持稳健,马婷婷深度研究
4712,2020-04-29,保险业“开门红”失速 险企应对各有路数,上证报
4713,2020-04-29,保险业首季利润1002亿，下降14%，投资收益成重要影响因素！,Wind
4714,2020-04-28,中国人寿一季度增持万科，持股比例升至1.13%,36氪
4715,2020-04-28,晨会聚焦200428重点关注立讯精密、传艺科技、宋城演艺、柏楚电子、澜起科技、传音控股、卓胜微、恒生电子,国信研究
4716,2020-04-28,险企加速布局养老社区 养老服务人才需求缺口巨大,21世纪经济报道
4717,2020-04-28,一季度险资重仓8只创业板个股，新进增持13只科技股,Wind
4718,2020-04-28,全国专业护理员仅20万人 养老护理人才加速“定制”中,21世纪经济报道
4719,2020-04-27,天津交通集团正式挂牌，计划引入1家战略投资者持有不低于51%股权,Wind
4720,2020-04-27,上市险企佣金支出大发现：哪家最高？哪家代理人最能挣钱？,券商中国
4721,2020-04-27,上市险企佣金支出大调查：哪家代理人最能挣钱？,新浪
4722,2020-04-27,中国人寿完成新冠赔付515例,Wind
4723,2020-04-27,中国人寿完成新冠赔付515例 给付金额超3900万,证券时报
4724,2020-04-27,晨会聚焦200427重点关注阳光电源、国检集团、广电计量、壹网壹创、凯利泰、凯撒旅业、江苏神通、中国太保、芒果超媒、千禾味业,国信研究
4725,2020-04-27,人寿保险抚顺分公司违法遭罚55万 业务财务数据不真实 金融监管处罚,中国网
4726,2020-04-27,【国盛金融】创业板注册制改革启动，券商再迎政策利好,马婷婷深度研究
4727,2020-04-27,险企一季报利润分化：国寿平安比惨 太保逆势疯涨 盈利能力下降,第一财经日报
4728,2020-04-27,306股获券商买入评级，安车检测目标涨幅达78.06%,Wind
4729,2020-04-27,助力产业发展 保障改善民生,金融时报
4730,2020-04-27,【平安金融】20Q1金融行业基金持仓分析,逸赏金融
4731,2020-04-26,险企一季报利润分化：国寿、平安比惨，太保逆势疯涨 盈利能力下降,第一财经
4732,2020-04-26,【华泰金融沈娟团队】一季报分化，关注政策改革支持—2020金融动态第17期【证券研究报告】,华泰金融研究全新平台
4733,2020-04-26,2019上市险企薪酬大曝光：平均21万元，友邦黄经辉7000万领跑,腾讯网
4734,2020-04-26,【安信非银】中国人寿20Q1点评：开门红策略先声夺人，NBV增速领先人力扩增,新角度新金融
4735,2020-04-26,【安信非银第16期周报】险企一季报各有千秋，券商静待情绪反转,新角度新金融
4736,2020-04-26,中国人寿20年1季报点评：各项数据均较亮眼，负债结构有继续优化空间【中泰非银·陆韵婷/戴志锋】,传统借贷vs新型金融
4737,2020-04-26,开局不利！三上市险企一季净利骤降33%，投资收益缩水是主因 盈利能力下降,券商中国
4738,2020-04-26,"开局不利！三上市险企一季净利骤降33% 从高盈利转入""艰难""模式 盈利能力下降",券商中国
4739,2020-04-26,施辉：后疫情期间，保险业经营要重点关注的三个问题,新浪
4740,2020-04-25,【方正非银左欣然团队】中国人寿：NBV与新单逆势双升——季报点评,欣赏金融
4741,2020-04-25,【兴证金融 傅慧芳】基金减仓保险1.96pcts，低配比例扩大——基金2020年一季度保险持仓分析,兴证金融
4742,2020-04-25,疫情对保险冲击多大？中国人寿与中国平安一季度净利润暴跌 盈利能力下降,搜狐
4743,2020-04-25,中国人寿首季净利同比跌三成 准备金计提拖后腿 盈利能力下降,时代财经
4744,2020-04-25,承保投资两头承压，上市险企首季业绩大幅下挫,Wind
4745,2020-04-24,【华泰金融沈娟团队】NBV稳健增长，灵活配置夯实NII—中国人寿(601628) 【证券研究报告】,华泰金融研究全新平台
4746,2020-04-24,价值增长稳健，受投资和准备金影响利润下滑 | 中国人寿2020年一季报点评【华创非银】 盈利能力下降,华创非银
4747,2020-04-24,险企扎堆调研“中小创” 大举布局科技股,证券日报
4748,2020-04-24,上市险企二季度保费开始回暖 或驱动保险股估值修复,证券日报
4749,2020-04-24,中国人寿（601628）2020年一季度业绩点评：业务表现靓丽，竞争力持续提升,国信研究
4750,2020-04-24,晨会聚焦200424重点关注回天新材、新能源汽车、新宙邦、中际旭创、中国人寿、峨眉山A、龙蟒佰利、科锐国际、中国联通,国信研究
4751,2020-04-24,中国平安季绩点评：寿险仍是软肋,财华社
4752,2020-04-24,A股收盘：沪深两市跌超1% 其中沪指向下逼近2800点,英为财情
4753,2020-04-24,【招商非银|中国人寿】开门红抢跑拔得NBV头筹，人力取得大幅增长--20年一季报点评,莲花山士丹利金融研究
4754,2020-04-24,中国人寿：NBV稳定增长 期待疫情后负债端改善,东吴证券
4755,2020-04-24,美银美林：中国人寿目标价22.1港元 维持买入评级,新浪
4756,2020-04-24,美银美林：下调中国人寿(02628)目标价至22.1港元 维持“买入”评级 机构下调估值,智通财经
4757,2020-04-24,疫情冲击保险业：国寿降34%平安降43% 业绩何时反弹,新浪
4758,2020-04-24,保费增13%净利降34%！“寿险一哥”一季报出炉，总投资收益逾450亿元 盈利能力下降,中证报
4759,2020-04-24,中国人寿一季度增收不增利 净利润同比下降34.4% 盈利能力下降,中华网
4760,2020-04-24,野村：维持中国人寿(2628.HK)“买入”评级目标价20.24港元,格隆汇
4761,2020-04-24,中广核电力(01816.HK)获中国人寿增持600万股H股,格隆汇
4762,2020-04-24,野村：维持中国人寿(02628)“买入”评级 目标价20.24港元,智通财经
4763,2020-04-24,野村：维持中国人寿买入评级 目标价20.24港元,新浪
4764,2020-04-24,疫情对保险冲击多大？两大巨头一季度数据给出答案,北京日报
4765,2020-04-24,中国人寿一季度实现归母净利润170.9亿 保费同比增长13%,中国网
4766,2020-04-24,中国人寿升逾1% 首季营业收入涨8.2%,新浪
4767,2020-04-24,中国人寿(02628-HK)首季度净利润170.9亿元人民币,财华社
4768,2020-04-24,【万联保险|季报点评】中国人寿：价值表现优异，折现率变动+投资回落拖累利润 盈利能力下降,万联证券研究所
4769,2020-04-24,【天风非银】中国人寿1季报：NBV增速领先同业，人力规模大幅增长，整体符合预期,新锐视角看金融
4770,2020-04-24,【中信建投非银】NBV正增长好于同业，利润下降符合预期——中国人寿2020年一季报点评 盈利能力下降,中信建投非银金融研究
4771,2020-04-24,55家险企4月份以来扎堆调研39家“中小创”,证券日报
4772,2020-04-24,疫情冲击保险业绩！国寿降34%、平安降43%，投资不景气是主因，业绩何时反弹？ 盈利能力下降,券商中国
4773,2020-04-23,保险机构微博影响力哪家强？横琴人寿下滑2位,新浪
4774,2020-04-23,格隆汇港股聚焦(4.23)︱中国人寿一季度净利下降34% 比亚迪与日野合作开发纯电动商用车,格隆汇
4775,2020-04-23,4月24日上市公司重要公告集锦：中国平安一季度净利同比降42.7%,证券日报
4776,2020-04-23,晚间要闻2020年4月23日星期四,Wind
4777,2020-04-23,总投资收益下降 中国人寿一季度净利润同比下降34.4% 盈利能力下降,中国金融新闻网
4778,2020-04-23,接棒赵鹏 黄秀美拟任中国人寿财务负责人,北京商报网
4779,2020-04-23,国寿平安一季报“比惨”:前者净利润减34% 后者降近43% 盈利能力下降,新浪
4780,2020-04-23,中国人寿首季成绩单：销售队伍总人力超200万人、新业务价值同比增8.3％,北京商报
4781,2020-04-23,中国人寿：一季度实现归母净利润170.90亿元 黄秀美拟接任副总裁兼财务负责人,上证报
4782,2020-04-23,黄秀美接棒赵鹏任中国人寿财务负责人,证券日报
4783,2020-04-23,晚间重要公告2020年4月23日星期四,Wind
4784,2020-04-23,中国人寿：聘任黄秀美为副总裁、财务负责人,证券时报网
4785,2020-04-23,中国人寿财务负责人赵鹏辞任 黄秀美拟接任,中证网
4786,2020-04-23,中国人寿一季度净利润同比降34.4% 总投资收益率为5.13% 盈利能力下降,中证网
4787,2020-04-23,晨会聚焦200423重点关注中国国旅、安车检测、珀莱雅、太阳纸业、爱婴室、光环新网、中国联通、常熟银行、华润微、景旺电子,国信研究
4788,2020-04-23,犀牛财经晚报：国寿一季度净利下滑34.4% 广济药业净利下降49.37%,GPLP犀牛财经
4789,2020-04-23,中国人寿一季度净利润171亿元 新业务价值增幅8.3％,证券时报网
4790,2020-04-23,中国人寿一季度营收同比增长8%,金融界
4791,2020-04-23,中国人寿(02628-HK)黄秀美获委任为副总裁及财务负责人,财华社
4792,2020-04-23,增提准备金、投资收益减少 中国人寿一季度净利润下滑34.4% 盈利能力下降,证券时报网
4793,2020-04-23,中国人寿一季度净利润170.9亿 同比下降34.4% 盈利能力下降,澎湃新闻
4794,2020-04-23,中国人寿一季度净利润170.9亿元 同比下降34.4% 盈利能力下降,澎湃新闻
4795,2020-04-23,中国人寿(02628)委任黄秀美为副总裁及财务负责人,智通财经
4796,2020-04-23,中国人寿(02628)变更会计估计,智通财经
4797,2020-04-23,中国人寿(02628)一季度核心偿付能力溢额环比上涨7.65%至6406.09亿元,智通财经
4798,2020-04-23,中国人寿：一季度净利润同比下降34.4% 盈利能力下降,中国财富网
4799,2020-04-23,中国人寿(601628.SH)一季度净利降34.4%至170.9亿元 盈利能力下降,格隆汇
4800,2020-04-23,中国人寿(02628.HK)委任黄秀美为公司副总裁及财务负责人,格隆汇
4801,2020-04-23,中国人寿：赵鹏辞任公司执行董事等职务 董监高成员变化,Wind
4802,2020-04-23,中国人寿第一季度每股收益0.6元，同比下降35%,老虎证券
4803,2020-04-23,中国人寿：2020年一季度实现净利润170.9亿元,新浪
4804,2020-04-23,中国人寿：一季度将利润同比下降34.36% 盈利能力下降,格隆汇
4805,2020-04-23,中国人寿(02628.HK)一季度净利润下降34.4%至170.9亿元 盈利能力下降,格隆汇
4806,2020-04-23,中国人寿：一季度净利润170.9亿 去年同期为260.34亿,新浪
4807,2020-04-23,中国人寿：一季度净利171亿元 同比降34% 盈利能力下降,e公司
4808,2020-04-23,中国人寿：对于新冠肺炎疫情的相关赔付达人民币2320万元人民币。,金十数据
4809,2020-04-23,中国人寿：2020年第一季度营业收入为3377.72亿元人民币，去年同期为3122.26亿元。,金十数据
4810,2020-04-23,中国人寿：2020年第一季度净利润为170.9亿元人民币，去年同期为260.34亿元。,金十数据
4811,2020-04-23,中国人寿：一季度实现净利润170.9亿元，同比下降34.4% 盈利能力下降,Wind
4812,2020-04-22,3月保费大增92%，疫情下保险行业迎来机会,搜狐
4813,2020-04-22,虚挂业务、违规任用…… 中国人寿多家公司及责任人被罚 金融监管处罚,中新经纬
4814,2020-04-22,中国人寿抚顺被罚92万元：业务财务数据不真实 金融监管处罚,新浪
4815,2020-04-22,中国人寿抚顺被罚96万元：业务财务数据不真实 金融监管处罚,新浪
4816,2020-04-22,上市险企首季保费同比增长4.07% 短期波动不改回暖预期,金融投资报
4817,2020-04-22,2020年中国品牌力指数发布 中国人寿位居人寿险品牌第一,新浪
4818,2020-04-22,五大A股上市险企一季度原保费收入9481.63亿 同比增长4.07%,中国网
4819,2020-04-22,辽宁银保监局：对中国人寿抚顺市东洲区支公司作出行政处罚，罚款10万元,Wind
4820,2020-04-22,晨会聚焦200422重点关注丸美股份、康达新材、宝信软件,国信研究
4821,2020-04-22,以“保险+科技”构建大健康生态圈,中国金融新闻网
4822,2020-04-22,五大上市险企一季度保费收入低迷,金融时报
4823,2020-04-22,医养结合成保险养老社区发展模式,金融时报
4824,2020-04-22,19家公司现险资身影 科技与大消费受青睐,投资快报
4825,2020-04-22,“聪明资金”瞄上保险及相关概念股 年内增持4家减持3家 减持股份,证券日报
4826,2020-04-22,聪明资金瞄上保险及概念股 年内增持4家减持3家 减持股份,证券日报
4827,2020-04-22,一纸通知突然流出，金融圈彻底炸了！,中国基金报
4828,2020-04-21,中国人寿校招名额超4000个 还打出助力就业“组合拳”,证券时报
4829,2020-04-21,晨会聚焦200421重点关注通威股份、银行、首旅酒店、风华高科、平安银行、华测检测,国信研究
4830,2020-04-21,中国人寿“稳就业”释放4000多校园招聘名额,上证报
4831,2020-04-21,中国人寿打出保就业“组合拳”,中国金融新闻网
4832,2020-04-21,深度丨华夏保险“停薪留职”真相：中年人的悲伤，后续还有配套动作,21世纪经济报道
4833,2020-04-21,中国人寿跌逾3% 主动卖盘61%,新浪
4834,2020-04-21,险资一季度重仓股新亮点 持有科技与地产股市值超八成,证券日报
4835,2020-04-21,险资Q1重仓股新亮点 持有科技与地产股市值超8成,证券日报
4836,2020-04-20,寿险或迎第二波开门红？国寿新华太保等3月保费环比涨逾50%,新浪
4837,2020-04-20,各种手段全都上 上市险企为迟到的开门红拼了,上证报
4838,2020-04-20,贷款建房却因意外身故，中国人寿雅安公司为其偿还贷款,搜狐
4839,2020-04-20,A股五大上市险企一季度狂揽保费9482亿元 同比增长4.07%,每日经济新闻
4840,2020-04-20,【异动股】中国人寿(02628-HK)涨2.363%,财华社
4841,2020-04-20,港股异动 | 内险股普遍上涨 中国人寿(2628.HK)升3%领涨,格隆汇
4842,2020-04-20,社保基金持仓动向：去年四季度新进66股,证券时报网
4843,2020-04-20,中银国际证券：一季度险企新单承压已在预期 二季度转机在即,金融界
4844,2020-04-20,农业银行(01288.HK)获中国人寿增持2400万股H股,格隆汇
4845,2020-04-19,五大上市险企 3月份原保费环比增92.4%,证券日报
4846,2020-04-19,五大上市险企3月保费环比近翻倍，春天要来了吗？,第一财经
4847,2020-04-19,高净值客户争夺战：险企代销基金业务悄然升温,腾讯网
4848,2020-04-18,3月新单反弹 银保开门“晚红”？,新浪
4849,2020-04-17,中国人寿增持农业银行(01288)2400万股，每股作价3.13港元,智通财经
4850,2020-04-17,7上市险企一季度保费9667亿，疫情或催热健康险,搜狐
4851,2020-04-17,恒指冲高回落收涨1.56%，地产、博彩、保险股领涨蓝筹,Wind
4852,2020-04-17,上市保险公司“开门红”业绩出炉：新华、国寿保费领跑,21世纪经济报道
4853,2020-04-17,中国人寿涨4.72%，领涨保险行业,中新经纬
4854,2020-04-17,中字头异军突起 中国人寿领涨保险行业,证券时报网
4855,2020-04-17,保险股走强，中国人寿涨近6%,第一财经
4856,2020-04-17,金融板块走强 中国人寿涨近6%,e公司
4857,2020-04-17,保险股全线飘红，中国人寿涨近6%,Wind
4858,2020-04-17,平安、中国人寿、友邦、安联、大都会、保诚等24家保险公司2019年业绩,腾讯网
4859,2020-04-16,保险机构微博影响力哪家强？大都会人寿中国无缘企业榜前十,新浪
4860,2020-04-16,中国人寿2020春季校园招聘：超2万名应届毕业生投简历,证券日报
4861,2020-04-16,疫情激发健康险需求暴涨 险企两线作战深挖下沉市场,21世纪经济报道
4862,2020-04-15,保险公司招人忙：平安提供两万个就业岗位 招聘数十万代理人,21世纪经济报道
4863,2020-04-15,三大上市险企一季度保费收入现分化,Wind
4864,2020-04-15,中国人寿前三个月原保费收入同比增长13.0%,中国金融新闻网
4865,2020-04-15,三大险企披露一季度保费，新华保险同比大增35%,格隆汇
4866,2020-04-15,五大上市险企净利润超2700亿，各家“成绩单”成色几何？,中国经济周刊
4867,2020-04-15,“科技赋能”成上市险企发展转型重要驱动力,中国金融新闻网
4868,2020-04-15,险企为何 出现“举牌热”,金融时报
4869,2020-04-15,“科技赋能”成上市险企发展转型重要驱动力,金融时报
4870,2020-04-15,险资最新持股市值八成为金融地产股 年内持续增持银行股,证券日报
4871,2020-04-14,格隆汇港股聚焦(4.14)︱中国人寿一季度保费收入3078亿元小米耗资2.5亿港元回购2455万股,格隆汇
4872,2020-04-14,数读一季度保费：新华增速领先行业，平安个人业务遇“滑铁卢”,南都报
4873,2020-04-14,国寿股份一季度保费3078亿元 考核指标增加价值创造权重,21世纪经济报道
4874,2020-04-14,中国人寿(02628-HK)首季保费收入约为人民币3078亿元,财华社
4875,2020-04-14,跟着“国家队”炒股：汇金证金“种草”保险，社保中意长春高新,第一财经
4876,2020-04-14,中国人寿(02628)首季原保费收入约3078亿元 同比增13%,智通财经
4877,2020-04-14,中国人寿(02628.HK)一季度原保费收入3078亿元同比增长13%,格隆汇
4878,2020-04-14,中国人寿(601628.SH)一季度原保费收入升13%至3078亿元,格隆汇
4879,2020-04-14,“抗击疫情，保险业在行动”4月13日简报,中保协
4880,2020-04-14,中国人寿唐山分公司被罚6千元：给予投保人保险合同外利益 金融监管处罚,和讯
4881,2020-04-14,两大副部级保险公司调将：王廷科、蔡希良履新,21世纪经济报道
4882,2020-04-13,国寿平安阳光争相卖基金 高阶代理人要收割了？,新浪
4883,2020-04-13,3月寿险银保新单保费迎报复性反弹 “二次开门红”有望出现,北京商报
4884,2020-04-13,国寿唐山分公司被罚3千：承诺给予投保人合约外利益,新浪
4885,2020-04-13,险资开年举牌热 2019年上市巨头的投资大PK谁战果颇丰？,新浪
4886,2020-04-13,保险年报致辞哪家强：谁最坦诚？谁最鼓舞士气？,21世纪经济报道
4887,2020-04-13,唐山银保监局：对中国人寿唐山分公司及相关责任人作出行政处罚 其他违规处罚,Wind
4888,2020-04-13,远洋集团非执董方军辞职 中国人寿侯俊替任 董监高成员变化,观点地产网
4889,2020-04-13,人寿保险唐山分公司违法遭罚 承诺给予投保人保险合同约定以外利益 金融监管处罚,中国网
4890,2020-04-13,中国人寿创新全球特药险 服务自贸港健康产业先行,中新网
4891,2020-04-13,险资举牌次数超去年全年，A股最新投资动向揭秘,Wind
4892,2020-04-13,险资举牌次数超去年全年 A股最新投资动向揭秘,Wind
4893,2020-04-13,险资11次举牌9次瞄准H股，最爱低估值高股息金融地产股,Wind
4894,2020-04-13,险资11次举牌9次瞄准H股 最爱低估值高股息金融地产股,证券日报
4895,2020-04-12,转型继续进行时，耐心等待拐点来临 | 保险行业2019年报综述及2020Q1前瞻【华创非银】,华创非银
4896,2020-04-12,【天风非银|周报】保险已迎保费改善，券商将迎管制放松,新锐视角看金融
4897,2020-04-11,险资持仓曝光！密集调研这些公司，要搞大事情？,中证报
4898,2020-04-11,年报业绩靓丽却撑不起股价，保险股低估值会让你心动吗？,Wind
4899,2020-04-11,险资大军归来！年内举牌次数已超去年全年,Wind
4900,2020-04-10,险资开启“剁手”模式：年内11次举牌 偏爱银行地产股,新浪
4901,2020-04-10,年报业绩靓丽却撑不起股价 保险股跑输大盘 低估值会让你心动吗？,经济观察网
4902,2020-04-10,农银人寿发行15亿资本补充债 保险公司年内发行已达300亿,21世纪经济报道
4903,2020-04-10,人寿保险张家口分公司违法遭罚 对投保人隐瞒与保险合同有关的重要情况 金融监管处罚,中国网
4904,2020-04-10,险资去年四季度清仓贵州茅台等白酒龙头股，看好大消费股理念未变,Wind
4905,2020-04-09,万达信息(300168.SZ)：一季度预亏1.53亿元~1.58亿元 预亏,格隆汇
4906,2020-04-09,哪些行业被险资偏爱？,金融界
4907,2020-04-09,万达信息：一季度预计业绩出现亏损 预亏,Wind
4908,2020-04-09,保险机构微博影响力哪家强？人保财险无缘企业榜前十,新浪
4909,2020-04-09,举牌次数已超去年全年，险资都偏好哪些股票,第一财经
4910,2020-04-09,中国人寿(02628.HK)4月23日举行董事会议以审批季度业绩,格隆汇
4911,2020-04-09,这些年，中概股在外过的怎么样？,Wind
4912,2020-04-09,社保基金持仓动向：去年四季度新进45股,证券时报网
4913,2020-04-09,机构最新持仓动向曝光 社保新进45股增持50股减持53股 减持股份,金融界
4914,2020-04-09,年报观察｜上市险企科技力比拼！从数字化转型到科技输出,金融界
4915,2020-04-09,社保基金新进39股6股年报净利翻倍增长,证券时报
4916,2020-04-09,上市保险公司科技竞速 看老牌巨头如何“大象起舞”,21世纪经济报道
4917,2020-04-08,中国人寿跌近3% 主动卖盘50%,新浪
4918,2020-04-08,年报业绩靓丽却撑不起股价 保险股跑输大盘 估值低位已至？,腾讯网
4919,2020-04-07,瑞幸2500万美元董责险涉平安等8家中资险企；360金融正式宣布收购诺言筹|慧保日报4.7,搜狐
4920,2020-04-07,43股去年四季度获社保基金扎堆持有,证券时报
4921,2020-04-07,99只股票ETF披露去年年报 券商现身66只前十大持有人,证券日报
4922,2020-04-06,保险年报回看之一：2019年哪家保险公司最赚钱？,经济日报
4923,2020-04-06,【华泰金融沈娟团队】降准+降超准利率组合拳，把握优质金融股—2020金融动态第14期【证券研究报告】,华泰金融研究全新平台
4924,2020-04-06,【国盛金融】本周聚焦—再次降准：支持区域性中小行，引导无风险利率下行,马婷婷深度研究
4925,2020-04-05,东吴非银周报【政策积极向好，看好券商板块长期阿尔法】,丁丁带你玩转金融
4926,2020-04-04,5大上市险企净利润超2700亿，各家“成绩单”成色几何？,中国经济周刊
4927,2020-04-04,下跌迎来长期买入点！险资对股市中长期不悲观,券商中国
4928,2020-04-04,易安财险投诉暴增超150倍！这些保险纠纷，投保前应先搞清楚 诉讼纠纷,搜狐
4929,2020-04-03,【华创计算机王文龙团队】万达信息（300168）深度研究报告：国寿多维支持，倾力打造大健康产业闭环,蚊子搞科研
4930,2020-04-03,好公司就是要互相买买买 中国人寿再增持农业银行,21世纪经济报道
4931,2020-04-03,1.8万亿企业年金成绩单！这些基金公司表现最牛,中国基金报
4932,2020-04-03,2019年末企业年金基金“受托管理”情况：中国人寿养老险市场份额近三成,金融界
4933,2020-04-03,去年五大上市险企净利普涨 疫情冲击2020“开门红”,新京报
4934,2020-04-03,上市险企：2019年投资成绩优异,金融时报
4935,2020-04-03,社保基金现身141家上市公司，连续3年坚守20只个股,Wind
4936,2020-04-03,1.8万亿企业年金“放榜”！整体收益率8.3% 去年人均领7.17万 投管人、受托人排名出炉,券商中国
4937,2020-04-02,保险机构微博影响力哪家强？大都会人寿中国无缘前十,新浪
4938,2020-04-02,【国信非银·深度】中国平安：寿险改革，布局未来,国信金融研究
4939,2020-04-02,中国人寿再增持中国太保H股，持股比例突破7％,腾讯网
4940,2020-04-02,“大个险”经营体系成险企2020年发展趋势,中金网
4941,2020-04-02,中国太保(02601.HK)获中国人寿增持160万股H股,格隆汇
4942,2020-04-02,今年险资已9次举牌：上调权益类资产比例，偏爱抄底蓝筹股,Wind
4943,2020-04-02,一季度科技ETF规模暴增949亿元 险资现大举买入踪迹,证券日报
4944,2020-04-02,今年险资已9次举牌：上调权益类资产比例，偏爱抄底蓝筹股,21世纪经济报道
4945,2020-04-01,个险十字路口？2019年平安太保太平人力下滑30万，国寿新华人保却逆势上涨46万,搜狐
4946,2020-04-01,2019年五大上市险企净利润总额突破2700亿元同比增长超七成,北青网
4947,2020-04-01,中国人寿增持农业银行(01288)5000万股，每股作价3.03港元,智通财经
4948,2020-04-01,这些保险公司2019年投诉量居前 你投保过吗？,经济观察网
