,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
638,2021-03-19,传音控股跌4.6% 上月股价高点信达证券华创证券唱多,中国经济网
639,2021-03-19,A股主力资金流向（3月19日）：机构抱团股再遭抛售,Wind
640,2021-03-19,科技及智能设备产业链日报：机械和航空航天与国防板块表现较好,新浪
641,2021-03-18,传音控股：Boomplay与环球音乐达成泛非47国版权合作,证券时报网
642,2021-03-18,中信证券：维持对苹果、小米、传音控股三家整机公司长期看好的观点,证券时报网
643,2021-03-18,数据科技&电子｜智能手机：国内手机出货景气，安卓春季新机发布提前,中信证券研究
644,2021-03-17,A股史上首次蓝筹股泡沫破裂，6成私募反对抄底,Wind
645,2021-03-17,A股主力资金流向（3月17日）：科技股获资金回流，金融、碳中和被抛售,Wind
646,2021-03-17,传音控股移动互联出海 多成长曲线正出鞘,砍柴网
647,2021-03-16,晚间要闻2021年3月16日星期二,Wind
648,2021-03-16,深圳传音控股获批成全国首家本外币一体化资金池试点企业,中证网
649,2021-03-16,全国首家本外币一体化资金池试点落地深圳,Wind
650,2021-03-16,A股主力资金流向（3月16日）：白酒地产及碳中和概念股获抢筹,Wind
651,2021-03-16,IOT行业深度追踪系列第14期(2021年2月)：2月天猫平台安卓品牌TWS销量强劲 看好安卓端全年景气持续,新浪
652,2021-03-16,券商首次关注6股并给予买入评级（3月16日）,Wind
653,2021-03-15,国盛证券首予传音控股买入评级：紧抓非洲升级机遇，新市场攻城略地,每日经济新闻
654,2021-03-12,A股主力资金流向：本周累计净流出1439亿，东方财富、比亚迪净流出额居前,Wind
655,2021-03-12,节后285家公司接受调研 机构“扎堆”40家公司,大众证券报
656,2021-03-11,节后机构密集调研40家公司,大众证券报
657,2021-03-11,A股主力资金流向（3月11日）：抱团股、周期股重获青睐,Wind
658,2021-03-10,A股主力资金流向（3月10日）：24个二级行业无一获净流入,Wind
659,2021-03-10,科创板收评：个股涨跌互现传音控股涨超9%,科创板日报
660,2021-03-10,传音控股纵深打造“根据地业务”，多元布局延伸培育新增长点,砍柴网
661,2021-03-10,A股早报2021年3月10日星期三,Wind
662,2021-03-09,A股共发生112宗大宗交易成交20.65亿元（3月9日）,Wind
663,2021-03-09,主力资金：尾盘资金疯狂抛售8股 1亿资金抢筹1股（附名单）,新浪
664,2021-03-09,联创电子：控股子公司郑州联创电子与传音控股合作刚开始,每日经济新闻
665,2021-03-09,传音控股今日大宗交易成交100万股，成交价166.25元折价5.6%,Wind
666,2021-03-09,A股主力资金流向（3月9日）：近500亿资金再度出逃,Wind
667,2021-03-08,A股主力资金流向（3月8日）：机构抱团股持续遭抛售,Wind
668,2021-03-05,3月机会｜热点集中在局部，科技与顺周期板块是最大风口,金融投资报
669,2021-03-05,16家公司获逾100家机构集中调研，它们是谁？,Wind
670,2021-03-04,16家公司获逾100家机构集中调研，它们是谁？,第一财经
671,2021-03-04,A股主力资金流向（3月4日）：330亿资金逃离中小创,Wind
672,2021-03-04,传音控股(688036)：品牌和渠道护城河持续加深 非洲之王踏上新征程,新浪
673,2021-03-03,浦银国际证券给予传音控股买入评级，4Q20业绩保持强劲增长,每日经济新闻
674,2021-03-03,"传音控股现7笔大宗交易 共成交17,305.00万元",新浪
675,2021-03-03,传音控股现7笔大宗交易合计成交100.00万股,证券时报网
676,2021-03-03,【兴业证券晨会聚焦0304】宏观-“碳中和”能否驱动新一轮投资率上行；固收-3月债券市场展望；电子-传音控股深度报告,兴证研究
677,2021-03-02,海外机构调研股名单工业富联最受关注,证券时报网
678,2021-03-02,A股主力资金流向（3月2日）：白马股遭抛售，中国平安净流出逾10亿,Wind
679,2021-03-02,科创板2020年业绩抢先看，净利润增速60%,Wind
680,2021-03-02,电子行业《周观点》系列：折叠屏有望成趋势 半导体二次涨价延续行业高景气,新浪
681,2021-03-01,最新调研动作！睿远、高毅、贝莱德正在关注这些公司,格隆汇
682,2021-03-01,农历开年股价下跌3成 “研报宠儿”传音控股怎么了？,和讯
683,2021-03-01,顺周期关注度提升，机构称3月基本面修复趋势延续,Wind
684,2021-03-01,信达证券--电子行业周报：关注MWC上海展会，聚焦行业创新亮点【行业研究】,金融界股吧
685,2021-03-01,2021M2面板涨价持续超预期，强烈推荐面板龙头,吉森电子研究
686,2021-03-01,A股早报2021年3月1日星期一,Wind
687,2021-03-01,13股获20家以上机构调研 传音控股最受关注,证券时报网
688,2021-03-01,抱团股回调了，机构们都关注了哪些公司？（附股）,21世纪经济报道
689,2021-03-01,陆家嘴财经早餐2021年3月1日星期一,Wind
690,2021-03-01,股价大跌引关注，逾180家机构调研传音控股,Wind
691,2021-03-01,股价大跌引关注 逾180家机构调研传音控股 连续下跌,证券时报
692,2021-02-28,短短两天 183家机构上门挤爆了“非洲手机之王”传音控股,e公司
693,2021-02-28,传音控股：业绩符合预期，成长路线明晰,Ofweek
694,2021-02-27,高瓴新动向，瞄上这家公司定增！还有这些公司，被百亿私募密集调研,中证报
695,2021-02-26,"传音控股现1笔大宗交易 共成交22,631.78万元",新浪
696,2021-02-26,A股主力资金流向（2月26日）：主力资金连续8日净流出,Wind
697,2021-02-26,机构调仓大起底！一些白马股仍在被买入（名单）,证券时报网
698,2021-02-25,最全梳理！美的超百亿回购后大涨，谁是下一个？,证券时报网
699,2021-02-25,千亿龙头罕见大跳水，牛散葛卫东5天损失1.76亿,证券时报网
700,2021-02-24,传音控股跌7.7% 两周内信达证券华创证券发研报唱多,中国经济网
701,2021-02-24,A股主力资金流向（2月24日）：材料行业两日净流出超300亿,Wind
702,2021-02-23,传音控股今日大宗交易成交60万股，成交价196.81元折价2.0%,Wind
703,2021-02-23,"传音控股现1笔大宗交易 共成交11,808.60万元",新浪
704,2021-02-23,传音控股：本地化创新提高产品竞争力 品牌渠道优势有望助公司复制“非洲模式”,发布易
705,2021-02-23,传音控股“向上生长”，挖掘新兴市场潜力,中投网
706,2021-02-23,中信：顺周期板块调整后市场会重回均衡状态,中信证券研究
707,2021-02-23,传音控股收跌13.48% 创最大单日跌幅 连续下跌,电鳗快报
708,2021-02-23,传音控股(688036)深度报告：新兴市场异军突起 非洲之王再启征程,新浪
709,2021-02-23,110只股票获券商“买入”评级,Wind
710,2021-02-22,电子行业周报：《周观点》系列 汽车电子空间巨大 天灾加剧半导体短缺,新浪
711,2021-02-22,A股主力资金流向（2月22日）：基金重仓股遭猛烈抛售,Wind
712,2021-02-22,信达证券--电子行业周报：半导体顺周期板块，功率龙头价值凸显【行业研究】,金融界股吧
713,2021-02-22,国海证券--电子行业周报：电子板块震荡、分化格局何时休【行业研究】,金融界股吧
714,2021-02-22,【太平洋计算机曹佩】联想集团深度报告：业绩迎来拐点，新设方案服务业务集团,金融界
715,2021-02-22,太平洋证券：联想集团(00992)业绩迎来拐点，首予“买入”评级,智通财经
716,2021-02-20,春节后首周科创板表现一览：近八成企业飘红,资本邦
717,2021-02-20,计算机行业周报：若海外缓和 计算机机会详解！,新浪
718,2021-02-19,2月18日32只个股获券商关注，传音控股目标涨幅达58.95%,每日经济新闻
719,2021-02-18,传音控股跌8% 月初中信证券与申银万国研报喊买,中国经济网
720,2021-02-18,国金证券首予传音控股买入评级：非洲手机之王的征途将是星辰大海，目标价364元,每日经济新闻
721,2021-02-17,【国金电子】传音控股：非洲手机之王的征途将是星辰大海,国金电子研究
722,2021-02-10,增持11股！北上资金节前布局全扫描（附名单）,证券时报网
723,2021-02-10,MSCI指数2月调整结果公布！科创板纳入时间表出炉,上证报
724,2021-02-10,MSCI：在全球指数中纳入23只个股，剔除8只个股,Wind
725,2021-02-09,电子行业2020年报前瞻：龙头业绩高增兑现高景气度,新浪
726,2021-02-08,电子行业《周观点》系列：电子周报 龙头公司业绩亮眼 行业回调迎布局良机,新浪
727,2021-02-08,电子行业周报：小米全新概念机公布 四面88°超曲屏设计,新浪
728,2021-02-06,深交所主板中小板合并：优化资金入市环境，支持中小企业做优做强,Wind
729,2021-02-05,超六成科创板公司业绩向好 机构关注度持续提升,大众证券报
730,2021-02-05,传音控股2020年实现营收377.64亿元 同比增长48.99%,C114通信网
731,2021-02-05,“牛熊市”继续，低估值银行地产成新风口？,Wind
732,2021-02-05,传音控股(688036)2020年业绩快报点评：全年高增长 从非洲手机之王到全球新兴市场,新浪
733,2021-02-05,茅台直逼3万亿！各种“茅”飙新高，千亿白马跌停,中国基金报
734,2021-02-05,传音控股加速拓展海外新兴市场：宽度的延伸与深度的挖掘,砍柴网
735,2021-02-05,开拓非洲等新兴市场传音控股业绩稳步上升,经济观察报
736,2021-02-05,解盘：权重继续拉指数，医药、大消费、茅指数略涨,Wind
737,2021-02-05,A股异动|传音控股(688036.SH)一度大涨19%破顶市值超900亿元,格隆汇
738,2021-02-05,科创板“最赚钱”公司之一! 传音控股2020年度盈利超26亿元 股权激励考核条件或达成,科创板日报
739,2021-02-05,闷声发大财非洲机王赚大了,快科技
740,2021-02-05,上市公司正负面新闻2021年2月5日星期五,Wind
741,2021-02-05,每日财报｜传音控股净利大增47.13%青岛银行净利润近24亿,搜狐
742,2021-02-04,持续拓展非洲以外市场 传音控股去年净利增长47%,e公司
743,2021-02-04,晚间重要公告2021年2月4日星期四,Wind
744,2021-02-04,持续加码非洲以外市场 传音控股(688036.SH)年度归母净利同比增47.13%至26.39亿元,智通财经
745,2021-02-04,成绩单！传音控股：传音控股2020年度业绩快报，营业总收入约377.64亿元，同比增加48.99%,每日经济新闻
746,2021-02-04,传音控股(688036.SH)业绩快报：2020年净利升47.13%至26.39亿元,格隆汇
747,2021-02-04,传音控股：2020年净利润同比增长47.13%（业绩快报）,Wind
748,2021-02-04,传音控股：2020年净利润26.39亿元同比增长47.13%,格隆汇
749,2021-02-04,业绩超预期传音控股(688036.SH)逆势拉升逼近历史新高,格隆汇
750,2021-02-04,124家科创板公司披露业绩预告，逾七成预喜,Wind
751,2021-02-03,浦银国际：维持传音控股(688036.SH)“买入”评级 目标价235元 业绩强劲增长,智通财经
752,2021-02-03,国海证券给予传音控股买入评级，业绩预告点评：2020年业绩指引符合预期，持续发力新兴市场,每日经济新闻
753,2021-02-02,传音控股(688036)：业绩超预期 新兴市场多点开花,新浪
754,2021-02-02,【早安新时代】晨会早读2021/02/02: 今日关注歌尔股份、传音控股,新时代证券研究
755,2021-02-02,【读财报】科创板公司124份年报业绩预告：近七成向好 医药、机械、电子行业表现强势,面包财经
756,2021-02-01,传音控股跌9% 长江证券申银万国今日刚喊买入,中国经济网
757,2021-02-01,方正证券：维持传音控股(688036.SH)“推荐”评级 业绩成长路线明晰,智通财经
758,2021-02-01,苹果公司2021年第一财季业绩解读,吉森电子研究
759,2021-02-01,持续开拓非洲以外市场，传音控股2020年业绩预增约8.45亿元,资本邦
760,2021-01-30,【东吴电子王平阳团队】传音控股：新兴市场发展势头良好，业绩持续高增长,东吴电子研究
761,2021-01-29,传音控股：2020年净利预增47%，加大开拓非洲以外市场,e公司
762,2021-01-29,传音控股：预计2020年净利润同比增长47.13%左右,Wind
763,2021-01-28,"传音控股现1笔大宗交易 共成交9,075.00万元",新浪
764,2021-01-28,聚焦高成长，科创板成公募主流配置,Wind
765,2021-01-26,计算机行业周报：港股计算机标的明细全览！,新浪
766,2021-01-25,电子行业2020Q4基金重仓分析专题：半导体/光学板块重仓规模增长 消费电子环比下降 重仓个股集中度提升,新浪
767,2021-01-25,中信证券：看好国内科技板块一季度投资机会，首选港股市场,证券时报网
768,2021-01-22,茅台、海天连跌两周，抱团行情瓦解了吗？,Wind
769,2021-01-21,65股携上证指数创新高，业绩成走牛关键,Wind
770,2021-01-21,福耀玻璃、顺丰、恒力石化、荣盛石化、恒逸石化、传音控股等均创历史新高,Wind
771,2021-01-21,【银河晨报】1.21丨2020年社消同比下降3.9%，全年消费恢复程度低于预期,新浪
772,2021-01-20,行业深度报告：科创板2020年全景复盘,新浪
773,2021-01-20,科创板系列研究(四十)-科创板信号：风险偏好可能是扩散而非下降,新浪
774,2021-01-18,"传音控股现1笔大宗交易 共成交8,072.50万元",新浪
775,2021-01-18,1月18日晚间重要行业研究汇总(附股),中金在线
776,2021-01-16,【银河晨报】1.21丨2020年社消同比下降3.9%，全年消费恢复程度低于预期,中国银河证券研究
777,2021-01-14,出口型企业黑马频出，“双冠王”实至名归,Wind
778,2021-01-14,科创板系列研究(三十九)：科创板加快分化 头部公司走出独立行情,新浪
779,2021-01-12,风向真的变了，涨到极致股东减持意愿也降低？,Wind
780,2021-01-12,电子周报：智能车步入新时代 汽车电子迎来高速成长期,新浪
781,2021-01-12,国信证券：数字化浪潮驱动下，看好各环节龙头企业,证券时报网
782,2021-01-11,国信证券-数字化大浪潮，科技硬件创新大升级,国信研究
783,2021-01-11,电子元器件行业数字浪潮系列之电子科技硬件：数字化大浪潮 科技硬件创新大升级,新浪
784,2021-01-11,电子行业周报：面板价格涨势不休 苹果月度数据上佳,新浪
785,2021-01-08,晨会聚焦210203重点关注JS环球生活、阳光电源、机械行业、巴比食品、永兴材料、宋城演艺、上海家化、传音控股、歌尔股份,国信研究
786,2021-01-08,【银河晨报】1.8丨房地产：全年销售表现靓丽，长效机制逐步成形,中国银河证券研究
787,2021-01-07,"传音控股现1笔大宗交易 共成交23,435.20万元",新浪
788,2021-01-07,A股早报2021年1月7日星期四,Wind
789,2021-01-07,把中国互联网“山寨”到非洲去,36氪
790,2021-01-06,板块周报：退市新规正式发布 推动市场形成优胜劣汰机制,新浪
791,2021-01-06,A股共发生108宗大宗交易成交19.95亿元（1月6日）,Wind
792,2021-01-06,"传音控股现3笔大宗交易 共成交24,787.20万元",新浪
793,2021-01-06,加强消费者沟通，创新服务需求，传音控股在非洲市场崛起,中投网
794,2021-01-06,A股早报2021年1月6日星期三,Wind
795,2021-01-06,机构去年掀调研潮 热门股悉数大涨,金融投资报
796,2021-01-05,"传音控股现3笔大宗交易 共成交25,302.40万元",新浪
797,2021-01-05,传音拓展海外新兴市场的战略法宝：沟通和洞察是关键,砍柴网
798,2021-01-04,"传音控股现1笔大宗交易 共成交9,064.54万元",新浪
799,2021-01-04,68只科创板股融资余额环比增加,证券之星
800,2020-12-31,IPO成功闯关145家，科创板2020年榜单全面揭晓！,Wind
801,2020-12-31,榜单发布！传音控股位居“广东省民营企业百强榜”第47位,证券之星
802,2020-12-30,Counterpoint：传音在非洲市场崛起,199IT
803,2020-12-28,电子周报：快充和激光雷达步入快车道 半导体景气度高昂,新浪
804,2020-12-28,电子行业周报：小米11取消标配充电头 关注快充投资机遇,新浪
805,2020-12-28,机构密集调研 券商预计明年全球手机市场复苏,中证报
806,2020-12-26,12只个股被社保与QFII，连续持仓五个季度,Wind
807,2020-12-25,券商预计明年全球手机市场复苏,Wind
808,2020-12-25,券商预计明年全球手机市场复苏,中证报
809,2020-12-23,2020鲸鸣奖揭晓，传音控股荣获“十佳出海品牌”,砍柴网
810,2020-12-22,"传音控股现2笔大宗交易 共成交21,509.25万元",新浪
811,2020-12-22,传音控股(688036)：科技出海领先企业 手机品牌非洲之王,新浪
812,2020-12-22,129只科创板股融资余额环比增加,证券时报网
813,2020-12-21,A股早报2020年12月21日星期一,Wind
814,2020-12-18,"传音控股现4笔大宗交易 共成交68,013.54万元",新浪
815,2020-12-17,传音控股：坚持科技驱动赋能技术创新战略 非洲市场市占率遥遥领先,发布易
816,2020-12-16,传音控股(688036)：拟设立中长期激励基金 提振业绩成长信心,新浪
817,2020-12-16,计算机行业2021年度策略报告：AIOT重新定义世界,新浪
818,2020-12-16,【东吴电子王平阳团队】消费电子周报：华为发布鸿蒙OS手机开发者Beta版，积极推动万物互联,东吴电子研究
819,2020-12-15,传音控股荣获第十届吴文俊人工智能科技进步奖,北国网
820,2020-12-15,电子周报：部分芯片缺货影响镜头放量 半导体芯芯向荣,新浪
821,2020-12-14,犀牛财经晚报：阿里阅文丰巢遭反垄断处罚 摩拜APP将停止服务,GPLP犀牛财经
822,2020-12-14,传音控股：源科基金减持超过1% 减持股份,Wind
823,2020-12-14,传音控股(688036.SH)遭主要股东源科基金减持805万股 减持股份,智通财经
824,2020-12-14,"传音控股现1笔大宗交易 共成交6,688.50万元",新浪
825,2020-12-14,传音控股(688036.SH)：源科基金已通过大宗交易减持1.01%的股份 减持股份,格隆汇
826,2020-12-14,“非洲手机之王”传音控股半年股价翻3倍 二、三股东大额减持 减持股份,GPLP犀牛财经
827,2020-12-10,"传音控股现8笔大宗交易 共成交40,240.56万元",新浪
828,2020-12-10,上榜2020中国新经济企业500强，传音控股扬帆出海的变与不变,砍柴网
829,2020-12-09,传音控股(688036.SH)：预计2021年度拟进行外汇衍生品交易业务资金额度折合不超15亿美元,格隆汇
830,2020-12-09,传音控股(688036.SH)2021年度日常关联交易额度预计为5600万元,智通财经
831,2020-12-09,2021科技行业展望：需求回暖上升 格局稳中有变,新浪
832,2020-12-09,传音控股遭第二大流通股股东抛售 传力投资减持超900万股 股票卖空,和讯
833,2020-12-09,传音控股：持股5%以上股东传力投资减持912.60万股 减持股份,资本邦
834,2020-12-09,A股早报2020年12月9日星期三,Wind
835,2020-12-08,传音控股(688036.SH)遭主要股东传力投资减持912.6万股 减持股份,智通财经
836,2020-12-08,传音控股：近日传力投资减持公司总股本的1.14% 减持股份,格隆汇
837,2020-12-08,传音控股(688036.SH)：5%以上股东传力投资大宗交易减持1.14%股份 减持股份,格隆汇
838,2020-12-08,传音控股：传力投资减持1.14%公司股份 减持股份,Wind
839,2020-12-08,45家公司获海外机构调研,证券时报网
840,2020-12-08,【东吴电子王平阳团队】消费电子周报：苹果发布首款头戴式耳机AirPods Max，持续看好苹果链,东吴电子研究
841,2020-12-07,传音控股、君实生物、新产业被200家以上机构扎堆调研,科创板日报
842,2020-12-07,总市值突破3万亿 科创板200家公司背后：民企挑大梁、16家未盈利,券商中国
843,2020-12-07,科创板公司增至200家，“硬科技”受外资青睐,Wind
844,2020-12-07,“科创200”画像：彰显中国创新的资本力量,Wind
845,2020-12-07,科创板公司达到200家，持续为科技创新赋能,Wind
846,2020-12-03,35家公司获海外机构调研,证券时报网
847,2020-12-03,数据|科创板两融余额合计435.54亿元传音控股较上一交易日变动率最大,科创板日报
848,2020-12-03,A股早报2020年12月3日星期四,Wind
849,2020-12-03,"炸雷！账上近百亿现金，付不起1600多万利息，科技白马涨停后宣布债券违约，牛散小鳄鱼踩雷！海外机构调研股曝光，“非洲机王”最受宠
投资失误",证券时报
850,2020-12-03,账上近百亿现金付不起1600多万利息 东旭光电涨停后宣布债券违约 未按时兑付利息,新浪
851,2020-12-02,传音控股：11月份再获246家机构密集调研 深耕新兴市场市占率稳步提升,发布易
852,2020-12-02,增长动力强劲 传音控股再度迎众多机构密集调研,凤凰网
853,2020-12-02,"传音控股现9笔大宗交易 共成交70,609.95万元",新浪
854,2020-12-01,35股获海外机构调研 传音控股最受关注,证券时报网
855,2020-11-30,国信证券金股推荐：2020年12月各行业金股推荐汇总,新浪
856,2020-11-29,半年度指数成分调整对资本市场影响点评：指数成分新增科创板标的 科创板互联互通箭在弦上,新浪
857,2020-11-28,科创板周报20201120：首批科创50ETF上市交易，科创板被动投资时代开启,科创TMT靖观其变
858,2020-11-27,晚间要闻2020年11月27日星期五,Wind
859,2020-11-27,上交所及中证指数公司将调整沪深300等指数样本,Wind
860,2020-11-27,加速品牌出海 传音控股再度登榜2020胡润中国500强民营企业,凤凰网
861,2020-11-27,传音控股再次上榜2020广东制造业500强,凤凰网
862,2020-11-26,传音“出海”步伐稳健 本地化策略成竞争关键,凤凰网
863,2020-11-25,热情高涨！10股获百家机构扎堆调研，24家百亿私募现身（附名单）,21世纪经济报道
864,2020-11-25,联创电子：公司正在积极寻求与传音控股的深入合作,Wind
865,2020-11-25,联创电子：正在积极寻求与传音控股的深入合作,格隆汇
866,2020-11-20,"传音控股现1笔大宗交易 共成交5,540.00万元",新浪
867,2020-11-20,【读财报】科创板企业三季报“面面观”：4家营收破百亿 研发投入占比领先其他市场,新华网
868,2020-11-19,"传音控股现1笔大宗交易 共成交9,236.50万元",新浪
869,2020-11-19,让“后浪”奔涌向前！传音控股稳步推进人才构建体系,砍柴网
870,2020-11-18,【趣点】一年翻三倍！挺进科创板市值前三甲，“非洲手机之王”传音控股还能涨多久？,财华社
871,2020-11-18,"传音控股现1笔大宗交易 共成交6,541.50万元",新浪
872,2020-11-18,加速构建移动互联生态新模式，传音控股助力非洲数字经济发展,凤凰网
873,2020-11-16,锦囊｜科创50竞争情报（传音控股、南微医学）,锦缎
874,2020-11-16,"传音控股现2笔大宗交易 共成交23,373.30万元",新浪
875,2020-11-16,晨会聚焦201116重点关注电子行业、拼多多、医药行业、新东方-S,国信研究
876,2020-11-16,电子行业2021年度投资策略：电子产业链的价值延伸—品牌与技术,国信研究
877,2020-11-14,消费电子走向何方？,半导体风向标
878,2020-11-13,"传音控股现1笔大宗交易 共成交9,741.20万元",新浪
879,2020-11-13,股价创历史新高股一览,证券时报网
880,2020-11-13,荣耀单飞谋上市？ 华为回应：尚是传闻,Wind
881,2020-11-12,"传音控股现1笔大宗交易 共成交6,361.50万元",新浪
882,2020-11-12,科创板系列研究(三十二)：三季度基金新建仓多只科创板“牛股”,新浪
883,2020-11-12,科技产业2021年投资策略：科技进步与中美再平衡下的新机遇,新浪
884,2020-11-12,中信证券：A股科技板块估值回调后配置价值进一步凸显,证券时报网
885,2020-11-11,传音控股(688036.SH)及子公司累计获政府补助1.77亿元,智通财经
886,2020-11-11,传音控股(688036.SH)近日获1.77亿元政府补助,格隆汇
887,2020-11-11,"传音控股现1笔大宗交易 共成交6,326.00万元",新浪
888,2020-11-11,传音控股(688036)：以品牌思维深筑护城河 构建非洲消费IOT闭环,新浪
889,2020-11-10,科创板：公募基金Q3加持科创板 新一代信息技术领域备受关注,新浪
890,2020-11-09,"传音控股现1笔大宗交易 共成交9,226.70万元",新浪
891,2020-11-08,手机行业数据分析：2020年前三季度传音控股营收249.71亿元,云掌财经
892,2020-11-06,"传音控股现2笔大宗交易 共成交12,545.00万元",新浪
893,2020-11-06,近日海外机构调研股名单,证券时报网
894,2020-11-05,技术创新加深护城河 传音控股瞄准的不止是非洲市场,凤凰网
895,2020-11-05,星石、高毅、高瓴调研标的股迅速走红，科技、医药维持热度，顺周期板块快速上位,红周刊
896,2020-11-05,"传音控股现2笔大宗交易 共成交8,953.00万元",新浪
897,2020-11-05,2020年前三季度手机概念股业绩报告：TOP10营收超4000亿元！,搜狐
898,2020-11-04,科创板：科创板Q3整体业绩环比反弹明显 蚂蚁网上申购户数创纪录,新浪
899,2020-11-04,传音控股(688036.SH)遭主要股东源科基金减持840万股 减持股份,智通财经
900,2020-11-04,传音控股(688036.SH)：源科基金大宗交易减持1.05%股份 减持股份,格隆汇
901,2020-11-04,传音控股：持股5%以上股东减持1.05%股份 减持股份,Wind
902,2020-11-04,"传音控股现1笔大宗交易 共成交6,203.50万元",新浪
903,2020-11-04,社保基金持有25只科创板股：新进12股，增持5股,证券时报网
904,2020-11-03,风雨之后见彩虹-科创板TMT行业2020三季报总结深度解析专题【安信诸海滨团队】,诸海滨科新先声
905,2020-11-03,"传音控股现1笔大宗交易 共成交9,906.40万元",新浪
906,2020-11-03,手机界“非洲之王”业绩超预期，192家机构紧急连线，市值站上千亿,中证报
907,2020-11-03,机构不甘守成，大宗交易露端倪,Wind
908,2020-11-02,MSCI后，富时罗素也来了！34只科创板公司通过初筛预示中国科技股这一重要趋势,科创板日报
909,2020-11-02,"传音控股现1笔大宗交易 共成交9,904.80万元",新浪
910,2020-11-02,10股获百家机构调研，24家百亿私募现身（附名单）,21世纪经济报道
911,2020-11-02,社保基金现身25只科创板股前十大流通股东榜,证券时报网
912,2020-11-02,注册制公司三季报业绩喜人 多只个股获机构高比例配置,证券时报
913,2020-11-01,热情高涨！10股获百家机构扎堆调研，24家百亿私募现身（附名单）,21世纪经济报道
914,2020-11-01,长三角科创板上市企业数量达91家，储备库企业5017家,Wind
915,2020-10-31,明星基金经理最新调研结果曝光！陈光明调研华菱钢铁、萧楠调研新乳业、谢治宇调研传音控股,红周刊
916,2020-10-30,传音控股(688036)2020年三季报点评：三季报业绩靓丽新市场开拓见成效,新浪
917,2020-10-30,"传音控股现1笔大宗交易 共成交5,980.50万元",新浪
918,2020-10-30,社保基金现身24只科创板股前十大流通股东榜,证券时报网
919,2020-10-30,60家手机产业链公司前三季度实现盈利,Wind
920,2020-10-30,60家手机产业链公司前三季度实现盈利,中证报
921,2020-10-29,浦银国际研究：传音控股(688036.CH)——三季度业绩大超预期，利润加速增长,凤凰网
922,2020-10-29,社保基金持有18只科创板股：新进10股，增持4股,证券时报网
923,2020-10-28,"传音控股现1笔大宗交易 共成交5,189.00万元",新浪
924,2020-10-28,传音控股披露三季报 这几个关键指标预示成长性,新浪
925,2020-10-28,科创50指数涨幅扩大至2%,Wind
926,2020-10-28,传音控股：前三季度净利润同比增长50.23%,Wind
927,2020-10-28,传音控股日前发布2020年第三季度报告，营收249.71亿元,Ofweek
928,2020-10-28,【东吴电子王平阳团队】传音控股：新市场开拓成效显著，业绩持续超预期,东吴电子研究
929,2020-10-28,晨会聚焦201028重点关注亿联网络、中国中免、长春高新、安集科技、爱尔眼科、珀莱雅、芯原股份-U、御家汇、爱美客、传音控股,国信研究
930,2020-10-28,20201028-国信证券-传音控股-688036-财报点评：业绩加速成长，超越市场预期,国信研究
931,2020-10-28,【传音控股|国信电子】财报点评：业绩加速成长，超越市场预期,国信电子研究
932,2020-10-28,科创50指数盘初涨超1%，传音控股涨逾9%，海尔生...,Wind
933,2020-10-28,传音控股前三季净利增加50.23%，该股高开超10%,Wind
934,2020-10-27,传音控股公布三季报 前三季净利增加50.23%,新浪
935,2020-10-27,晚间重要公告2020年10月27日星期二,Wind
936,2020-10-27,传音控股：前三季度业绩大增 移动互联非洲增长指数排名第一,发布易
937,2020-10-27,传音控股：前三季度净利润19.54亿元同比增长50.23%,格隆汇
938,2020-10-27,传音控股(688036.SH)：前三季度净利升50.23%至19.54亿元,格隆汇
939,2020-10-27,明星基金经理调研结果曝光！陈光明调研华菱钢铁 萧楠调研新乳业,红周刊
940,2020-10-26,传音控股(688036.SH)选举竺兆江为董事长,智通财经
941,2020-10-26,"传音控股现5笔大宗交易 共成交18,824.40万元",新浪
942,2020-10-23,"传音控股现2笔大宗交易 共成交5,879.25万元",新浪
943,2020-10-21,"传音控股现1笔大宗交易 共成交2,339.50万元",新浪
944,2020-10-21,2020中国服务业企业500强发布，传音控股首度上榜,和讯
945,2020-10-20,科创板周报：科创板三季报业绩预告四成预喜,新浪
946,2020-10-19,"传音控股现1笔大宗交易 共成交4,825.00万元",新浪
947,2020-10-16,A股早报2020年10月16日星期五,Wind
948,2020-10-15,"传音控股现7笔大宗交易 共成交23,526.71万元",新浪
949,2020-10-15,传音控股：登榜胡润中国消费电子第六名 9月获多位公私募“大咖”调研,发布易
950,2020-10-15,传音控股入围胡润中国消费电子十强 9月获超百家机构调研,凤凰网
951,2020-10-15,传音控股上榜十强消费电子企业背后隐忧：中报经营现金流为“负” 经营问题,云掌财经
952,2020-10-15,深挖潜力投资标的 陈光明、李元博、萧楠等明星基金经理调研忙,新浪
953,2020-10-14,科创板创业板周报：节后首个交易日科创反弹,新浪
954,2020-10-13,"传音控股现1笔大宗交易 共成交9,867.00万元",新浪
955,2020-10-12,"传音控股现1笔大宗交易 共成交6,827.10万元",新浪
956,2020-10-12,传音控股：业绩亮眼频获机构青睐 9月共接受246家机构密集调研,发布易
957,2020-10-12,解禁后两交易日股价涨逾15% 传音控股频获机构青睐,凤凰网
958,2020-10-12,9月机构去哪儿？627家出动科创板 传音控股获200余家机构调研,新浪
959,2020-10-12,《2020胡润中国10强消费电子企业》榜单发布,Wind
960,2020-10-11,下周操盘攻略：苹果将举行新品发布会，A股三季报披露开启,Wind
