,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
2311,2020-09-21,海通证券及保荐人收警示函 中国天楹可转债屡计算错误 金融监管处罚,中国经济网
2312,2020-09-21,【异动股】海通证券(06837-HK)跌3.05%,财华社
2313,2020-09-21,海通证券彩虹课堂助力乡村儿童财商启蒙,中证报
2314,2020-09-21,计算错误、没有核查实控人行贿事项 海通证券、华龙证券被证监会出具警示函 金融监管处罚,中证报
2315,2020-09-21,蚂蚁集团：今年科创板过会第124家 中金中信建投保荐,中国经济网
2316,2020-09-21,国联证券、国金证券官宣“联姻” ，券商股阶段性上涨行情有望开启,第一财经
2317,2020-09-21,业绩大降股价下跌贵州百灵实控人八成持股质押面临强制平仓 盈利能力下降,和讯
2318,2020-09-21,A股融资融券日报：两融余额增加37.75亿元（9月18日）,Wind
2319,2020-09-21,恪守价值“护城河” 招商基金铸就权益“硬实力”,投资者网
2320,2020-09-20,海通证券被出具警示函，因保荐中国天楹非公开发行中现低级错误 金融监管处罚,和讯
2321,2020-09-19,海通证券被证监会出具警示函监管措施 金融监管处罚,中证网
2322,2020-09-18,贵州百灵(002424.SZ)：控股股东姜伟拟协议转让2%股份予海通资管 减持股份,格隆汇
2323,2020-09-18,证监会：对海通证券及韩丽、金天采取出具警示函监管措施 金融监管处罚,Wind
2324,2020-09-18,A股融资融券日报：两融余额增加36.6亿元（9月17日）,Wind
2325,2020-09-18,海通证券：2020年第四季度中国经济与资本市场展望（附下载）,199IT
2326,2020-09-17,【银华基金】交易日报 2020-09-17,新浪
2327,2020-09-17,走进海通证券！泸州老窖沪上跨界合作,陆家嘴金融网
2328,2020-09-17,A股融资融券日报：两融余额增加1.73亿元（9月16日）,Wind
2329,2020-09-16,9月16日深市创业板活跃股公开信息,深交所
2330,2020-09-16,关于同意海通证券股份有限公司为博时中证可转债及可交换债券交易型开放式指数证券投资基金提供主流动性服务的公告,上交所
2331,2020-09-16,A股融资融券日报：两融余额增加29.0亿元（9月15日）,Wind
2332,2020-09-15,境外子公司加速“进补”！海通、华泰、中信建投等8家券商都在行动,券商中国
2333,2020-09-15,A股融资融券日报：两融余额增加37.47亿元（9月14日）,Wind
2334,2020-09-15,纯债基金配置价值受关注 东方添益中长期收益排名居同类前1/10,东方基金
2335,2020-09-14,上海市市长龚正：金融企业要加大信贷投放力度，拓宽资本市场渠道,Wind
2336,2020-09-14,9月14日深市创业板活跃股公开信息,深交所
2337,2020-09-14,金融行业收入揭秘：保险业贫富差距最大，投行平均薪资超过40万,--
2338,2020-09-14,非银金融行业周报：保险资管转型适用规则全面落地 车险综合改革持续推进,新浪
2339,2020-09-14,扒了上市公司的薪酬数据，金融从业者的工资到底有多高？,--
2340,2020-09-14,A股融资融券日报：两融余额减少19.68亿元（9月11日）,Wind
2341,2020-09-14,券商频频加码海外业务：担保增信+真金白银增资,Wind
2342,2020-09-13,弱市出靓股 智品隆值得关注,南方财经网
2343,2020-09-12,弱市出靓股 智品隆值得关注,财富动力网
2344,2020-09-11,上市四天即破发 瑞联新材股价糟糕表现遭投诉 连续下跌,大众证券报
2345,2020-09-11,聚焦科技创新领域 或可借东方创新科技长期布局,和讯
2346,2020-09-11,中微公司：海通证券股份有限公司关于中微半导体设备（上海）股份有限公司2020年半年度持续督导跟踪报告,上交所
2347,2020-09-11,实朴检测拟创业板IPO，现完成上市辅导申请验收,资本邦
2348,2020-09-11,海通证券第五期短期融资券已兑付完成，支付本息50.27亿元,资本邦
2349,2020-09-11,最全揭秘！近七成券商被扣分，哪些业务拖后腿？,券商中国
2350,2020-09-11,进一步优化布局 年内上市券商分支机构撤出40家,证券日报
2351,2020-09-10,券商分类评价结果出炉：反洗钱被扣分首当其冲,每日经济新闻
2352,2020-09-10,益佰制药股票质押式回购交易延期购回公告,亿邦动力
2353,2020-09-10,海通证券：冯煌因工作调动原因辞任监事职务 董监高成员变化,中证网
2354,2020-09-10,券商分类评价原来有这些调整细节：因反洗钱问题被扣分首当其冲；3家券商因这一操作全被加分,每日经济新闻
2355,2020-09-10,海通证券(06837.HK)：冯煌辞任监事职务 董监高成员变化,格隆汇
2356,2020-09-10,87%被调整！监管复盘来了,中国基金报
2357,2020-09-10,海通证券(06837.HK)完成兑付2020年第五期短期融资券,格隆汇
2358,2020-09-10,海通证券(600837.SH)：完成兑付本息50.27亿元短期融资券,格隆汇
2359,2020-09-10,海通证券：监事冯煌辞任 董监高成员变化,Wind
2360,2020-09-10,海通证券辅导，新三板摘牌公司卓锦环保申请上市辅导验收,资本邦
2361,2020-09-10,兼顾价值成长 东方新兴成长超额收益排名同类前1/5,凤凰网
2362,2020-09-10,A股融资融券日报：两融余额减少55.94亿元（9月9日）,Wind
2363,2020-09-10,券商评级怎么定？证监会下发标准：66家被减分,上证报
2364,2020-09-10,新股惨了！“中10签亏6万”，券商跟投亏2000多万 亏损,中国基金报
2365,2020-09-09,海通证券(06837.HK)完成发行50亿元短期融资券,格隆汇
2366,2020-09-09,海通证券(600837.SH)完成发行2020年第七期短期融资券,格隆汇
2367,2020-09-09,非银行金融日报：两大交易所出台基础设施REITS配套规则,新浪
2368,2020-09-09,因上市计划调整 卓思数据终止接受海通证券的上市辅导 IPO融资异常,资本邦
2369,2020-09-09,A股融资融券日报：两融余额减少8.54亿元（9月8日）,Wind
2370,2020-09-09,首批基础设施公募REITs冲刺，抢滩万亿级市场,Wind
2371,2020-09-09,11家券商前8个月新增借款合计超3200亿元，3家超上年末净资产60%,Wind
2372,2020-09-09,思瑞浦：持续开发全系列模拟集成电路产品 打造领先的技术创新平台,上证报
2373,2020-09-08,券商板块异动，华创阳安大涨5%，中信建投、海通证券、西部证券,--
2374,2020-09-08,什么信号？中信、海通、招商同时披露借款规模，下半年23家新增借款占比超净资本20% 大额借贷担保,券商中国
2375,2020-09-08,A股融资融券日报：两融余额减少28.1亿元（9月7日）,Wind
2376,2020-09-08,港股盘前公告精选：农夫山泉今日港股挂牌，发行价21.5港元/股,Wind
2377,2020-09-07,上市券商2020H1业绩总结及展望：大自营再次占比首位 券商集中度提升,新浪
2378,2020-09-07,海通证券、招商证券前8个月新增借款均超上年末净资产30% 大额借贷担保,证券日报
2379,2020-09-07,通证券：前8月累计新增借款491.22亿元 占上年末净资产34.81% 大额借贷担保,中证网
2380,2020-09-07,9月7日深市创业板活跃股公开信息,深交所
2381,2020-09-07,海通证券(06837)前8月累计新增借款491.22亿元 占上年末净资产34.81% 大额借贷担保,智通财经
2382,2020-09-07,海通证券(600837.SH)当年累计新增借款超上年末净资产20% 大额借贷担保,格隆汇
2383,2020-09-07,海通证券：当年累计新增借款超过上年末净资产的百分之二十 大额借贷担保,Wind
2384,2020-09-07,海通证券：佳兆业旧改潜力大，给予“优于大市”评级,和讯
2385,2020-09-07,TCL电子上涨近11% 获海通证券给予优大于市评级,新浪
2386,2020-09-07,青云科技过会:今年科创板过会第111家 中金过4.5单,中国经济网
2387,2020-09-07,"工银瑞信基金投研实力出众 旗下产品""长跑健将""频现",凤凰网
2388,2020-09-07,A股融资融券日报：两融余额减少32.45亿元（9月4日）,Wind
2389,2020-09-07,证券业求贤若渴多券商百万元年薪聘分析师,证券日报
2390,2020-09-07,下半年以来超5000人“加盟”证券业 多家券商百万元年薪招聘分析师,证券日报
2391,2020-09-06,【国君非银】投资投行实力将成为券商核心竞争力来源——2020年券商行业中报业绩综述,欣琦看金融
2392,2020-09-06,下周关注丨8月经济数据即将公布，这些投资机会最靠谱,第一财经
2393,2020-09-06,下周A股四大看点：18只新股申购8月CPI、新增贷款等数据将公布,金融界
2394,2020-09-05,消费板块大震荡 陈小江快速领跑,南方财经网
2395,2020-09-04,下周看点：8月CPI、新增贷款等数据将公布,大众证券报
2396,2020-09-04,又撤一家！海通证券撤销上海宣化路营业部,证券日报
2397,2020-09-04,海通证券(06837)撤销上海宣化路证券营业部,智通财经
2398,2020-09-04,海通证券(600837.SH)：决定撤销上海宣化路证券营业部,格隆汇
2399,2020-09-04,A股融资融券日报：两融余额增加7.94亿元（9月3日）,Wind
2400,2020-09-04,券商跟投科创板浮盈超142亿元，31家另类投资子公司上半年大赚42亿元,Wind
2401,2020-09-04,德恒上海律师事务所关于上海奕瑞光电子科技股份有限公司首次公开发行股票并在科创板上市战略投资者核查事项的法律意见,证券时报
2402,2020-09-04,券商跟投科创板浮盈超142亿元 31家另类投资子公司上半年大赚42亿元,证券日报
2403,2020-09-03,行业速递丨公募REITs首单渐行渐近！基金公司陷投行“人才荒”,新浪
2404,2020-09-03,用友金融(839483)：2020H1营收增长 多领域布局塑造金融生态新面貌,新浪
2405,2020-09-03,券商另类子公司成色几何？31家上半年赚了42亿,新浪
2406,2020-09-03,上海证券交易所2020年09月03日主板交易信息,上交所
2407,2020-09-03,海通证券主动减值优化结构，下半年有望实现“戴维斯双击”,中投网
2408,2020-09-03,A股融资融券日报：两融余额增加98.95亿元（9月2日）,Wind
2409,2020-09-03,前8月54家券商分142亿保荐承销费 中信建投中金领先,中国经济网
2410,2020-09-03,鞍山重型矿山机器股份有限公司2020年半年度募集资金存放与使用情况的专项报告,证券时报
2411,2020-09-02,A股收盘综述：创业板综指收涨1.63%一度突破3200，成交金额创历史新高,Wind
2412,2020-09-02,海通证券上半年计提减值损失，有效降低业务风险 资产异常,证券时报
2413,2020-09-02,海通证券上半年行情好业绩降信用减值损失29亿增174% 盈利能力下降,中国经济网
2414,2020-09-02,A股融资融券日报：两融余额增加35.99亿元（9月1日）,Wind
2415,2020-09-02,【中原非银】海通证券(600837)2020年中报点评： 剔除信用减值影响业绩增速应优于行业均值,中原证券研究所
2416,2020-09-02,39家券商上半年赚743亿，同比增三成：中信营收净利双冠,澎湃新闻
2417,2020-09-02,多家券商上半年新增开户数超30万，高净值客户群成挖掘重点,Wind
2418,2020-09-01,数读券商半年报：中信证券最赚钱 ，中原证券净利降近9成 盈利能力下降,财经杂志
2419,2020-09-01,濮耐股份：变更保荐机构及保荐代表人,Wind
2420,2020-09-01,券商业绩期中考：太平洋证券净利降9成，华泰中信浙商人均薪酬超40万 盈利能力下降,搜狐
2421,2020-09-01,公募基金中报大数据全透视：三行业获增持！,Wind
2422,2020-09-01,A股融资融券日报：两融余额增加106.79亿元（8月31日）,Wind
2423,2020-09-01,非银金融行业周报：券商分类评级结果出炉 继续关注低估值非银板块,新浪
2424,2020-09-01,A股47家券商盈利825亿同比增26% 前十盈利占比超六成中信证券稳居“券商一哥”,长江商报
2425,2020-09-01,上半年券商揽入承销保荐费221亿元，前十名“分食”五成,Wind
2426,2020-08-31,[路演]创世界一流轮胎品牌 森麒麟IPO网上路演成功举办,全景网
2427,2020-08-31,《安家》出品方也要来A股！创始人是“乘风破浪的姐姐”张萌丈夫，腾讯又要笑了,中国基金报
2428,2020-08-31,A股券商信用减值榜单：海通证券居首 东吴证券连踩雷 投资失误,新浪
2429,2020-08-31,海通证券(600837)：信用减值计提缓释风险、投资业务Q2转好,新浪
2430,2020-08-31,券商减值信披“遮遮掩掩”，海通等三巨头上半年共减值计提52亿,21世纪经济报道
2431,2020-08-31,深度*公司*海通证券(600837)：资管业务表现靓丽 信用减值损失拖累业绩 盈利能力下降,新浪
2432,2020-08-31,47家券商今年上半年合计实现营收2436.60亿元，归母净利润合计781.78亿元,资本邦
2433,2020-08-31,新三板转A！耀客传媒接受海通证券创业板IPO上市辅导,资本邦
2434,2020-08-31,券业财富管理转型大比拼！这家黑马暴增11倍,券商中国
2435,2020-08-31,A股融资融券日报：两融余额增加31.43亿元（8月28日）,Wind
2436,2020-08-31,上市券商半年报靓丽 中信证券营收净利居首,中证报
2437,2020-08-31,券商中期成绩单出炉 龙头券商收入快速增长,财富动力网
2438,2020-08-30,净赚726.97亿元！39家上市券商交出上半年成绩单,中证报
2439,2020-08-30,净赚726.97亿元！39家上市券商交出上半年成绩单，中信证券稳居榜首，海通证券成唯一营收净利双降头部券商 盈利能力下降,中证报
2440,2020-08-30,38份券商中报：国金兴业跻身投行前十 自营是营收“重头戏”,第一财经
2441,2020-08-30,2020年证券公司分类评价结果解析：分类评级整体向好 龙头优势显著,新浪
2442,2020-08-29,月薪10万！牛市来了，券商薪资果然大涨：中金公司亮了！,中国基金报
2443,2020-08-29,《证券公司租用第三方网推荐(维持)络平台开展证券业务活动管理规定(试行)》点评：强化合规 或利好银证合作,新浪
2444,2020-08-29,上市公司正负面新闻2020年8月29日星期六,Wind
2445,2020-08-29,海通证券(06837.HK)中期净利润降0.78%至54.83亿元拟每股派0.28元 盈利能力下降,格隆汇
2446,2020-08-28,海通证券2020年上半年净利54.83亿元 蝉联AA级券商,证券时报
2447,2020-08-28,海通证券(06837)中期归属股东净利润为54.83亿元,智通财经
2448,2020-08-28,海通证券(06837.HK)拟委任董小春为公司监事,格隆汇
2449,2020-08-28,董小春已被提议委任为海通证券(06837)监事,智通财经
2450,2020-08-28,海通证券(06837)中期股息每10股派发2.8元,智通财经
2451,2020-08-28,海通证券上半年实现净利润54.83亿元 同比下降0.78% 盈利能力下降,证券日报
2452,2020-08-28,海通证券：上半年计提信用减值损失29亿元,中证网
2453,2020-08-28,海通证券：上半年实现营收177.88亿元 同比减少1.58% 盈利能力下降,中证网
2454,2020-08-28,晚间重要公告2020年8月28日星期五,Wind
2455,2020-08-28,海通证券(600837.SH)：上半年净利降0.78%至54.83亿元 盈利能力下降,格隆汇
2456,2020-08-28,海通证券：上半年净利同比降0.78% 拟10派2.8元 盈利能力下降,e公司
2457,2020-08-28,海通证券：2020年上半年净利润54.83亿元，同比下滑0.78%,Wind
2458,2020-08-28,海通证券：上半年净利54.8亿元同比下降0.78% 盈利能力下降,格隆汇
2459,2020-08-28,海通证券：2020年半年度计提资产减值准备29亿元 资产异常,Wind
2460,2020-08-28,沪硅产业上半年亏损0.8亿股价跌近6%海通证券保荐 亏损,中国经济网
2461,2020-08-28,西上海股份过会：今年IPO获批第176家 海通证券过13单,中国经济网
2462,2020-08-28,融资盘分散于多板块 海通证券融券余量大幅增加,金融界
2463,2020-08-28,A股融资融券日报：两融余额增加32.37亿元（8月27日）,Wind
2464,2020-08-28,顺德牛郎一举反超 抢得总收益头把交椅,南方财经网
2465,2020-08-27,翱捷科技拟科创板IPO，背靠阿里巴巴、小米等知名股东,资本邦
2466,2020-08-27,A股融资融券日报：两融余额减少69.23亿元（8月26日）,Wind
2467,2020-08-26,券商座次大变：“优等生”队伍壮大，安信国金等6家新晋AA,第一财经
2468,2020-08-26,证监会公布2020年证券公司分类结果：15家券商获AA级,Wind
2469,2020-08-26,中国债券市场日报,新浪
2470,2020-08-26,海通国际上半年净利同比缩减50% 扣除抵押贷款减值拨备7.73亿港元 资产异常,中证网
2471,2020-08-26,上海证券交易所2020年08月26日主板交易信息,上交所
2472,2020-08-26,金牛名将富国方纬：常胜沪深300，高质量选股的“价值增长”之道,小5论基
2473,2020-08-26,A股融资融券日报：两融余额减少7.68亿元（8月25日）,Wind
2474,2020-08-25,安徽片区海通证券安信证券积极开展《股东来了》2020活动,证券时报
2475,2020-08-25,两融数据解析：两融余额再创新高杠杆资金涌入消费电子,金融界
2476,2020-08-25,A股融资融券日报：两融余额增加76.78亿元（8月24日）,Wind
2477,2020-08-24,上海证券交易所2020年08月24日主板交易信息,上交所
2478,2020-08-24,圆信永丰基金：以投资者为本做好资产管理,凤凰网
2479,2020-08-24,A股融资融券日报：两融余额减少10.67亿元（8月21日）,Wind
2480,2020-08-24,四大证券报评创业板注册制：相信改革，尊重市场,Wind
2481,2020-08-24,明确看好创业板3000点！上涨临近开启,券商中国
2482,2020-08-24,15家券商年内股权融资超千亿补资本 券商“买”券商抱团合力规模化发展,长江商报
2483,2020-08-23,2万亿新基金“指日可待”！爆款基金又要来了,中国基金报
2484,2020-08-23,市场颠簸加剧 选手以蓝筹应对,南方财经网
2485,2020-08-21,益佰制药股票质押式回购交易延期购回公告,亿邦动力
2486,2020-08-21,A股融资融券日报：两融余额减少19.27亿元（8月20日）,Wind
2487,2020-08-20,上海证券交易所2020年08月20日主板交易信息,上交所
2488,2020-08-20,华钰矿业控股股东道衡投资的524.21万股被依约卖出,资本邦
2489,2020-08-20,A股融资融券日报：两融余额减少2.78亿元（8月19日）,Wind
2490,2020-08-19,8月19日深市创业板活跃股公开信息,深交所
2491,2020-08-19,A股融资融券日报：两融余额增加73.58亿元（8月18日）,Wind
2492,2020-08-19,大洗牌！133家券商上半年25项指标排名来了,券商中国
2493,2020-08-19,大洗牌！券商上半年指标排名：中信净利第一！财富管理迎爆发 19家收入超去年,券商中国
2494,2020-08-19,60多家券商打造专属“818理财节”，两类主推产品最高年化率达8.18%,Wind
2495,2020-08-19,大洗牌！133家券商上半年25项指标排名：中信净利第一，华泰降至第八！财富管理迎爆发,券商中国
2496,2020-08-19,券商探索财富管理转型之路 60多家券商打造专属“818理财节” 两类主推产品最高年化率达8.18%,证券日报
2497,2020-08-18,券商半年度大比拼！中信建投投行业务收入第一，中信证券自营收益一骑绝尘，19家总资产超千亿元,中证报
2498,2020-08-18,科创板“吸金王”！中芯国际最终募资总额532.30亿元,搜狐
2499,2020-08-18,恒指午盘涨0.15%报25385.8点，重磅科技股表现不俗,Wind
2500,2020-08-18,融资客青睐13股，华远地产买入占比高达35.47%,Wind
2501,2020-08-18,A股融资融券日报：两融余额增加183.96亿元（8月17日）,Wind
2502,2020-08-18,8月多项高频数据向好经济恢复步伐稳健,Wind
2503,2020-08-17,招商银行28只基金获权威机构五星“认证”,Wind
2504,2020-08-17,拉夏贝尔(06116)控股股东邢加兴因未履行回购或履约保障措施被轮候冻结1.416亿股A股,智通财经
2505,2020-08-17,拉夏贝尔(06116.HK)实控人邢加兴所持1.42亿股A股被轮候冻结 股权冻结,格隆汇
2506,2020-08-17,中芯国际(688981.SH)：超额配售选择权已获全额行使,格隆汇
2507,2020-08-17,债务问题迫在眉睫 拉夏贝尔实际控制人股份被轮候冻结 股权冻结,北京商报
2508,2020-08-17,28只基金获权威机构五星“认证” 招商基金投资实力多元绽放,金融投资报
2509,2020-08-17,【读财报】上市券商7月经营业绩：净利润增长230.70%，中信回归榜首,新华网
2510,2020-08-17,A股融资融券日报：两融余额减少67.88亿元（8月14日）,Wind
2511,2020-08-17,深度*行业*证券行业上市券商7月业绩点评：业绩增幅显著 券商在第三方平台展业活动得规范,新浪
2512,2020-08-17,市场飘忽不定 选手表现稳定,南方财经网
2513,2020-08-16,证券行业创业板注册制首批企业即将上市点评：注册制正式步入存量市场 券商业务全面收益,新浪
2514,2020-08-15,市场缩量震荡 红酒汤米张继续领跑,南方财经网
2515,2020-08-15,创业板20%涨跌幅来了，对A股有何影响？,券商中国
2516,2020-08-14,8月14日深市创业板活跃股公开信息,深交所
2517,2020-08-14,海通证券(06837.HK)8月28日举行董事会会议以批准中期业绩,格隆汇
2518,2020-08-14,博迁新材过会：今年IPO获批第155家 海通证券过10单,中国经济网
2519,2020-08-14,【读财报】上市券商7月经营业绩：净利润增长230.70%，中信回归榜首,新华网
2520,2020-08-14,太稀奇！券商定增突遭同行疯抢，1月至少出现10家身影,券商中国
2521,2020-08-14,上证指数再度转跌，航天军工板块涨幅大幅收窄,Wind
2522,2020-08-14,A股融资融券日报：两融余额增加24.24亿元（8月13日）,Wind
2523,2020-08-14,【读财报】上市券商7月经营业绩：净利润增长2.3倍，中信回归榜首,面包财经
2524,2020-08-14,券商定增同行捧场 出手阔绰现身十大股东,Wind
2525,2020-08-14,券商定增同行捧场出手阔绰现身十大股东,证券时报
2526,2020-08-13,新增做市案例暴增4倍！精选层混合交易渐行渐近,证券时报
2527,2020-08-13,中美证券公司并购回顾与展望：券商整合是巨头诞生、化解风险、扩展版图的有效途径,新浪
2528,2020-08-13,11只“五星级”基金三年业绩翻倍工银瑞信打造主动权益学霸摇篮,搜狐
2529,2020-08-13,双方经过协商，广发证券终止对实朴检测的上市辅导 IPO融资异常,资本邦
2530,2020-08-13,【行情】港股中资券商板块短线直线拉升，国联证券涨5.34%，海通证券涨1.93%，中信建投证券、广发证券涨1.5%，招商证券涨1.1%,金十数据
2531,2020-08-13,券商股全线走强，第一创业强势封板,Wind
2532,2020-08-13,券商股再度异动攀升，第一创业冲击涨停,Wind
2533,2020-08-13,山科智能过会：今年IPO获批第151家 海通证券过9单,中国经济网
2534,2020-08-13,中长期业绩群星闪耀 工银瑞信旗下26只基金获“五星级”评价,证券之星
2535,2020-08-13,海通证券：给予南都电源“优于大市”评级,挖贝网
2536,2020-08-13,A股融资融券日报：两融余额减少34.17亿元（8月12日）,Wind
2537,2020-08-12,海通证券(600837.SH)：完成2020年第四期短期融资券本息兑付,格隆汇
2538,2020-08-12,海通证券(06837.HK)完成兑付2020年第四期短期融资券,格隆汇
2539,2020-08-12,盛洋科技未竟收购案内幕交易 董事长叶利明泄密好友,中国经济网
2540,2020-08-12,海通证券：短期内市场仍有进一步整理要求，投资者需保持足够的耐心,第一财经
2541,2020-08-12,券商板块跌幅收窄，两大龙头股震荡拉升，中信建投涨近5%,证券时报网
2542,2020-08-12,A股融资融券日报：两融余额减少63.28亿元（8月11日）,Wind
2543,2020-08-12,北向资金新动向：总金额接近2万亿,Wind
2544,2020-08-12,北向资金动向曝光：8月11日这30只个股遭大甩卖，减持海通证券2.48亿，恒瑞医药、汇川技术、康泰生物等上榜（附名单） 减持股份,每日经济新闻
2545,2020-08-12,今年已有9家券商完成再融资，资金投向扩大至创新业务,Wind
2546,2020-08-11,券商资本金大战：安信增资 信达觊觎A股上市,时代在线
2547,2020-08-11,A股融资融券日报：两融余额增加64.09亿元（8月10日）,Wind
2548,2020-08-11,北向资金新动向：重点加仓金融、基建，持续减仓消费,Wind
2549,2020-08-11,券业新一哥诞生！3天涨700亿，股价频频异动，有大事发生？,券商中国
2550,2020-08-11,北向资金动向曝光：8月10日这30只个股被猛烈扫货，净买入海通证券3.6亿元（附名单）,每日经济新闻
2551,2020-08-10,中信建投三日大涨23%再成行业市值一哥，资金热捧为哪般？,第一财经
2552,2020-08-10,沪港通十大成交活跃股排名（8月10日）,Wind
2553,2020-08-10,北上资金净流入0.07亿 海通证券净买入3.56亿,金融界
2554,2020-08-10,金融街下午茶2020年8月10日星期一,Wind
2555,2020-08-10,北向资金今日净买入海通证券3.56亿元,证券时报网
2556,2020-08-10,北向资金小幅净流入，券商股获外资青睐,Wind
2557,2020-08-10,A股收盘综述：上证指数涨0.75%，创业板指跌0.53%,Wind
2558,2020-08-10,快讯：顾家家居质押499.8万股给海通证券用于偿还债务,乐居财经
2559,2020-08-10,证券行业7月业绩分析：市场高景气度 7月业绩环比大增80%,新浪
2560,2020-08-10,百万手买单封涨停！2500亿巨额重组引爆周期股,中国基金报
2561,2020-08-10,东北证券：上市券商7月业绩持续走高 超半数券商营收翻倍,金融界
2562,2020-08-10,A股融资融券日报：两融余额减少84.42亿元（8月7日）,Wind
2563,2020-08-10,上市券商前7月业绩：9家营收超百亿，5家净利翻番,券商中国
2564,2020-08-10,【东北非银王凤华】行业动态点评：上市券商7月业绩持续走高，超半数券商营收翻倍,东北证券研究所
2565,2020-08-10,上市券商前7月成绩单揭榜：5家券商净利同比翻倍,Wind
2566,2020-08-10,年内超15家券商 增资“补血”,中国基金报
2567,2020-08-08,证券行业8月投资策略：市场交易活跃 投行业务大增,新浪
2568,2020-08-08,券商定增频获同行力挺，业内人士看好板块投资价值,Wind
2569,2020-08-08,“红7月”助推，券商单月业绩创近年新高,Wind
2570,2020-08-08,39家上市券商，7月份大赚218亿元,Wind
2571,2020-08-08,券商定增频获同行力挺 看好板块投资价值,中证报
2572,2020-08-07,连续尾盘发力护盘的券商股还能买吗：后续估值提升仍有空间,澎湃新闻
2573,2020-08-07,非银金融行业-上市券商2020年7月经营数据跟踪：市场持续向好 业绩大幅增长,新浪
2574,2020-08-07,口子窖股东黄绍刚将500万股股权质押展期一年,资本邦
2575,2020-08-07,券商股风口又来了？7月份业绩太亮眼！30家营收翻倍 合并传闻再度被澄清,券商中国
2576,2020-08-07,【东北总量周道如砥】美国频发威胁，市场应如何过渡8月？,东北宏观by凤来仪
2577,2020-08-07,尾盘急拉真相！券商7月业绩大增，中信建投再次辟谣合并传闻,Wind
2578,2020-08-07,券商股风口又来了？7月份业绩太亮眼！6家单月净利破10亿，30家营收翻倍，合并传闻再度被澄清,券商中国
2579,2020-08-07,证券及其他：市场“量价齐升”带动券商7月业绩爆发,新浪
2580,2020-08-07,8月7日沪深两市最新交易提示,金融界
2581,2020-08-07,华创事件驱动早报8-7：我国将多措并举保障粮食安全；美国招标储备关键原料药,华创证券研究
2582,2020-08-07,杠杆选手a和绝处逢生再度领前,南方财经网
2583,2020-08-07,15家环比翻倍，券商业绩大爆发！股价突然暴涨9%，中信建投证券紧急澄清传闻！,中国基金报
2584,2020-08-06,券商股尾盘暴拉原因找到了：30家券商有一半7月净利润翻番,澎湃新闻
2585,2020-08-06,【银华基金】交易日报 2020-08-06,新浪
2586,2020-08-06,海通证券定增发行价12.8元/股 实际募资198.49亿元,证券日报
2587,2020-08-06,海通证券(06837.HK)与国盛集团订立证券金融服务协议,格隆汇
2588,2020-08-06,上海国盛集团认购约7.81亿股海通证券(06837)新增A股 持股达10.382%,智通财经
2589,2020-08-06,海通证券(06837.HK)注册资本增加至130.6亿元,格隆汇
2590,2020-08-06,海通证券：非公开发行15.625亿股A股已完成股份登记,证券时报网
2591,2020-08-06,海通证券(06837.HK)拟对海通创新证券投资分批增资30亿元,格隆汇
2592,2020-08-06,券商7月业绩“爆棚”，中信、建投尾盘暴拉原因或在于此,Wind
2593,2020-08-06,海通证券：已完成非公开发行A股股票15.63亿股,中证网
2594,2020-08-06,券商股尾盘异动是因“合并传闻”？看完7月业绩，答案出来了,第一财经
2595,2020-08-06,跨境通(002640.SZ)：海通证券拟对徐佳东所持370万股进行违约处置 违约失信,格隆汇
2596,2020-08-06,跨境通：徐佳东持有的公司股份存在被动减持的风险 减持股份,Wind
2597,2020-08-06,海通证券：今年底前对海通创新证券增资30亿,证券时报网
2598,2020-08-06,兰生股份(600826.SH)以5亿元参与认购海通证券非公开发行股份,格隆汇
2599,2020-08-06,海通证券(06837)7月净利同比增长约1.53倍至14.05亿元,智通财经
2600,2020-08-06,金融街下午茶2020年8月6日星期三,Wind
2601,2020-08-06,城投控股(600649.SH)：4.5亿元成功认购海通证券3515.625万股A股,格隆汇
2602,2020-08-06,城投控股：4.5亿元认购海通证券非公开发行A股项目,Wind
2603,2020-08-06,海通证券：7月份实现净利润14亿元,格隆汇
2604,2020-08-06,海通证券：母公司7月净利超14亿元 同比大增,e公司
2605,2020-08-06,海通证券(600837.SH)：7月母公司净利升152.75%至14.05亿元,格隆汇
2606,2020-08-06,恒指探底回升收跌0.69%，券商、光伏股活跃,Wind
2607,2020-08-06,中国债券市场金融债发行日程一览(8月6日),Wind
2608,2020-08-06,灿芯半导体获3.5亿人民币D轮融资,电子产品世界
2609,2020-08-06,海通证券：龙光集团（03380.HK）具长期投资价值，目标股价达24.8港元,乐居财经
2610,2020-08-06,【天风非银】证券7月：券商业绩单月环比+61%，全年业绩增速中枢将抬升！,新锐视角看金融
2611,2020-08-06,A股融资融券日报：两融余额增加126.72亿元（8月5日）,Wind
2612,2020-08-06,五大险企上半年净利润增速料承压 盈利能力下降,Wind
2613,2020-08-05,海外信用评级汇总2020年8月5日星期三,Wind
2614,2020-08-05,富瀚微高开低走，机构高位出逃,Wind
2615,2020-08-05,标普：确认海通证券及海通国际的评级“BBB/A-2”，展望稳定,Wind
2616,2020-08-05,A股融资融券日报：两融余额增加42.15亿元（8月4日）,Wind
2617,2020-08-05,鸡蛋价格一个月反弹近四成，接近年初高位,中证报
2618,2020-08-05,多家公司发布股东减持公告，多为前期股价涨幅较大 减持股份,Wind
2619,2020-08-05,八月首日 华夏交一换入券商股,南方财经网
