,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
3195,2020-06-23,陆股通周监控第67期：富时扩容收官 北上流入再提速,新浪
3196,2020-06-22,郑眼看盘：贷款市场利率未降 大概率将维持震荡,每日经济新闻
3197,2020-06-22,民生证券研究周观点,新浪
3198,2020-06-22,专题报告：五条主线看商社板块2020年中报前瞻【安信商社刘文正】,正视社服
3199,2020-06-22,房地产行业例评：继续推荐国资背景小市值标的及物业股,西南证券
3200,2020-06-22,格力地产(600185)首次覆盖报告：承接港珠澳客流 “量变”与“质变”机会仍存,新浪
3201,2020-06-22,中国国旅(601888)：618免税折扣力度加大 公司盈利有望继续上行,新浪
3202,2020-06-22,中国国旅跳水，带动免税店板块下行,Wind
3203,2020-06-22,上市公司正负面新闻2020年6月22日星期一,Wind
3204,2020-06-21,郑眼看盘：市场趋热 持仓为主,每日经济新闻
3205,2020-06-21,金融机构让利，对银行业影响有多大？ | 国君周知,国泰君安证券研究
3206,2020-06-20,上市公司正负面新闻2020年6月20日星期六,Wind
3207,2020-06-20,海南免税市场年内有望引进新品牌,证券时报
3208,2020-06-19,晚间重要公告2020年6月19日星期五,Wind
3209,2020-06-19,中国国旅：6月29日起更名为“中国中免”,e公司
3210,2020-06-19,中国国旅(601888.SH)：证券简称将于29日起变更为“中国中免” 业务变化,格隆汇
3211,2020-06-19,商贸社服行业2020年中期策略：飞轮效应坚守长期价值 景气度两级灵活选股,新浪
3212,2020-06-19,两大主力资金本月1000亿加仓A股，行情来了,Wind
3213,2020-06-19,中国国旅(601888)：更名中国中免 战略方向全面聚焦免税业务,新浪
3214,2020-06-19,19日公司新闻聚焦：中国国旅更名“中国中免” 众泰汽车去年预亏过百亿,证券时报网
3215,2020-06-19,【四大证券报精华摘要】6月19日,中国金融信息网
3216,2020-06-19,最新公告透露利好 13只个股有望爆发（06.19）,中金在线
3217,2020-06-19,免税牌照太热！中国国旅更名“中国中免”,证券时报
3218,2020-06-18,6月19日十大利好公告：顺丰控股5月份速运物流业务营收同比增长41.46%,中国证券网
3219,2020-06-18,200亿场外资金虎视眈眈，明日尾盘行情安排上了？,中证报
3220,2020-06-18,6月19日上市公司重要公告集锦：中国国旅拟更名为“中国中免”,证券日报
3221,2020-06-18,郑眼看盘：沪指有微涨 后市可乐观,每日经济新闻
3222,2020-06-18,公告精选：中国国旅拟更名为中国中免；暴风集团预计无法在6月30日前披露年报,e公司
3223,2020-06-18,【公告解读】2020年6月18日重要公告解读,金融界
3224,2020-06-18,晚间重要公告2020年6月18日星期四,Wind
3225,2020-06-18,格力地产(600185)：拟收购珠海免税 征程免税蓝海,新浪
3226,2020-06-18,犀牛财经晚报：传华住酒店拟回港再上市 中国国旅更名中国中免,GPLP犀牛财经
3227,2020-06-18,6月18日上市公司晚间公告速递,新浪
3228,2020-06-18,【公告解读】中国国旅：拟更名为“中国中免” 业务变化,金融界
3229,2020-06-18,中国国旅证券简称将变更为中国中免 免税业务占营收95.52％ 业务变化,金融界
3230,2020-06-18,中国国旅拟更名为中国中免 突出免税主业特征 业务变化,中证网
3231,2020-06-18,中国国旅简称将变更为中国中免 4月以来涨幅接近翻番 业务变化,证券时报网
3232,2020-06-18,中国国旅：突出公司免税主业特征，拟更名为“中国中免”,上游新闻
3233,2020-06-18,中国国旅：公司证券简称变更为“中国中免” 业务变化,Wind
3234,2020-06-18,中国国旅(601888.SH)下属子公司拟投设中免(深圳)供应链科技有限公司,格隆汇
3235,2020-06-18,中国国旅：证券简称变更为“中国中免” 证券代码不变 业务变化,新浪
3236,2020-06-18,中国国旅：公司证券简称变更为“中国中免” 业务变化,格隆汇
3237,2020-06-18,【国信社服|公司分析】中国中免：海南离岛免税进入新格局，蛋糕做大+效能激发更关键-系列分析之五十一,光仔看消费
3238,2020-06-17,A股共发生180宗大宗交易成交39.15亿元（6月17日）,Wind
3239,2020-06-17,餐饮旅游行业周报：北京恢复防控二级响应坚守细分行业优质龙头,渤海证券
3240,2020-06-17,风格欲切换？北上资金净流出27亿，逆势调仓新兴产业,Wind
3241,2020-06-17,中国国旅今日大宗交易成交8.38万股，成交价126.5元溢价1.3%,Wind
3242,2020-06-17,A股融资融券日报：两融余额增加79.14亿元（6月16日),Wind
3243,2020-06-17,21股获券商买入评级 中科电气目标涨幅达78.02%,Wind
3244,2020-06-17,社会服务行业事件点评：新冠疫苗临床试验结果理想 利好社服板块,新浪
3245,2020-06-16,免税概念再度走强 中国国旅涨超5%,e公司
3246,2020-06-16,免税店概念午后走高，格力地产早盘涨停,Wind
3247,2020-06-16,国君晨报 | 中科电气（300035）、中国国旅（601888）,国泰君安证券研究
3248,2020-06-15,中国国旅(601888)：重新认识竞争优势 估值中枢上移,新浪
3249,2020-06-15,新晋玩家搅动免税“春水” 行业龙头地位仍难撼动,金陵晚报
3250,2020-06-15,国内免税市场放开 海外代购行业会否就此衰落呢？,中国商报
3251,2020-06-15,多家公司撇清“免税”概念 澄清“夜经济”影响,中证报
3252,2020-06-15,解盘：资金持续流入，新冠肺炎检测、疫苗、猪鸡肉领涨,Wind
3253,2020-06-15,A股相比美股更健康！北上资金驱动结构性龙头行情,券商中国
3254,2020-06-14,【每周观点】区域疫情反复或影响情绪，中期仍看好龙头回暖带动板块机遇,东方旅游家
3255,2020-06-14,A股周一见 | 创业板注册制来了！机构：反弹或未终结,第一财经
3256,2020-06-14,中国国旅巩固强化免税市场优势 国内免税消费“蛋糕”增长大有可为,凤凰网
3257,2020-06-13,“决战”自贸港：新旧免税玩家的新征途,21世纪经济报道
3258,2020-06-12,王府井大涨引发“免税”概念持续燃烧 国内零售龙头有望引入战略投资者,每日经济新闻
3259,2020-06-12,粤开策略解盘：美股重挫为何不改A股强势,新浪
3260,2020-06-12,涨停复盘 | 两市低开高走，医疗板块再度崛起,第一财经
3261,2020-06-12,北向资金终结连续14日净买入，工商银行遭净卖出6.37亿元居首,Wind
3262,2020-06-12,旅游休闲、免税店领涨，上证硬守2900点，却有1824只股票价格低于2660点,经济网
3263,2020-06-12,中国国旅(601888.SH)封涨停板,格隆汇
3264,2020-06-12,快讯：中国国旅涨停 报于119.85元,金融界
3265,2020-06-12,中国国旅尾盘涨停 封单超万手,金融界
3266,2020-06-12,A股收盘综述：上证指数微跌，创业板指涨0.51%,Wind
3267,2020-06-12,中国国旅涨停 股价再创新高,e公司
3268,2020-06-12,中国国旅涨停，股价逼近120元创新高,Wind
3269,2020-06-12,快讯：旅游酒店板块拉升逾4% 机构称长期看仍具较高投资性价比,证券日报
3270,2020-06-12,中国国旅(601888.SH)涨7%创历史新高 正式更名中旅中免突出免税业务,格隆汇
3271,2020-06-12,A股午盘综述：上证指数跌0.38%，创业板指涨0.11%,Wind
3272,2020-06-12,【行情】海南自贸港板块走强，此前一度跌超3%。首旅酒店、中国国旅、海航基础、海德股份等纷纷大涨。,金十数据
3273,2020-06-12,海南自贸港板块收复失地，首旅酒店、中国国旅、海航基础等纷纷大涨,Wind
3274,2020-06-11,股民吵翻天：王府井股价疑点重重 免税牌照有多大威力？,时代周报
3275,2020-06-11,大股东增持后股价翻倍，高管4折“买股”，王府井：真没内幕交易,经济网
3276,2020-06-11,消费服务行业(零售&社服)2020年中期投资策略报告：复苏确定 拥抱成长,新浪
3277,2020-06-11,中国国旅(601888.SH)公司名称已变更为“中国旅游集团中免股份有限公司” 业务变化,格隆汇
3278,2020-06-11,中国国旅：免税行业龙头企业 净利润连续逐年增长十年,巨丰财经
3279,2020-06-11,巨丰收评：市场冲高回落 金融科技致调整,巨丰财经
3280,2020-06-11,【异动股】免税概念板块拉升，王府井(600859-CN)涨停,财华社
3281,2020-06-11,快讯：海南自贸区板块持续走强海德股份和华闻?集团涨停,证券日报
3282,2020-06-11,内幕交易？王府井连夜回应：真没有！股价又涨停了，近29日暴涨170%！,中国基金报
3283,2020-06-11,国君晨报 | 消费行业事件快评、有色行业专题研究,国泰君安证券研究
3284,2020-06-11,热点解读：免税百货概念是否可以接力地摊概念成为新市场主线？,恒泰睿财
3285,2020-06-11,28股获杠杆资金净买入超5000万元,证券时报网
3286,2020-06-11,巨丰数据赢｜A股具备长期配置价值 一细分龙头迎来业红利,巨丰财经
3287,2020-06-11,晨会聚焦200611重点关注物业管理行业、免税行业、科技商业模式、腾讯控股、颖泰生物、艾融软件、传音控股,国信研究
3288,2020-06-11,北向资金高比例持有股票名单,中财网
3289,2020-06-11,国泰君安：免税品经营资质稀缺资源，打开全新发展空间（附股）,证券时报网
3290,2020-06-11,货币信贷数据好于预期 创业板强势收复2200点,财富动力网
3291,2020-06-11,天猫国际618：有望打造跨境行业新经济生态高度与事件声量,飞象网
3292,2020-06-11,A股头条：证监会党委决定今年组织第五轮巡视 深圳加大对新能源汽车推广,金融界
3293,2020-06-11,王府井加入免税市场争夺战,中证报
3294,2020-06-11,王府井获免税牌照股价暴涨背后：市内免税业务暂难成“现金牛” 仍待政策开放,每日经济新闻
3295,2020-06-10,郑眼看盘：A股盘面沉闷 免税板块躁动,每日经济新闻
3296,2020-06-10,商业志 | 是谁拯救了王府井？,观点地产网
3297,2020-06-10,道达投资托词：创业板逆市上行 沪指继续震荡,每日经济新闻
3298,2020-06-10,“寡头”诞生！市占率90%！一只比贵州茅台还牛的股票,金融界
3299,2020-06-10,王府井：拿下免税牌照 将补充现有业务板块丨公司问答,第一财经
3300,2020-06-10,免税店概念成为当前最强风口：概念股哪家强？,新浪
3301,2020-06-10,腾讯、美团重回北水加仓行列；南水大幅买入猪肉龙头,富途证券
3302,2020-06-10,数据复盘|26股主力资金净流入超亿元 北向资金连续13日净流入,证券时报网
3303,2020-06-10,天猫国际618挖来跨境旅游业半壁江山，只为你重连全世界,砍柴网
3304,2020-06-10,亿纬锂能今日获北向资金净买入3.84亿元,e公司
3305,2020-06-10,北上资金今日净流入4.22亿亿纬锂能获净买入3.84亿元,格隆汇
3306,2020-06-10,北向资金全天净买入4.23亿元 亿纬锂能净买入3.84亿元,新浪
3307,2020-06-10,核心资产复苏！多个板块进入技术性牛市，翻倍牛股扎堆出现,证券时报网
3308,2020-06-10,北向资金连续13日净买入，亿纬锂能获净买入3.84亿元居首,Wind
3309,2020-06-10,龙虎榜：孙哥忍痛割肉赵老哥卷土重来,金融界
3310,2020-06-10,免税行业专题-香港旅游零售启示录：充分竞争下的高盈利,新浪
3311,2020-06-10,涨停复盘 | 创业板指涨近1%，“免税店”概念火爆,第一财经
3312,2020-06-10,6月10日复盘：行情进入挣扎期 主力资金出击12股,新浪
3313,2020-06-10,免税行业重大事项点评：地方零售企业入局影响几何？,格隆汇
3314,2020-06-10,10日强势板块分析：免税概念集体大涨 医药板块发力走高,证券时报网
3315,2020-06-10,王府井涨停获免税零售资质，一个月股价涨幅翻倍,港股那点事
3316,2020-06-10,663亿资金争夺20股：主力资金重点出击12股(名单),新浪
3317,2020-06-10,格力地产8连涨引关注 主业“滑铁卢” 借重组珠海免税可否破局,商学院
3318,2020-06-10,王府井、格力地产相继入局 免税生意到底有多香？,新浪
3319,2020-06-10,王府井宣布拿下免税牌照，股价提前一月暴涨有何内幕？,和讯
3320,2020-06-10,解盘：资金小幅流入，医疗器械、疫苗、动力电池略涨,Wind
3321,2020-06-10,免税概念爆发，免税政策有望放开，核心城市国资委旗下零售公司或受益,证券时报网
3322,2020-06-10,王府井出利好前股价暴涨120%！股民炸了：内幕交易？,中国基金报
3323,2020-06-10,果然涨停！王府井重磅利好，拿下免税牌照，股价已“提前”暴涨120%！股民炸了：有没有内幕交易？,中国基金报
3324,2020-06-10,王府井获得免税品经营资质 免税行业市场深度分析,中研网
3325,2020-06-10,拿下免税牌照 王府井涨停近30个交易日暴涨逾140%,金融界
3326,2020-06-10,【信达看盘】2020.6.10,信达证券上海
3327,2020-06-10,巨丰数据赢 | A股仍将吸引外资流入 该龙头未来成长可期,巨丰财经
3328,2020-06-10,睿财看市场 ：文化传媒板块大涨 北向资金净流入逾60亿,恒泰睿财
3329,2020-06-10,中信证券：预计国庆前绝大部分消费领域将恢复至疫情前,Wind
3330,2020-06-10,消费｜内需复苏显韧性，维持消费配置：2020年下半年投资策略,中信证券研究
3331,2020-06-10,天风证券：王府井合理市值区间310亿-507.24亿,刘章明消费产业研究
3332,2020-06-10,【山证社服】中国国旅（601888.SH）：海免完成工商变更手续并入上市公司，国旅股价再创新高,山西证券研究所
3333,2020-06-09,王府井拿到免税店入场券 能带动“金街”高端消费回流吗？,北京商报
3334,2020-06-09,免税行业再添新军：王府井拿下第8张牌照 股价提前飞涨,e公司
3335,2020-06-09,暴涨密码揭晓！刚刚，王府井拿下免税牌照，更有公司连拉8涨停，海外代购要哭了？,证券时报网
3336,2020-06-09,黄斌汉：突破性利好！王府井获免税品经营资质！地摊、商城一起嗨！,金融界
3337,2020-06-09,北向资金连续第12日净买入，成交活跃股抢先看,证券时报网
3338,2020-06-09,王府井获免税品经营资质 免税玩家还会有谁入场？,21世纪经济报道
3339,2020-06-09,沪股通连续3日净卖出中国国旅 累计净卖出0.53亿元,证券时报网
3340,2020-06-09,三大概念受97亿主力资金追捧,证券时报网
3341,2020-06-09,33股今日获机构买入评级 7股上涨空间超20%,证券时报网
3342,2020-06-09,"重磅！创业板指进入技术性牛市，""药罐子""涨超56%霸榜",搜狐
3343,2020-06-09,市场补涨逻辑开启 周期板块值得关注,金融界
3344,2020-06-09,解盘：资金持续流入，今日头条、创新药、特斯拉走强,Wind
3345,2020-06-09,午评：指数表现强势沪指涨0.47% 网红经济概念回暖,新浪
3346,2020-06-09,快讯：三季度旅游酒店业进一步复苏可期 逾2亿元大单资金涌入19只个股,证券日报
3347,2020-06-09,快讯：旅游板块异动拉升 腾邦国际封涨停,新浪
3348,2020-06-09,【行情】在线旅游板块拉升，腾邦国际涨停，众信旅游涨超4%，中国国旅、岭南控股、首旅酒店、中青旅等跟涨。,金十数据
3349,2020-06-09,巨丰数据赢｜北上资金连续11天净流入 该龙头成长空间有望提升,巨丰财经
3350,2020-06-09,63股创新高，茅台、爱尔眼科等打先锋，“吃药喝酒”行情能热多久,经济网
3351,2020-06-09,睿财看市场 ：指数再创本轮新高，消费电子接力领涨,恒泰睿财
3352,2020-06-08,沪指高位“踏”空，反攻能否延续？这类股或是关键！,搜狐
3353,2020-06-08,中国国旅：孙公司海南运营总部持有海免公司51%股权,新浪
3354,2020-06-08,中国国旅(601888.SH)：就收购海免公司51%股权事项完成过户,格隆汇
3355,2020-06-08,马伯骞领衔！6月8日天猫国际最强跨界直播带你重连全世界,砍柴网
3356,2020-06-08,海南离岛免税购物限额提至10万元 离岛免税政策是什么？2020免税市场销售规模分析,搜狐
3357,2020-06-08,茅台新王加冕，低估值大盘股还有春天吗？,私募排排网
3358,2020-06-08,什么情况？白马股集体暴动，这些个股创历史新高！北上资金和融资客疯狂买入,证券时报网
3359,2020-06-08,题材 | 旅游业“直播带货”成为当下潮流！,中邮证券
3360,2020-06-08,睿财看市场 ：国内需求有复苏迹象，市场谨慎中略显乐观,恒泰睿财
3361,2020-06-08,【东兴大消费】周观点6月第1期：电商节开启热度攀升，下半年促消费、扩内需将仍是重心,东兴社服
3362,2020-06-08,【路演】王汉锋、苏卿云：龙头时代投资策略,魔都资产管理人
3363,2020-06-08,一场属于少数人的复苏,新浪
3364,2020-06-08,社会服务行业周报：海南自贸港总体方案发布离岛免税限额提升至10万,新浪
3365,2020-06-08,【国元资讯早班车】精选层落地箭在弦上！,国元证券订阅号
3366,2020-06-07,618营销大战开打，看天猫国际如何抢占C位?,IT时代网
3367,2020-06-07,【国信策略】北上资金持续流入，消费医药继续加码,新浪
3368,2020-06-07,近百股本周创历史新高，三成获北上资金加仓,证券时报
3369,2020-06-07,【东兴大消费】大消费周观点：电商节开启热度攀升，下半年促消费、扩内需将仍是重心 ——2020年6月第一期周报,东兴研究圈
3370,2020-06-06,免税店开辟线上渠道自救 滋生黄牛“代拍”热,中国经营报
3371,2020-06-05,北上资金本周净买入240.51亿元 连续11周净买入,证券时报网
3372,2020-06-05,北上资金连续第10日净买入（附成交活跃股名单）,证券时报网
3373,2020-06-05,48只股股价创历史新高,证券时报网
3374,2020-06-05,中国国旅2个月急涨60%，究竟发生了什么？,格隆汇
3375,2020-06-05,中金王汉锋、华安基金苏卿云：龙头时代投资策略,新浪
3376,2020-06-05,A股震荡上行创指涨0.7%量能仍是制约指数突破3000点关键,财华社
3377,2020-06-05,A股收评：三大指数微涨，航空股大涨，地摊经济板块大跌,格隆汇
3378,2020-06-05,午后走高两市收红：本周沪指涨2.75%，深成指涨逾4%,澎湃新闻
3379,2020-06-05,格力地产(600185)：拟收购珠海免税 望受益免税市场成长,新浪
3380,2020-06-05,快讯：旅游酒店板块反弹优势突出 14只个股实现逆市上涨,证券日报
3381,2020-06-05,【异动股】在线旅游板块拉升，号百控股(600640-CN)涨8.72%,财华社
3382,2020-06-05,九华山寺庙等场所有序恢复对外开放,证券时报网
3383,2020-06-05,午评：指数窄幅震荡，香江控股跌8.19%,乐居财经
3384,2020-06-05,A股午评：三大指数齐跌地摊经济概念股走势分化,格隆汇
3385,2020-06-05,A股午盘综述：上证指数跌0.26%，地摊经济概念股严重分化,Wind
3386,2020-06-05,【异动股】在线旅游板块拉升，腾邦国际(300178-CN)涨8.89%,财华社
3387,2020-06-04,陆股通净买入28.83亿元，连续9日净买入,证券时报网
3388,2020-06-04,中国国旅受沪股通青睐 连续3日净买入,证券时报网
3389,2020-06-04,集免税牌照，“蹭”医疗热点，格力地产连拉8个涨停板，咸鱼也要翻身了,时代在线
3390,2020-06-04,22股获券商买入评级，万科A目标涨幅达67.66%,Wind
3391,2020-06-03,北上资金今日净流入44.14亿药明康德获净买入2.74亿,格隆汇
3392,2020-06-03,睿财看市场：6月份或将是金融改革政策密集月,恒泰睿财
3393,2020-06-03,32股获券商买入评级 招商蛇口目标涨幅达76.86%,Wind
3394,2020-06-03,天风证券：顶层政策助推海南全面开放，免税消费迎来扩容升级,证券时报网
3395,2020-06-03,多家券商发布6月金股化工医药行业获扎堆推荐,证券时报
3396,2020-06-03,外资青睐白马股内资追逐政策受益概念,证券时报
3397,2020-06-03,北上资金流入加速，保险持仓大幅提升——资金面周观察,修炼投资的水晶球
3398,2020-06-02,【招商策略】2020年5月陆股通持股分析——中美摩擦不改外资流入，加仓医药、科技和家电,招商策略研究
3399,2020-06-02,侃财丨盈利就输在起跑线上？,证券时报网
3400,2020-06-02,一个“牌照”值7连板！格力地产8天市值增100亿的秘密,搜狐
3401,2020-06-02,中央宣布：海南单独立法，成为全球最大的自由贸易港,和讯
3402,2020-06-02,沪、深港通今日大幅分化，北向资金净买入中国平安9.75亿元居首,Wind
3403,2020-06-02,40股今日获机构买入评级 11股上涨空间超20%,证券时报网
3404,2020-06-02,26股主力资金净流入超亿元,证券时报网
3405,2020-06-02,餐饮旅游行业月报：疫情防控持续向好关注行业需求恢复,渤海证券
3406,2020-06-02,海南板块上演过山车走势，收盘小涨0.69%！16股上涨，13股下跌,搜狐
3407,2020-06-02,【东兴社服】免税行业：海南政策细则落地，助力免税市场蛋糕持续做大,东兴社服
3408,2020-06-02,休闲服务行业周报：免税行业关注加强 看好大增量红利下龙头的领先,新浪
3409,2020-06-02,大消费盘前早知道：白酒行业淡季逆势涨价,新浪
3410,2020-06-02,两路资金扫货榜单出炉，4只个股成为抢筹目标……,上证报
3411,2020-06-02,东方证券6月金股名单出炉（共10只）,新浪
3412,2020-06-02,中原证券：5月金股组合盈利1.65% 6月荐股名单出炉,新浪
3413,2020-06-02,自贸港震撼登场，如何看海南不动产价值？,和讯
3414,2020-06-02,融资余额创新高 21股获融资客大手笔加仓,中证报
3415,2020-06-02,快讯：旅行需求或在下半年集中爆发 大东海A引领旅游酒店股逆市上涨,证券日报
3416,2020-06-02,两融业务周报（20200525-20200529）,东吴财经通
3417,2020-06-02,中信证券: 海南自贸港总体建设方案落地 关注中国国旅等,证券时报网
3418,2020-06-02,社服｜海南自贸港方案看免税和旅游业影响：《海南自由贸易港建设总体方案》点评,中信证券研究
3419,2020-06-02,科技、券商推动 A股6月开门红,投资快报
3420,2020-06-02,低价转债的择券之道,睿哲固收研究
3421,2020-06-02,【金财富早知道】2020-06-02,赢家之星
3422,2020-06-01,海南自贸港总体方案印发 免税购物额度大幅提升,e公司
3423,2020-06-01,2只股获北向资金连续净卖出,证券时报网
3424,2020-06-01,超级大招！海南自贸港来了，50条精选干货,中国基金报
3425,2020-06-01,海南离岛免税额提至10万/年 中国国旅改名中旅中免 突出免税业务,21世纪经济报道
3426,2020-06-01,东兴证券大消费组周观点5月第5期：两会提振消费领涨 继续看好休闲服务及可选消费品复苏,新浪
3427,2020-06-01,“T+0”显威！成交急剧放大，A股创两个多月新高！北上资金跑步入场，单日狂买过百亿,证券时报网
3428,2020-06-01,6月券商金股出炉！机构密集调研这只苹果概念股，外资大幅加仓它们，这些股上涨空间超20%,证券时报
3429,2020-06-01,数据复盘|107股主力资金净流入超亿元 北向资金连续6日净流入,证券时报网
3430,2020-06-01,立讯精密今日获北向资金净买入4.99亿元,e公司
3431,2020-06-01,北向资金大幅净流入近105亿元，消费电子、白酒龙头获外资青睐,Wind
3432,2020-06-01,旅游消费信心加速恢复，驴迹科技（01745.HK）受利好刺激上扬,凤凰网
3433,2020-06-01,6月喜迎开门红，六绝“魔咒”要打破？过去十年6月A股这样表现,证券时报网
3434,2020-06-01,中国国旅：公司中文名称已变更为中国旅游集团中免股份有限公司,中国网
3435,2020-06-01,巨丰数据赢｜五月北上资金持续流入 这一低估龙头已被资金潜伏,巨丰财经
3436,2020-06-01,【信达看盘】2020.6.1,信达证券上海
3437,2020-06-01,睿财看市场：指数上下两难 横盘格局难以持久,恒泰睿财
3438,2020-06-01,【中原晨会0601】6月十大金股组合、月度策略、固定收益定期,中原证券研究所
3439,2020-06-01,热点前瞻：上交所研究引入单次T+0交易 5nm工艺产能有望暴涨600%,巨丰财经
3440,2020-06-01,免税店还是跨境电商 日上网络平台惹争议,北京商报网
3441,2020-05-31,【每周观点】继续看好核心白马领先复苏，关注弹性标的修复,东方旅游家
3442,2020-05-31,申万宏源一周晨会纪要合集（2020/06/01-2020/06/05）,申万宏源研究
3443,2020-05-31,【民生社服交运|本周专题】如何看待中国旅游零售的下一个十年？,旅运春秋
3444,2020-05-31,本周创新高股揭秘：25股获北向资金加仓,证券时报
3445,2020-05-31,5月83股创历史新高，还有16股年内翻倍，这两大行业成牛股集中营,Wind
3446,2020-05-31,聪明资金连续10周扫货！这个概念被爆炒，外资重金杀入，有个股处“买爆”边缘,搜狐
3447,2020-05-31,在线旅游反弹预期强烈 板块龙头“牛股”气质显现,电鳗快报
3448,2020-05-30,新华500指数本周涨1.19% 外资做多A股热情不减,上证报
3449,2020-05-30,【国信社服】承前启后--牛股深度报告集锦再回眸！,光仔看消费
3450,2020-05-30,MSCI调整生效，北向资金加速进场：5月净流入301亿,澎湃新闻
3451,2020-05-30,【中原消费】消费行业投资周报：货币宽松带来财富效应，有利高档消费,中原证券研究所
3452,2020-05-30,拉动内需 滞涨消费股有望后来居上,金融投资报
3453,2020-05-29,北上资金本周净买入152.45亿元，38股现身活跃股榜单,证券时报网
3454,2020-05-29,3.52亿元主力资金今日抢筹休闲服务板块,证券时报网
3455,2020-05-29,机构：休闲服务板块正处于中长期布局的优质窗口期,中国财富网
3456,2020-05-29,北向资金｜今日北向资金净流入74.22亿,重庆商报
3457,2020-05-29,爆买152亿！北上资金这周太疯狂，关键时点，聪明钱又在“抢茅台”！,e公司
3458,2020-05-29,陆港通每周复盘：北上资金流入翻倍！南下资金青睐建行,华盛证券
3459,2020-05-29,数据复盘|北向资金连续5日净流入 东方生物获机构净买入1.19亿元,证券时报网
3460,2020-05-29,每经18点 | 央行：坚持房子是用来住的、不是用来炒的定位；教育部：2020年上半年全国大学英语四、六级考试延期举行；北向资金净买入贵州茅台超5亿元,每日经济新闻
3461,2020-05-29,惊魂一幕重现！外资罕见巨资抄底，多股急速拉升！三大板块遭资金猛砸,证券时报网
3462,2020-05-29,北向资金全天净流入51.07亿元，贵州茅台再获净买入5.19亿元连续霸榜,Wind
3463,2020-05-29,休闲服务行业简评报告：北京市内免税店空间几何,新浪
3464,2020-05-29,5月收官战A股翻红创指涨1.54%短线氛围好转下周有望企稳,财华社
3465,2020-05-29,5月29日复盘：五穷已过六绝会来吗 主力资金出击10股,新浪
3466,2020-05-29,538亿资金争夺20股：主力资金重点出击10股(名单),新浪
3467,2020-05-29,A股收评：沪指周涨1.37%，海南板块、头条系走强,格隆汇
3468,2020-05-29,5月红盘收官：当月沪指跌0.27%，创业板指涨0.83%,澎湃新闻
3469,2020-05-29,5月29日午后两市净流入前20股(名单),金融界
3470,2020-05-29,快讯：海南自贸区板块涨逾4% 逾4亿元大单涌入13只概念股,证券日报
3471,2020-05-29,旅游消费信心正在恢复京东加码旅游业利好OTA板块大涨,财华社
3472,2020-05-29,【股市午评】两市指数震荡沪指涨0.01% 国轩高科带动锂电池板块上涨,上海有色
3473,2020-05-29,解盘：资金继续流入，光刻胶、广电系、网红、医疗器械领涨,Wind
3474,2020-05-29,快讯：旅游酒店板块早盘拉升3.95% 中国国旅等4只个股吸金均超千万元,证券日报
3475,2020-05-29,【国泰君安国际】新兴市场策略｜北上资金流向月度观察,国泰君安证券香港
3476,2020-05-29,5月29日早盘主力巨资抢筹四大板块(附股),金融界
3477,2020-05-29,旅游板块飘红走强！消费情绪反弹消化利空情绪,格隆汇
3478,2020-05-29,巨丰数据赢｜五月北上资金低吸意图明显 这批低估龙头已被大笔买入,巨丰财经
3479,2020-05-29,计划收购京东所持的途牛股份 凯撒旅业涨停,金融界
3480,2020-05-29,旅游股异动拉升,证券之星
3481,2020-05-29,中国国旅(601888.SH)涨超4%创历史新高 逼近百元关口,格隆汇
3482,2020-05-29,股指低开高走 创业板指涨逾1%,每日经济新闻
3483,2020-05-29,中国国旅涨4.52%，股价创历史新高,证券时报网
3484,2020-05-29,快讯：景点及旅游板块拉升走强 凯撒旅业直拉涨停,新浪
3485,2020-05-29,海南自贸港概念股拉升，大东海A、中国国旅领涨,Wind
3486,2020-05-29,餐饮旅游板块走强,Wind
3487,2020-05-28,沪股通连续8日净卖出中国国旅 累计净卖出7.26亿元,证券时报网
3488,2020-05-28,数据复盘|23股主力资金净流入超亿元 北向资金连续4日净流入,证券时报网
3489,2020-05-28,拟收购珠海免税，又一免税商有望上市，格力地产四连板,证券时报网
3490,2020-05-28,一场免税牌照引发的“吸金”大比拼，格力地产开挂大涨，对中国国旅影响有多大?,e公司
3491,2020-05-28,休闲服务行业-北京环球影城主题大涨点评：相关消费产业望持续受益,新浪
3492,2020-05-28,巨丰数据赢｜北上资金逆势流入 一低位龙头或将启动,巨丰财经
3493,2020-05-28,【旅游】格力地产收购珠海免税 同程艺龙Q1实现盈利——餐饮旅游行业周报——中性（联系人：杨旭）,渤海证券研究
3494,2020-05-28,沪深两市双双收跌未来有望震荡提升,重庆商报
3495,2020-05-27,A股2900点关口分化彷徨：外资一日买爆三股，10周连续净流入800亿，内资机构无意追高冷眼观望,21世纪经济报道
3496,2020-05-27,北向资金连续第3日净买入，成交活跃股名单奉上,证券时报网
3497,2020-05-27,什么情况？这家公司股价一个月接近翻倍，机构还在追高买入……董秘5月被“包围”了,e公司
3498,2020-05-27,沪股通连续7日净卖出中国国旅 累计净卖出6.26亿元,证券时报网
3499,2020-05-27,数据复盘|北向资金连续3日净流入 机构青睐7股,证券时报网
3500,2020-05-27,北向资金连续3日净流入，机构认为未来大概率仍是震荡反复走势,第一财经
3501,2020-05-27,北向资金共计流入12.89亿元 中国平安净买入3.19亿元,新浪
3502,2020-05-27,北向资金净流入12.88亿元，中国平安获净买入3.19亿元居首,Wind
